event_id,snapshot_date,quantile_fallback,retrieval_fallback,quantile_support,planned_support,event_cause,corridor,coverage_flag
FKID006639,2023-12-08,cause_only,exact,12,32,public_event,Bellary Road 2,True
FKID006641,2023-12-08,cause_only,exact,19,32,accident,Mysore Road,True
FKID006642,2023-12-08,cause_only,exact,24,32,pot_holes,Mysore Road,True
FKID006643,2023-12-08,cause_only,exact,51,32,construction,Mysore Road,True
FKID006644,2023-12-08,cause_corridor,exact,54,32,vehicle_breakdown,Mysore Road,True
FKID004640,2023-12-08,cause_corridor,exact,17,32,construction,Non-corridor,True
FKID006649,2023-12-08,cause_only,exact,19,32,accident,Mysore Road,True
FKID006650,2023-12-08,cause_corridor,exact,7,32,public_event,Non-corridor,True
FKID006651,2023-12-08,cause_corridor,exact,112,32,vehicle_breakdown,Non-corridor,True
FKID004651,2023-12-08,cause_corridor,exact,34,32,others,Non-corridor,True
FKID004649,2023-12-08,cause_corridor,exact,34,32,others,Non-corridor,True
FKID006652,2023-12-08,cause_corridor,exact,112,32,vehicle_breakdown,Non-corridor,True
FKID006655,2023-12-08,cause_corridor,exact,6,32,vehicle_breakdown,Old Airport Road,True
FKID006653,2023-12-08,cause_corridor,exact,12,32,vehicle_breakdown,Hosur Road,True
FKID006654,2023-12-08,cause_corridor,exact,112,32,vehicle_breakdown,Non-corridor,True
FKID006656,2023-12-08,cause_corridor,exact,12,32,vehicle_breakdown,Hosur Road,True
FKID006634,2023-12-08,cause_corridor,exact,7,32,accident,Bellary Road 2,True
FKID006646,2023-12-08,cause_corridor,exact,11,32,pot_holes,Non-corridor,True
FKID006357,2023-12-08,cause_corridor,exact,11,32,pot_holes,Non-corridor,True
FKID004664,2023-12-08,cause_corridor,exact,112,32,vehicle_breakdown,Non-corridor,True
FKID004666,2023-12-08,cause_corridor,exact,112,32,vehicle_breakdown,Non-corridor,True
FKID006657,2023-12-08,cause_only,exact,89,32,others,ORR North 1,True
FKID004147,2023-12-08,cause_corridor,exact,34,32,others,Non-corridor,True
FKID004667,2023-12-08,cause_corridor,exact,112,32,vehicle_breakdown,Non-corridor,True
FKID006658,2023-12-09,cause_corridor,exact,55,33,vehicle_breakdown,Mysore Road,True
FKID006659,2023-12-09,cause_corridor,exact,17,33,vehicle_breakdown,Bellary Road 2,True
FKID004674,2023-12-09,cause_corridor,exact,17,33,construction,Non-corridor,True
FKID006660,2023-12-09,cause_corridor,exact,119,33,vehicle_breakdown,Non-corridor,True
FKID006661,2023-12-09,cause_corridor,exact,9,33,vehicle_breakdown,ORR West 1,True
FKID006662,2023-12-09,cause_corridor,exact,35,33,others,Non-corridor,True
FKID006663,2023-12-09,cause_corridor,exact,11,33,vehicle_breakdown,ORR North 2,True
FKID006664,2023-12-09,cause_corridor,exact,8,33,others,Mysore Road,True
FKID006665,2023-12-09,cause_corridor,exact,11,33,vehicle_breakdown,ORR North 2,True
FKID006666,2023-12-09,cause_only,exact,13,33,public_event,Mysore Road,True
FKID004684,2023-12-09,cause_corridor,exact,17,33,construction,Non-corridor,True
FKID006667,2023-12-09,cause_corridor,exact,36,33,vehicle_breakdown,Bellary Road 1,True
FKID006668,2023-12-09,cause_corridor,exact,35,33,others,Non-corridor,True
FKID006669,2023-12-09,cause_corridor,exact,55,33,vehicle_breakdown,Mysore Road,True
FKID006670,2023-12-09,cause_corridor,exact,12,33,vehicle_breakdown,Hosur Road,True
FKID006671,2023-12-09,cause_corridor,exact,55,33,vehicle_breakdown,Mysore Road,True
FKID006672,2023-12-09,cause_corridor,exact,6,33,vehicle_breakdown,ORR North 1,True
FKID006673,2023-12-09,cause_corridor,exact,119,33,vehicle_breakdown,Non-corridor,True
FKID006674,2023-12-09,cause_corridor,exact,119,33,vehicle_breakdown,Non-corridor,True
FKID006675,2023-12-09,cause_corridor,exact,55,33,vehicle_breakdown,Mysore Road,True
FKID006676,2023-12-09,cause_only,exact,370,33,vehicle_breakdown,Bannerghata Road,True
FKID000332,2023-12-09,cause_only,exact,95,33,others,ORR North 1,True
FKID006677,2023-12-09,cause_only,exact,370,33,vehicle_breakdown,CBD 1,True
FKID004704,2023-12-09,cause_only,exact,30,33,road_conditions,Bannerghata Road,True
FKID006678,2023-12-09,cause_corridor,exact,33,33,vehicle_breakdown,Tumkur Road,True
FKID006679,2023-12-09,cause_corridor,exact,7,33,vehicle_breakdown,Old Madras Road,True
FKID004709,2023-12-09,cause_corridor,exact,119,33,vehicle_breakdown,Non-corridor,True
FKID004711,2023-12-09,cause_corridor,exact,8,33,public_event,Non-corridor,True
FKID006680,2023-12-09,cause_corridor,exact,119,33,vehicle_breakdown,Non-corridor,True
FKID004713,2023-12-09,cause_corridor,exact,11,33,vehicle_breakdown,ORR North 2,True
FKID004715,2023-12-09,cause_corridor,exact,11,33,vehicle_breakdown,ORR North 2,True
FKID004148,2023-12-09,cause_corridor,exact,119,33,vehicle_breakdown,Non-corridor,True
FKID004716,2023-12-09,cause_corridor,exact,119,33,vehicle_breakdown,Non-corridor,True
FKID006681,2023-12-09,cause_corridor,exact,55,33,vehicle_breakdown,Mysore Road,True
FKID006682,2023-12-09,cause_corridor,exact,11,33,vehicle_breakdown,ORR North 2,True
FKID004717,2023-12-09,cause_corridor,exact,6,33,vehicle_breakdown,ORR North 1,True
FKID006683,2023-12-09,cause_corridor,exact,17,33,vehicle_breakdown,Bellary Road 2,True
FKID006685,2023-12-09,cause_only,exact,55,33,construction,ORR East 1,True
FKID005284,2023-12-09,cause_corridor,exact,119,33,vehicle_breakdown,Non-corridor,True
FKID005285,2023-12-09,cause_corridor,exact,7,33,vehicle_breakdown,Varthur Road,True
FKID004734,2023-12-10,cause_only,exact,379,38,vehicle_breakdown,ORR East 2,True
FKID004730,2023-12-10,cause_corridor,exact,124,38,vehicle_breakdown,Non-corridor,True
FKID006686,2023-12-10,cause_corridor,exact,57,38,vehicle_breakdown,Mysore Road,True
FKID006687,2023-12-10,cause_corridor,exact,6,38,vehicle_breakdown,CBD 2,True
FKID006688,2023-12-10,cause_corridor,exact,57,38,vehicle_breakdown,Mysore Road,True
FKID006689,2023-12-10,cause_corridor,exact,12,38,vehicle_breakdown,ORR East 1,True
FKID006690,2023-12-10,cause_corridor,exact,124,38,vehicle_breakdown,Non-corridor,True
FKID006691,2023-12-10,cause_corridor,exact,124,38,vehicle_breakdown,Non-corridor,True
FKID004760,2023-12-10,cause_only,exact,60,38,construction,ORR North 2,True
FKID004733,2023-12-10,cause_corridor,exact,38,38,vehicle_breakdown,Bellary Road 1,True
FKID006692,2023-12-10,cause_corridor,exact,17,38,vehicle_breakdown,Bellary Road 2,True
FKID004738,2023-12-10,cause_only,exact,6,38,procession,Non-corridor,True
FKID006693,2023-12-10,cause_corridor,exact,33,38,vehicle_breakdown,Tumkur Road,True
FKID006694,2023-12-10,cause_only,exact,27,38,pot_holes,ORR North 1,True
FKID004745,2023-12-10,cause_corridor,exact,124,38,vehicle_breakdown,Non-corridor,True
FKID006695,2023-12-10,cause_corridor,exact,38,38,vehicle_breakdown,Bellary Road 1,True
FKID004742,2023-12-10,cause_only,exact,6,38,congestion,Non-corridor,True
FKID004746,2023-12-10,cause_corridor,exact,33,38,vehicle_breakdown,Tumkur Road,True
FKID006696,2023-12-10,cause_corridor,exact,6,38,construction,ORR North 1,True
FKID006697,2023-12-10,cause_corridor,exact,33,38,vehicle_breakdown,Tumkur Road,True
FKID006698,2023-12-10,cause_corridor,exact,57,38,vehicle_breakdown,Mysore Road,True
FKID004744,2023-12-10,cause_corridor,exact,124,38,vehicle_breakdown,Non-corridor,True
FKID006699,2023-12-10,cause_corridor,exact,33,38,vehicle_breakdown,Tumkur Road,True
FKID004753,2023-12-10,cause_only,exact,6,38,procession,Non-corridor,True
FKID006700,2023-12-10,cause_corridor,exact,124,38,vehicle_breakdown,Non-corridor,True
FKID006701,2023-12-10,cause_corridor,exact,124,38,vehicle_breakdown,Non-corridor,True
FKID004747,2023-12-10,cause_only,exact,6,38,procession,Non-corridor,True
FKID004750,2023-12-10,cause_only,exact,6,38,procession,Non-corridor,True
FKID004749,2023-12-10,cause_only,exact,379,38,vehicle_breakdown,Hennur Main Road,True
FKID006702,2023-12-10,cause_corridor,exact,35,38,others,Non-corridor,True
FKID006703,2023-12-10,cause_only,exact,6,38,procession,Hosur Road,True
FKID006704,2023-12-10,cause_corridor,exact,35,38,others,Non-corridor,True
FKID004755,2023-12-10,cause_corridor,exact,38,38,vehicle_breakdown,Bellary Road 1,True
FKID004757,2023-12-10,cause_corridor,exact,124,38,vehicle_breakdown,Non-corridor,True
FKID004758,2023-12-10,cause_corridor,exact,35,38,others,Non-corridor,True
FKID006705,2023-12-10,cause_only,exact,20,38,accident,Old Madras Road,True
FKID006706,2023-12-10,corridor_only,exact,6,38,tree_fall,IRR(Thanisandra road),True
FKID004790,2023-12-11,cause_only,exact,30,40,road_conditions,ORR North 1,True
FKID006707,2023-12-11,cause_corridor,exact,7,40,vehicle_breakdown,Old Madras Road,True
FKID004800,2023-12-11,cause_corridor,exact,128,40,vehicle_breakdown,Non-corridor,True
FKID004795,2023-12-11,cause_only,exact,63,40,construction,Airport New South Road,True
FKID006708,2023-12-11,cause_corridor,exact,128,40,vehicle_breakdown,Non-corridor,True
FKID004799,2023-12-11,cause_corridor,exact,16,40,construction,ORR East 2,True
FKID006709,2023-12-11,cause_corridor,exact,7,40,vehicle_breakdown,Old Madras Road,True
FKID006710,2023-12-11,cause_corridor,exact,7,40,vehicle_breakdown,Old Madras Road,True
FKID004796,2023-12-11,cause_only,exact,101,40,others,Old Airport Road,True
FKID006711,2023-12-11,cause_corridor,exact,128,40,vehicle_breakdown,Non-corridor,True
FKID006712,2023-12-11,cause_corridor,exact,7,40,vehicle_breakdown,ORR North 1,True
FKID004803,2023-12-11,cause_corridor,exact,38,40,vehicle_breakdown,Bellary Road 1,True
FKID004820,2023-12-11,cause_corridor,exact,15,40,vehicle_breakdown,ORR North 2,True
FKID004802,2023-12-11,cause_corridor,exact,128,40,vehicle_breakdown,Non-corridor,True
FKID006713,2023-12-11,cause_corridor,exact,33,40,vehicle_breakdown,Tumkur Road,True
FKID006714,2023-12-11,cause_corridor,exact,128,40,vehicle_breakdown,Non-corridor,True
FKID006715,2023-12-11,cause_corridor,exact,33,40,vehicle_breakdown,Tumkur Road,True
FKID004812,2023-12-11,cause_corridor,exact,8,40,accident,Non-corridor,True
FKID006716,2023-12-11,cause_corridor,exact,22,40,construction,Non-corridor,True
FKID004809,2023-12-11,cause_corridor,exact,8,40,accident,Non-corridor,True
FKID004815,2023-12-11,cause_corridor,exact,8,40,accident,Non-corridor,True
FKID006717,2023-12-11,cause_corridor,exact,7,40,vehicle_breakdown,ORR North 1,True
FKID006718,2023-12-11,cause_corridor,exact,9,40,vehicle_breakdown,ORR West 1,True
FKID004835,2023-12-11,cause_corridor,exact,11,40,others,ORR North 2,True
FKID006719,2023-12-11,cause_corridor,exact,59,40,vehicle_breakdown,Mysore Road,True
FKID006720,2023-12-11,cause_corridor,exact,9,40,vehicle_breakdown,ORR West 1,True
FKID006721,2023-12-11,cause_only,exact,101,40,others,Hosur Road,True
FKID006722,2023-12-11,cause_corridor,exact,7,40,vehicle_breakdown,ORR North 1,True
FKID004843,2023-12-11,cause_corridor,exact,128,40,vehicle_breakdown,Non-corridor,True
FKID006723,2023-12-11,cause_corridor,exact,128,40,vehicle_breakdown,Non-corridor,True
FKID006724,2023-12-11,cause_corridor,exact,7,40,vehicle_breakdown,ORR North 1,True
FKID006725,2023-12-11,cause_corridor,exact,128,40,vehicle_breakdown,Non-corridor,True
FKID004849,2023-12-11,cause_corridor,exact,128,40,vehicle_breakdown,Non-corridor,True
FKID004852,2023-12-11,cause_corridor,exact,38,40,vehicle_breakdown,Bellary Road 1,True
FKID004853,2023-12-11,cause_corridor,exact,128,40,vehicle_breakdown,Non-corridor,True
FKID006726,2023-12-11,cause_corridor,exact,59,40,vehicle_breakdown,Mysore Road,True
FKID006727,2023-12-11,cause_corridor,exact,38,40,vehicle_breakdown,Bellary Road 1,True
FKID006728,2023-12-11,cause_only,exact,393,40,vehicle_breakdown,IRR(Thanisandra road),True
FKID004851,2023-12-11,cause_corridor,exact,128,40,vehicle_breakdown,Non-corridor,True
FKID006729,2023-12-11,cause_corridor,exact,128,40,vehicle_breakdown,Non-corridor,True
FKID006730,2023-12-11,cause_corridor,exact,18,40,vehicle_breakdown,Magadi Road,True
FKID000565,2023-12-11,corridor_only,exact,12,40,water_logging,CBD 2,True
FKID004861,2023-12-11,cause_corridor,exact,37,40,others,Non-corridor,True
FKID006731,2023-12-11,cause_corridor,exact,7,40,accident,Bellary Road 2,True
FKID004890,2023-12-11,cause_corridor,exact,15,40,vehicle_breakdown,ORR North 2,True
FKID004867,2023-12-12,cause_corridor,exact,39,45,vehicle_breakdown,Bellary Road 1,True
FKID006733,2023-12-12,cause_corridor,exact,60,45,vehicle_breakdown,Mysore Road,True
FKID004877,2023-12-12,cause_corridor,exact,131,45,vehicle_breakdown,Non-corridor,True
FKID004878,2023-12-12,cause_corridor,exact,15,45,vehicle_breakdown,ORR North 2,True
FKID004876,2023-12-12,cause_corridor,exact,39,45,vehicle_breakdown,Bellary Road 1,True
FKID006734,2023-12-12,cause_corridor,exact,131,45,vehicle_breakdown,Non-corridor,True
FKID006735,2023-12-12,cause_corridor,exact,131,45,vehicle_breakdown,Non-corridor,True
FKID004888,2023-12-12,cause_corridor,exact,17,45,vehicle_breakdown,Bellary Road 2,True
FKID006737,2023-12-12,cause_corridor,exact,12,45,vehicle_breakdown,Hosur Road,True
FKID006736,2023-12-12,cause_corridor,exact,7,45,vehicle_breakdown,West of Chord Road,True
FKID004893,2023-12-12,cause_only,exact,65,45,construction,ORR North 2,True
FKID004895,2023-12-12,cause_corridor,exact,131,45,vehicle_breakdown,Non-corridor,True
FKID006738,2023-12-12,cause_corridor,exact,12,45,pot_holes,Non-corridor,True
FKID006739,2023-12-12,cause_corridor,exact,60,45,vehicle_breakdown,Mysore Road,True
FKID006740,2023-12-12,cause_corridor,exact,12,45,pot_holes,Non-corridor,True
FKID004898,2023-12-12,cause_corridor,exact,39,45,vehicle_breakdown,Bellary Road 1,True
FKID006741,2023-12-12,cause_corridor,exact,35,45,vehicle_breakdown,Tumkur Road,True
FKID006742,2023-12-12,cause_corridor,exact,18,45,vehicle_breakdown,Magadi Road,True
FKID004907,2023-12-12,cause_corridor,exact,39,45,vehicle_breakdown,Bellary Road 1,True
FKID006743,2023-12-12,cause_corridor,exact,131,45,vehicle_breakdown,Non-corridor,True
FKID004908,2023-12-12,cause_corridor,exact,131,45,vehicle_breakdown,Non-corridor,True
FKID006744,2023-12-12,cause_corridor,exact,60,45,vehicle_breakdown,Mysore Road,True
FKID004910,2023-12-12,cause_corridor,exact,22,45,construction,Non-corridor,True
FKID004918,2023-12-12,cause_corridor,exact,22,45,construction,Non-corridor,True
FKID006745,2023-12-12,cause_corridor,exact,60,45,vehicle_breakdown,Mysore Road,True
FKID004921,2023-12-12,cause_only,exact,65,45,construction,Bellary Road 1,True
FKID004922,2023-12-12,cause_corridor,exact,131,45,vehicle_breakdown,Non-corridor,True
FKID004923,2023-12-12,corridor_only,exact,30,45,tree_fall,Magadi Road,True
FKID006747,2023-12-12,cause_corridor,exact,39,45,others,Non-corridor,True
FKID006746,2023-12-12,cause_corridor,exact,131,45,vehicle_breakdown,Non-corridor,True
FKID004929,2023-12-12,cause_corridor,exact,8,45,vehicle_breakdown,Varthur Road,True
FKID004947,2023-12-12,cause_only,exact,65,45,construction,Airport New South Road,True
FKID004931,2023-12-12,corridor_only,exact,250,45,tree_fall,Non-corridor,True
FKID004934,2023-12-12,cause_corridor,exact,131,45,vehicle_breakdown,Non-corridor,True
FKID004944,2023-12-12,cause_corridor,exact,131,45,vehicle_breakdown,Non-corridor,True
FKID004945,2023-12-12,cause_corridor,exact,35,45,vehicle_breakdown,Tumkur Road,True
FKID004943,2023-12-12,cause_corridor,exact,18,45,vehicle_breakdown,Magadi Road,True
FKID004939,2023-12-12,cause_corridor,exact,22,45,construction,Non-corridor,True
FKID006684,2023-12-12,cause_corridor,exact,131,45,vehicle_breakdown,Non-corridor,True
FKID006748,2023-12-12,cause_corridor,exact,131,45,vehicle_breakdown,Non-corridor,True
FKID006749,2023-12-12,cause_corridor,exact,17,45,vehicle_breakdown,Bellary Road 2,True
FKID006750,2023-12-12,cause_corridor,exact,18,45,vehicle_breakdown,Magadi Road,True
FKID006751,2023-12-12,cause_corridor,exact,35,45,vehicle_breakdown,Tumkur Road,True
FKID006752,2023-12-12,cause_corridor,exact,35,45,vehicle_breakdown,Tumkur Road,True
FKID006753,2023-12-12,cause_corridor,exact,131,45,vehicle_breakdown,Non-corridor,True
FKID006754,2023-12-12,cause_corridor,exact,60,45,vehicle_breakdown,Mysore Road,True
FKID004953,2023-12-13,cause_corridor,exact,12,45,vehicle_breakdown,ORR East 1,True
FKID004957,2023-12-13,cause_corridor,exact,8,45,vehicle_breakdown,ORR North 1,True
FKID006756,2023-12-13,cause_corridor,exact,136,45,vehicle_breakdown,Non-corridor,True
FKID006755,2023-12-13,cause_corridor,exact,19,45,vehicle_breakdown,Magadi Road,True
FKID005286,2023-12-13,cause_only,exact,107,45,others,Airport New South Road,True
FKID006757,2023-12-13,cause_corridor,exact,136,45,vehicle_breakdown,Non-corridor,True
FKID004949,2023-12-13,cause_corridor,exact,136,45,vehicle_breakdown,Non-corridor,True
FKID004951,2023-12-13,cause_corridor,exact,17,45,vehicle_breakdown,Bellary Road 2,True
FKID006758,2023-12-13,cause_corridor,exact,37,45,vehicle_breakdown,Tumkur Road,True
FKID004950,2023-12-13,cause_corridor,exact,136,45,vehicle_breakdown,Non-corridor,True
FKID006759,2023-12-13,cause_corridor,exact,37,45,vehicle_breakdown,Tumkur Road,True
FKID005287,2023-12-13,cause_corridor,exact,19,45,vehicle_breakdown,Magadi Road,True
FKID006760,2023-12-13,cause_only,exact,107,45,others,Bannerghata Road,True
FKID004954,2023-12-13,cause_corridor,exact,136,45,vehicle_breakdown,Non-corridor,True
FKID004956,2023-12-13,cause_corridor,exact,17,45,construction,ORR East 2,True
FKID004955,2023-12-13,cause_corridor,exact,136,45,vehicle_breakdown,Non-corridor,True
FKID004958,2023-12-13,cause_corridor,exact,136,45,vehicle_breakdown,Non-corridor,True
FKID006764,2023-12-13,cause_only,exact,28,45,pot_holes,Hosur Road,True
FKID004959,2023-12-13,cause_only,exact,5,45,water_logging,ORR East 1,True
FKID006765,2023-12-13,cause_corridor,exact,9,45,vehicle_breakdown,ORR West 1,True
FKID006766,2023-12-13,cause_only,exact,107,45,others,IRR(Thanisandra road),True
FKID004151,2023-12-13,cause_corridor,exact,17,45,vehicle_breakdown,Bellary Road 2,True
FKID006767,2023-12-13,cause_corridor,exact,17,45,vehicle_breakdown,Bellary Road 2,True
FKID006768,2023-12-13,cause_corridor,exact,136,45,vehicle_breakdown,Non-corridor,True
FKID006769,2023-12-13,cause_corridor,exact,40,45,others,Non-corridor,True
FKID004963,2023-12-13,cause_corridor,exact,136,45,vehicle_breakdown,Non-corridor,True
FKID004965,2023-12-13,cause_corridor,exact,39,45,vehicle_breakdown,Bellary Road 1,True
FKID006770,2023-12-13,cause_corridor,exact,19,45,vehicle_breakdown,Magadi Road,True
FKID006771,2023-12-13,cause_corridor,exact,39,45,vehicle_breakdown,Bellary Road 1,True
FKID006772,2023-12-13,cause_corridor,exact,62,45,vehicle_breakdown,Mysore Road,True
FKID004969,2023-12-13,cause_corridor,exact,136,45,vehicle_breakdown,Non-corridor,True
FKID006773,2023-12-13,cause_corridor,exact,9,45,road_conditions,Non-corridor,True
FKID006774,2023-12-13,cause_corridor,exact,62,45,vehicle_breakdown,Mysore Road,True
FKID006775,2023-12-13,corridor_only,exact,257,45,tree_fall,Non-corridor,True
FKID006761,2023-12-13,cause_corridor,exact,136,45,vehicle_breakdown,Non-corridor,True
FKID006762,2023-12-13,cause_corridor,exact,136,45,vehicle_breakdown,Non-corridor,True
FKID006776,2023-12-13,cause_corridor,exact,62,45,vehicle_breakdown,Mysore Road,True
FKID006777,2023-12-13,cause_corridor,exact,9,45,vehicle_breakdown,ORR West 1,True
FKID005288,2023-12-13,cause_only,exact,68,45,construction,Airport New South Road,True
FKID006778,2023-12-13,cause_corridor,exact,62,45,vehicle_breakdown,Mysore Road,True
