row_idx,event_id,event_cause,corridor,duration_min,trust_score,is_true_planned_event,start_timestamp
2664,FKID002664,road_conditions,Mysore Road,,1.0,False,2024-03-06T21:18:52
2665,FKID002665,construction,Non-corridor,3822.70962675,0.7,False,2024-03-23T05:38:48
2666,FKID002666,road_conditions,Magadi Road,,1.0,False,2024-03-06T22:02:37
2667,FKID002667,vehicle_breakdown,ORR West 1,,1.0,False,2024-03-23T05:38:59
2668,FKID002668,others,Non-corridor,21664.008974133336,0.7,False,2024-03-06T23:37:22
2669,FKID002669,congestion,ORR North 2,,0.7,False,2024-03-23T05:51:44
2670,FKID002670,vehicle_breakdown,Bellary Road 2,,1.0,False,2024-03-06T23:31:50
2671,FKID002671,vehicle_breakdown,ORR North 2,,1.0,False,2024-03-06T19:40:51
2672,FKID002672,construction,Non-corridor,18.41146666666667,1.0,False,2024-03-06T21:34:21
2673,FKID002673,construction,Non-corridor,2.7310666666666665,1.0,False,2024-03-06T23:06:02
2674,FKID002674,vehicle_breakdown,Mysore Road,,1.0,False,2024-03-06T20:40:43
2675,FKID002675,vehicle_breakdown,Non-corridor,,1.0,False,2024-03-06T20:48:42
2676,FKID002676,vehicle_breakdown,Mysore Road,,1.0,False,2024-03-07T00:07:28
2677,FKID002677,vehicle_breakdown,Non-corridor,39.133124849999994,1.0,False,2024-03-06T23:15:03
2678,FKID002678,vehicle_breakdown,ORR North 2,,1.0,False,2024-03-06T20:17:07
2679,FKID002679,vehicle_breakdown,Airport New South Road,,1.0,False,2024-03-06T19:49:39
2680,FKID002680,vehicle_breakdown,ORR East 1,,1.0,False,2024-03-06T20:20:00
2681,FKID002681,vehicle_breakdown,Non-corridor,,1.0,False,2024-03-06T20:09:00
2682,FKID002682,vehicle_breakdown,Mysore Road,,1.0,False,2024-03-23T05:57:25
2683,FKID002683,vehicle_breakdown,Bellary Road 2,,1.0,False,2024-03-07T00:12:34
2684,FKID002684,procession,Hosur Road,,1.0,True,2024-03-06T22:14:42
2685,FKID002685,vehicle_breakdown,Bellary Road 2,,1.0,False,2024-03-07T00:25:53
2686,FKID002686,vehicle_breakdown,Bellary Road 1,,1.0,False,2024-03-07T00:34:36
2687,FKID002687,vehicle_breakdown,Non-corridor,17.2937739,0.7,False,2024-03-07T04:11:24
2688,FKID002688,vehicle_breakdown,Varthur Road,122.43185746666667,1.0,False,2024-03-07T02:48:45
2689,FKID002689,others,Tumkur Road,243.29029311666667,1.0,False,2024-03-07T03:35:25
2690,FKID002690,congestion,Hennur Main Road,,0.7,False,2024-03-07T04:43:49
2691,FKID002691,vehicle_breakdown,Non-corridor,,1.0,False,2024-03-23T06:21:38
2692,FKID002692,water_logging,Mysore Road,6592.442654816667,1.0,False,2024-03-07T05:21:22
2693,FKID002693,construction,Non-corridor,457.3643166666667,1.0,False,2024-03-22T22:28:24
2694,FKID002694,vehicle_breakdown,Non-corridor,13.885744066666666,1.0,False,2024-03-07T04:52:37
2695,FKID002695,water_logging,Non-corridor,165.4671482,1.0,False,2024-03-07T05:23:47
2696,FKID002696,vehicle_breakdown,ORR North 2,9.381939516666668,1.0,False,2024-03-07T05:01:06
2697,FKID002697,accident,Non-corridor,,0.7,False,2024-03-07T04:51:22
2698,FKID002698,tree_fall,Bellary Road 1,971.1941217166666,1.0,False,2024-03-07T05:25:39
2699,FKID002699,vehicle_breakdown,ORR West 1,84.86862455,1.0,False,2024-03-23T07:01:09
2700,FKID002700,construction,Non-corridor,3954.1524874666666,1.0,False,2024-03-07T05:23:52
2701,FKID002701,vehicle_breakdown,ORR West 1,,1.0,False,2024-03-23T05:38:59
2702,FKID002702,tree_fall,Non-corridor,63.69129203333333,1.0,False,2024-03-07T05:25:24
2703,FKID002703,tree_fall,Non-corridor,412.24392695,1.0,False,2024-03-23T10:54:09
2704,FKID002704,construction,Non-corridor,1464.6774282000001,1.0,False,2024-03-07T05:28:54
2705,FKID002705,vehicle_breakdown,Non-corridor,,1.0,False,2024-03-23T09:05:56
2706,FKID002706,water_logging,ORR East 2,,1.0,False,2024-03-07T05:33:38
2707,FKID002707,tree_fall,Non-corridor,,1.0,False,2024-03-07T05:30:21
2708,FKID002708,others,Hosur Road,112.07313198333333,1.0,False,2024-01-27T18:40:56
2709,FKID002709,vehicle_breakdown,Tumkur Road,29.151570016666668,1.0,False,2024-03-23T19:14:38
2710,FKID002710,vehicle_breakdown,Mysore Road,22.22487305,1.0,False,2024-03-23T19:24:24
2711,FKID002711,vehicle_breakdown,ORR North 1,36.730649516666666,1.0,False,2024-03-23T19:20:00
2712,FKID002712,accident,Bellary Road 1,47.199177299999995,1.0,False,2024-03-23T19:14:40
2713,FKID002713,pot_holes,West of Chord Road,10209.279705933333,1.0,False,2024-03-23T19:28:16
2714,FKID002714,vehicle_breakdown,Mysore Road,,1.0,False,2024-03-23T19:54:04
2715,FKID002715,tree_fall,Non-corridor,44729.253384033334,0.48999999999999994,False,2024-03-07T05:34:13
2716,FKID002716,water_logging,Hosur Road,,1.0,False,2024-03-07T05:33:21
2717,FKID002717,water_logging,Non-corridor,7424.366825533333,1.0,False,2024-03-07T05:33:53
2718,FKID002718,water_logging,Hosur Road,18154.880316283332,1.0,False,2024-03-07T05:34:47
2719,FKID002719,water_logging,ORR East 2,,1.0,False,2024-03-07T05:32:35
2720,FKID002720,tree_fall,Non-corridor,4073.313846416667,1.0,False,2024-03-07T05:45:47
2721,FKID002721,water_logging,Non-corridor,5552.9631245166665,1.0,False,2024-03-07T05:39:52
2722,FKID002722,water_logging,Mysore Road,20160.041983233335,1.0,False,2024-03-07T05:40:09
2723,FKID002723,tree_fall,Non-corridor,,1.0,False,2024-03-07T05:36:19
2724,FKID002724,others,Mysore Road,35558.66326551666,0.7,False,2024-03-07T05:40:59
2725,FKID002725,tree_fall,Non-corridor,,1.0,False,2024-03-07T05:43:17
2726,FKID002726,tree_fall,Non-corridor,37153.890531783334,0.7,False,2024-03-07T05:37:20
2727,FKID002727,tree_fall,Non-corridor,,1.0,False,2024-03-07T05:37:32
2728,FKID002728,vehicle_breakdown,Non-corridor,,1.0,False,2024-03-23T21:27:10
2729,FKID002729,tree_fall,Non-corridor,31783.7834142,0.7,False,2024-03-07T05:44:30
2730,FKID002730,tree_fall,Non-corridor,,1.0,False,2024-03-07T05:39:54
2731,FKID002731,tree_fall,Mysore Road,829.2974442333333,1.0,False,2024-03-07T05:42:37
2732,FKID002732,water_logging,Non-corridor,,1.0,False,2024-03-07T05:47:04
2733,FKID002733,water_logging,Hosur Road,2847.0369545333333,1.0,False,2024-03-07T05:44:33
2734,FKID002734,water_logging,Mysore Road,6570.558955500001,1.0,False,2024-03-07T05:47:53
2735,FKID002735,tree_fall,Non-corridor,21000.96031298333,0.7,False,2024-03-07T05:45:56
2736,FKID002736,accident,Non-corridor,8.980089583333333,1.0,False,2024-03-23T21:41:55
2737,FKID002737,water_logging,Bannerghata Road,,1.0,False,2024-03-07T05:45:59
2738,FKID002738,tree_fall,Bellary Road 1,,1.0,False,2024-03-07T05:47:13
2739,FKID002739,congestion,Non-corridor,,0.7,False,2024-03-23T21:39:09
2740,FKID002740,water_logging,ORR West 1,1218.6891324166668,1.0,False,2024-03-07T06:00:48
2741,FKID002741,tree_fall,CBD 2,26812.21993335,0.7,False,2024-03-07T05:52:50
2742,FKID002742,water_logging,Non-corridor,50341.18918006667,0.7,False,2024-03-07T05:53:28
2743,FKID002743,water_logging,Non-corridor,,1.0,False,2024-03-07T05:48:13
2744,FKID002744,water_logging,Non-corridor,,1.0,False,2024-03-07T05:55:00
2745,FKID002745,water_logging,Old Airport Road,93.40865363333334,1.0,False,2024-03-07T05:58:08
2746,FKID002746,water_logging,Bannerghata Road,,1.0,False,2024-03-07T05:48:30
2747,FKID002747,water_logging,Non-corridor,,1.0,False,2024-03-07T05:48:47
2748,FKID002748,water_logging,ORR East 2,30.67920825,1.0,False,2024-03-07T05:57:33
2749,FKID002749,water_logging,Mysore Road,177.56342588333334,1.0,False,2024-03-07T05:56:34
2750,FKID002750,debris,West of Chord Road,,1.0,False,2024-03-07T06:00:19
2751,FKID002751,vehicle_breakdown,Magadi Road,,1.0,False,2024-03-23T21:53:39
2752,FKID002752,water_logging,Non-corridor,,1.0,False,2024-03-07T06:06:09
2753,FKID002753,water_logging,Non-corridor,3898.6085132,1.0,False,2024-03-07T06:05:12
2754,FKID002754,tree_fall,Non-corridor,16715.2699351,0.7,False,2024-03-07T06:02:56
2755,FKID002755,tree_fall,Bellary Road 1,,1.0,False,2024-03-07T06:05:11
2756,FKID002756,water_logging,Bannerghata Road,,1.0,False,2024-03-07T06:06:26
2757,FKID002757,pot_holes,IRR(Thanisandra road),,1.0,False,2024-03-23T22:37:02
2758,FKID002758,others,Non-corridor,1291.4888951166665,1.0,False,2024-03-23T22:13:01
2759,FKID002759,tree_fall,ORR West 1,66.95399586666666,1.0,False,2024-03-07T06:06:27
2760,FKID002760,tree_fall,Non-corridor,1114.93334045,1.0,False,2024-03-07T06:10:04
2761,FKID002761,others,Hennur Main Road,,1.0,False,2024-03-23T22:54:17
2762,FKID002762,construction,Non-corridor,,1.0,False,
2763,FKID002763,pot_holes,IRR(Thanisandra road),,1.0,False,2024-03-23T23:34:23
2764,FKID002764,others,Non-corridor,,1.0,False,2024-03-24T00:07:39
2765,FKID002765,vehicle_breakdown,West of Chord Road,72.65351976666668,1.0,False,2024-03-23T23:22:10
2766,FKID002766,tree_fall,Non-corridor,38932.58754488333,0.7,False,2024-03-07T06:09:05
2767,FKID002767,road_conditions,Magadi Road,19134.726547916667,1.0,False,2024-03-23T23:10:33
2768,FKID002768,vehicle_breakdown,Mysore Road,8.7606476,1.0,False,2024-03-24T00:24:26
2769,FKID002769,water_logging,Mysore Road,26811.17271485,0.48999999999999994,False,2024-03-07T06:14:19
2770,FKID002770,water_logging,ORR East 1,,1.0,False,2024-03-07T06:15:42
2771,FKID002771,water_logging,Non-corridor,2421.883144183333,1.0,False,2024-03-07T06:17:33
2772,FKID002772,vehicle_breakdown,Tumkur Road,,1.0,False,2024-03-23T22:23:03
2773,FKID002773,vehicle_breakdown,Non-corridor,,1.0,False,2024-03-23T23:16:07
2774,FKID002774,pot_holes,Non-corridor,,1.0,False,2024-03-24T01:58:43
2775,FKID002775,vehicle_breakdown,Non-corridor,,1.0,False,2024-03-24T00:36:00
2776,FKID002776,water_logging,Mysore Road,26809.619967733335,0.48999999999999994,False,2024-03-07T06:15:54
2777,FKID002777,water_logging,Non-corridor,51651.45217408333,0.7,False,2024-03-07T06:22:54
2778,FKID002778,water_logging,Non-corridor,188.00503193333333,1.0,False,2024-03-07T06:20:21
2779,FKID002779,tree_fall,Non-corridor,,1.0,False,2024-03-07T06:20:17
2780,FKID002780,water_logging,Non-corridor,,1.0,False,2024-03-07T06:19:41
2781,FKID002781,tree_fall,Non-corridor,18.082762549999998,1.0,False,2024-03-07T06:19:45
2782,FKID002782,vehicle_breakdown,Hosur Road,,1.0,False,2024-03-07T06:20:04
2783,FKID002783,pot_holes,West of Chord Road,,1.0,False,2024-03-24T05:15:09
2784,FKID002784,vehicle_breakdown,Non-corridor,,1.0,False,2024-03-24T03:30:34
2785,FKID002785,vehicle_breakdown,Non-corridor,,1.0,False,2024-03-24T04:40:37
2786,FKID002786,vehicle_breakdown,Bannerghata Road,146.04922566666667,0.7,False,2024-03-24T04:58:13
2787,FKID002787,vehicle_breakdown,Hosur Road,,1.0,False,2024-03-24T02:40:34
2788,FKID002788,pot_holes,ORR East 1,,1.0,False,2024-03-07T06:23:16
2789,FKID002789,tree_fall,Old Madras Road,,1.0,False,2024-03-07T06:25:15
2790,FKID002790,tree_fall,Tumkur Road,,1.0,False,2024-03-07T06:23:48
2791,FKID002791,water_logging,Non-corridor,,1.0,False,2024-03-07T06:23:57
2792,FKID002792,water_logging,Non-corridor,41.48510733333333,1.0,False,2024-03-07T06:24:35
2793,FKID002793,water_logging,Bellary Road 1,3886.3786027166666,1.0,False,2024-03-07T06:24:26
2794,FKID002794,vehicle_breakdown,ORR West 1,,1.0,False,2024-03-24T02:44:33
2795,FKID002795,vehicle_breakdown,Bellary Road 2,14.264672216666666,1.0,False,2024-03-24T05:42:05
2796,FKID002796,others,Non-corridor,,1.0,False,2024-03-07T06:25:28
2797,FKID002797,vehicle_breakdown,Tumkur Road,108.20570536666668,1.0,False,2024-03-24T05:50:20
2798,FKID002798,tree_fall,Non-corridor,2904.7070553500002,1.0,False,2024-03-07T06:26:10
2799,FKID002799,water_logging,Non-corridor,71.25115430000001,0.7,False,2024-03-07T06:27:26
2800,FKID002800,water_logging,Non-corridor,149.96828003333334,1.0,False,2024-03-07T06:26:15
2801,FKID002801,others,Tumkur Road,,1.0,False,2024-03-07T06:26:35
2802,FKID002802,water_logging,ORR East 1,,1.0,False,2024-03-07T06:23:35
2803,FKID002803,water_logging,Non-corridor,,0.7,False,2024-03-07T06:26:04
2804,FKID002804,tree_fall,Non-corridor,914.0249496,1.0,False,2024-03-07T06:27:03
2805,FKID002805,construction,ORR East 2,70.73783333333334,0.7,False,2024-03-24T05:25:01
2806,FKID002806,water_logging,Non-corridor,72.15094443333334,1.0,False,2024-03-07T06:25:24
2807,FKID002807,water_logging,Old Madras Road,201.7505084166667,1.0,False,2024-03-07T06:28:39
2808,FKID002808,others,Non-corridor,,1.0,False,2024-03-24T07:03:36
2809,FKID002809,vehicle_breakdown,Non-corridor,,1.0,False,2024-03-24T04:39:08
2810,FKID002810,tree_fall,Tumkur Road,933.8846359333334,1.0,False,2024-03-07T06:29:12
2811,FKID002811,water_logging,ORR West 1,1190.4635745833334,1.0,False,2024-03-07T06:28:59
2812,FKID002812,vehicle_breakdown,Non-corridor,,1.0,False,2024-03-24T03:57:38
2813,FKID002813,water_logging,Mysore Road,36880.80059298334,0.48999999999999994,False,2024-03-07T06:31:55
2814,FKID002814,vehicle_breakdown,Non-corridor,1.7176543333333332,1.0,False,2024-03-24T07:49:41
2815,FKID002815,water_logging,ORR West 1,118.58968551666666,1.0,False,2024-03-07T06:29:51
2816,FKID002816,tree_fall,Non-corridor,,1.0,False,2024-03-07T06:26:13
2817,FKID002817,tree_fall,ORR West 1,1.9152,1.0,False,2024-03-07T06:00:51
2818,FKID002818,tree_fall,Non-corridor,220.28841453333334,1.0,False,2024-03-07T06:31:34
2819,FKID002819,water_logging,Bellary Road 1,42.345254966666666,1.0,False,2024-03-07T06:29:24
2820,FKID002820,vehicle_breakdown,Non-corridor,,1.0,False,2024-03-07T03:42:55
2821,FKID002821,water_logging,Non-corridor,,1.0,False,2024-03-07T06:35:15
2822,FKID002822,vehicle_breakdown,Bannerghata Road,108.71099421666666,1.0,False,2024-03-07T06:32:54
2823,FKID002823,vehicle_breakdown,Mysore Road,93.48512965,1.0,False,2024-03-24T07:49:41
2824,FKID002824,water_logging,ORR East 1,8507.797322316666,1.0,False,2024-03-07T06:35:37
2825,FKID002825,water_logging,Non-corridor,20131.716831383335,0.7,False,2024-03-07T06:41:00
2826,FKID002826,water_logging,Non-corridor,,1.0,False,2024-03-07T06:38:07
2827,FKID002827,vehicle_breakdown,Hennur Main Road,,1.0,False,2024-03-24T05:40:34
2828,FKID002828,vehicle_breakdown,Non-corridor,7.642841166666667,1.0,False,2024-03-07T06:29:12
2829,FKID002829,water_logging,Mysore Road,,1.0,False,2024-03-07T06:36:55
2830,FKID002830,tree_fall,IRR(Thanisandra road),,1.0,False,2024-03-07T06:44:26
2831,FKID002831,water_logging,Non-corridor,,1.0,False,2024-03-07T06:43:34
2832,FKID002832,water_logging,ORR West 1,,1.0,False,2024-03-07T06:40:23
2833,FKID002833,others,West of Chord Road,,1.0,False,2024-03-07T06:41:25
2834,FKID002834,water_logging,Non-corridor,,1.0,False,2024-03-07T06:34:04
2835,FKID002835,water_logging,Non-corridor,14395.4198455,1.0,False,2024-03-07T06:44:21
2836,FKID002836,vehicle_breakdown,ORR North 2,,1.0,False,2024-03-24T05:53:23
2837,FKID002837,vehicle_breakdown,Bellary Road 1,,1.0,False,2024-03-24T06:19:27
2838,FKID002838,water_logging,Non-corridor,,1.0,False,2024-03-07T06:41:53
2839,FKID002839,vehicle_breakdown,Non-corridor,,1.0,False,2024-03-24T06:32:36
2840,FKID002840,others,Tumkur Road,61764.8110647,0.48999999999999994,False,2024-03-07T06:43:17
2841,FKID002841,tree_fall,Non-corridor,,1.0,False,2024-03-07T06:42:19
2842,FKID002842,tree_fall,Tumkur Road,28204.771228,0.7,False,2024-03-07T06:46:19
2843,FKID002843,vehicle_breakdown,Non-corridor,,1.0,False,2024-03-24T06:38:04
2844,FKID002844,vehicle_breakdown,Non-corridor,,1.0,False,2024-03-24T06:41:35
2845,FKID002845,vehicle_breakdown,Bellary Road 2,151.79433328333334,1.0,False,2024-03-07T06:45:56
2846,FKID002846,vehicle_breakdown,ORR East 1,16.044057783333333,1.0,False,2024-03-24T09:05:42
2847,FKID002847,vehicle_breakdown,Non-corridor,,1.0,False,2024-03-24T06:49:02
2848,FKID002848,vehicle_breakdown,Non-corridor,29.089931583333335,1.0,False,2024-03-24T09:23:28
2849,FKID002849,vehicle_breakdown,Bannerghata Road,34.15102665,1.0,False,2024-03-24T09:22:44
2850,FKID002850,vehicle_breakdown,Non-corridor,,1.0,False,2024-03-24T08:40:05
2851,FKID002851,vehicle_breakdown,Tumkur Road,91.52639778333334,1.0,False,2024-03-24T10:28:49
2852,FKID002852,pot_holes,Mysore Road,,1.0,False,2024-03-24T19:56:39
2853,FKID002853,others,Non-corridor,2163.54553765,1.0,False,2024-03-07T06:45:35
2854,FKID002854,tree_fall,CBD 2,6519.827883249999,0.7,False,2024-03-07T06:41:11
2855,FKID002855,tree_fall,Non-corridor,31142.1346171,0.48999999999999994,False,2024-03-07T06:45:42
2856,FKID002856,water_logging,Non-corridor,18112.855905,0.48999999999999994,False,2024-03-07T06:46:10
2857,FKID002857,vehicle_breakdown,Mysore Road,35.252319033333336,1.0,False,2024-03-24T20:39:15
2858,FKID002858,water_logging,Bannerghata Road,1.26526015,1.0,False,2024-03-07T06:46:33
2859,FKID002859,vehicle_breakdown,Tumkur Road,,1.0,False,2024-03-24T19:25:16
2860,FKID002860,pot_holes,IRR(Thanisandra road),,1.0,False,2024-03-24T20:49:22
2861,FKID002861,vehicle_breakdown,Tumkur Road,6.159646333333333,1.0,False,2024-03-24T21:39:30
2862,FKID002862,pot_holes,West of Chord Road,,1.0,False,2024-03-24T21:39:40
2863,FKID002863,others,Mysore Road,,1.0,False,2024-03-24T21:50:26
2864,FKID002864,tree_fall,Non-corridor,1173.6232398833333,1.0,False,2024-03-07T06:45:47
2865,FKID002865,water_logging,Bannerghata Road,2294.902803066667,1.0,False,2024-03-07T06:47:56
2866,FKID002866,water_logging,Non-corridor,,1.0,False,2024-03-07T06:54:00
2867,FKID002867,others,West of Chord Road,39.91002743333333,1.0,False,2024-03-07T06:08:32
2868,FKID002868,tree_fall,Non-corridor,31140.59239556667,0.48999999999999994,False,2024-03-07T06:47:11
2869,FKID002869,water_logging,Non-corridor,,1.0,False,2024-03-07T06:50:21
2870,FKID002870,water_logging,Non-corridor,,1.0,False,2024-03-07T06:46:14
2871,FKID002871,water_logging,Non-corridor,,1.0,False,2024-03-07T06:53:45
2872,FKID002872,water_logging,Non-corridor,282.94748196666666,1.0,False,2024-03-07T06:51:41
2873,FKID002873,water_logging,Non-corridor,,1.0,False,2024-03-07T06:54:37
2874,FKID002874,congestion,Non-corridor,,0.7,False,2024-03-24T21:54:06
2875,FKID002875,water_logging,Non-corridor,1785.8880387,1.0,False,2024-03-07T07:02:52
2876,FKID002876,tree_fall,Tumkur Road,61745.06009625,0.48999999999999994,False,2024-03-07T07:02:57
2877,FKID002877,others,Tumkur Road,61.567407450000005,1.0,False,2024-03-24T21:25:27
2878,FKID002878,water_logging,Non-corridor,,1.0,False,2024-03-07T07:01:25
2879,FKID002879,road_conditions,Non-corridor,,1.0,False,2024-03-07T07:06:22
2880,FKID002880,vehicle_breakdown,Non-corridor,,1.0,False,2024-03-07T06:56:41
2881,FKID002881,water_logging,Non-corridor,,1.0,False,2024-03-07T07:04:38
2882,FKID002882,water_logging,Non-corridor,,1.0,False,2024-03-07T07:06:13
2883,FKID002883,public_event,Hennur Main Road,5939.989983333333,0.7,True,2024-03-24T22:01:11
2884,FKID002884,vehicle_breakdown,Tumkur Road,,1.0,False,2024-03-24T21:24:09
2885,FKID002885,vehicle_breakdown,Bellary Road 1,36.67477173333334,1.0,False,2024-03-07T07:04:10
2886,FKID002886,vehicle_breakdown,Magadi Road,,1.0,False,2024-03-24T21:05:39
2887,FKID002887,water_logging,Non-corridor,2863.879304833333,1.0,False,2024-03-07T07:14:31
2888,FKID002888,water_logging,Non-corridor,,1.0,False,2024-03-07T07:10:03
2889,FKID002889,others,Mysore Road,14100.886411849999,0.7,False,2024-03-07T07:19:38
2890,FKID002890,others,Mysore Road,16.937478916666667,1.0,False,2024-03-24T23:24:28
2891,FKID002891,vehicle_breakdown,ORR North 1,,0.7,False,2024-03-24T22:27:52
2892,FKID002892,others,Bellary Road 1,,1.0,False,2024-03-07T07:11:58
2893,FKID002893,vehicle_breakdown,Old Madras Road,41.53308571666666,1.0,False,2024-03-25T00:05:25
2894,FKID002894,road_conditions,Non-corridor,37266.54718006667,0.7,False,2024-03-07T07:08:23
2895,FKID002895,water_logging,IRR(Thanisandra road),,1.0,False,2024-03-07T07:18:42
2896,FKID002896,water_logging,Bannerghata Road,,1.0,False,2024-03-07T07:22:37
2897,FKID002897,tree_fall,Non-corridor,76.98202371666666,1.0,False,2024-03-25T00:53:19
2898,FKID002898,water_logging,ORR East 1,759.0033270166666,1.0,False,2024-03-07T07:28:00
2899,FKID002899,tree_fall,Non-corridor,,1.0,False,2024-03-07T07:29:34
2900,FKID002900,pot_holes,CBD 1,,1.0,False,2024-03-07T07:25:39
2901,FKID002901,water_logging,Non-corridor,18072.047706783334,0.48999999999999994,False,2024-03-07T07:26:51
2902,FKID002902,tree_fall,Non-corridor,75.3254728,1.0,False,2024-03-07T07:22:48
2903,FKID002903,vehicle_breakdown,Bellary Road 1,,1.0,False,2024-03-25T00:23:50
2904,FKID002904,vehicle_breakdown,Non-corridor,133.49633208333333,1.0,False,2024-03-25T02:13:31
2905,FKID002905,tree_fall,Bellary Road 1,12688.42250265,0.48999999999999994,False,2024-03-07T07:25:23
2906,FKID002906,vehicle_breakdown,Bellary Road 1,,1.0,False,2024-03-25T02:43:03
2907,FKID002907,congestion,ORR North 2,,0.7,False,2024-03-07T04:49:32
2908,FKID002908,vehicle_breakdown,Non-corridor,,1.0,False,2024-03-07T04:56:26
2909,FKID002909,tree_fall,Non-corridor,8604.974344016668,0.48999999999999994,False,2024-03-07T08:05:43
2910,FKID002910,vehicle_breakdown,Mysore Road,32.21089145,1.0,False,2024-03-25T02:22:58
2911,FKID002911,tree_fall,Non-corridor,,1.0,False,2024-03-07T08:06:48
2912,FKID002912,vehicle_breakdown,Tumkur Road,,1.0,False,2024-03-25T01:15:01
2913,FKID002913,vehicle_breakdown,Tumkur Road,,1.0,False,2024-03-25T03:06:38
