event_id,source_batch,is_censored,duration_min,event_cause,corridor_fill,duration_anomaly,iso_flagged,quarantine_reasons,quarantined,excluded_from_posterior,used_for_diagnostics,generated_at
FKID003027,feedback_Mar_Apr_2024,False,11291.247543616666,water_logging,Mysore Road,False,True,flagged_iso_anomaly,True,True,True,2026-06-19T10:34:30Z
FKID003028,feedback_Mar_Apr_2024,False,11452.698831166666,water_logging,Magadi Road,False,False,,False,False,True,2026-06-19T10:34:30Z
FKID003029,feedback_Mar_Apr_2024,False,14607.215053783333,pot_holes,Hennur Main Road,False,True,flagged_iso_anomaly,True,True,True,2026-06-19T10:34:30Z
FKID003030,feedback_Mar_Apr_2024,False,191.90470683333334,tree_fall,ORR North 1,False,False,,False,False,True,2026-06-19T10:34:30Z
FKID003031,feedback_Mar_Apr_2024,False,21708.41339413333,water_logging,Hennur Main Road,False,False,,False,False,True,2026-06-19T10:34:30Z
FKID003035,feedback_Mar_Apr_2024,False,9.963474483333332,tree_fall,Magadi Road,False,False,,False,False,True,2026-06-19T10:34:30Z
FKID003036,feedback_Mar_Apr_2024,False,18.271439616666665,tree_fall,Airport New South Road,False,False,,False,False,True,2026-06-19T10:34:30Z
FKID003037,feedback_Mar_Apr_2024,False,81.05660200000001,tree_fall,Non-corridor,False,False,,False,False,True,2026-06-19T10:34:30Z
FKID003038,feedback_Mar_Apr_2024,False,1345.3929395666667,water_logging,Tumkur Road,False,False,,False,False,True,2026-06-19T10:34:30Z
FKID003039,feedback_Mar_Apr_2024,False,4383.935256866666,tree_fall,Non-corridor,False,False,,False,False,True,2026-06-19T10:34:30Z
FKID003040,feedback_Mar_Apr_2024,False,14544.043576850001,water_logging,Bellary Road 2,False,False,,False,False,True,2026-06-19T10:34:30Z
FKID003041,feedback_Mar_Apr_2024,False,21088.459648733333,tree_fall,Non-corridor,True,False,flagged_duration_anomaly,True,True,True,2026-06-19T10:34:30Z
FKID003042,feedback_Mar_Apr_2024,False,58.722754933333334,road_conditions,Bellary Road 2,False,False,,False,False,True,2026-06-19T10:34:30Z
FKID003043,feedback_Mar_Apr_2024,False,14188.42255975,water_logging,Non-corridor,False,False,,False,False,True,2026-06-19T10:34:30Z
FKID003047,feedback_Mar_Apr_2024,False,135.51806013333334,pot_holes,ORR North 1,False,False,,False,False,True,2026-06-19T10:34:30Z
FKID003048,feedback_Mar_Apr_2024,False,2860.77638925,water_logging,Non-corridor,False,False,,False,False,True,2026-06-19T10:34:30Z
FKID003050,feedback_Mar_Apr_2024,False,21523.703026233336,water_logging,Hennur Main Road,False,False,,False,False,True,2026-06-19T10:34:30Z
FKID003051,feedback_Mar_Apr_2024,False,21697.96473765,water_logging,Bellary Road 2,False,False,,False,False,True,2026-06-19T10:34:30Z
FKID003057,feedback_Mar_Apr_2024,False,6.703687566666667,vehicle_breakdown,Non-corridor,False,False,,False,False,True,2026-06-19T10:34:30Z
FKID003061,feedback_Mar_Apr_2024,False,100.7026763,vehicle_breakdown,ORR North 1,False,False,,False,False,True,2026-06-19T10:34:30Z
FKID003062,feedback_Mar_Apr_2024,False,21666.0209926,water_logging,Non-corridor,True,False,flagged_duration_anomaly,True,True,True,2026-06-19T10:34:30Z
FKID003063,feedback_Mar_Apr_2024,False,46.057772066666665,vehicle_breakdown,Magadi Road,False,False,,False,False,True,2026-06-19T10:34:30Z
FKID003064,feedback_Mar_Apr_2024,False,25669.197950716665,road_conditions,West of Chord Road,False,False,,False,False,True,2026-06-19T10:34:30Z
FKID003066,feedback_Mar_Apr_2024,False,36.40983923333333,others,ORR West 1,False,False,,False,False,True,2026-06-19T10:34:30Z
FKID003067,feedback_Mar_Apr_2024,False,82.93424305,vehicle_breakdown,Hosur Road,False,False,,False,False,True,2026-06-19T10:34:30Z
FKID003068,feedback_Mar_Apr_2024,False,84.77698231666666,vehicle_breakdown,Non-corridor,False,False,,False,False,True,2026-06-19T10:34:30Z
FKID003070,feedback_Mar_Apr_2024,False,2790.3985524,water_logging,ORR North 2,False,False,,False,False,True,2026-06-19T10:34:30Z
FKID003071,feedback_Mar_Apr_2024,False,25.358829383333333,vehicle_breakdown,ORR East 2,False,False,,False,False,True,2026-06-19T10:34:30Z
FKID003072,feedback_Mar_Apr_2024,False,124.40155733333333,vehicle_breakdown,ORR North 1,False,False,,False,False,True,2026-06-19T10:34:30Z
FKID003073,feedback_Mar_Apr_2024,False,4837.147761283334,others,Bellary Road 1,True,False,flagged_duration_anomaly,True,True,True,2026-06-19T10:34:30Z
FKID003076,feedback_Mar_Apr_2024,False,5.308476433333333,vehicle_breakdown,Tumkur Road,False,False,,False,False,True,2026-06-19T10:34:30Z
FKID003078,feedback_Mar_Apr_2024,False,230.06940948333335,water_logging,Non-corridor,False,False,,False,False,True,2026-06-19T10:34:30Z
FKID003079,feedback_Mar_Apr_2024,False,115.15186836666666,tree_fall,Bellary Road 1,False,False,,False,False,True,2026-06-19T10:34:30Z
FKID003080,feedback_Mar_Apr_2024,False,25.9249495,vehicle_breakdown,Mysore Road,False,False,,False,False,True,2026-06-19T10:34:30Z
FKID003083,feedback_Mar_Apr_2024,False,73.03041763333334,vehicle_breakdown,ORR West 1,False,False,,False,False,True,2026-06-19T10:34:30Z
FKID003087,feedback_Mar_Apr_2024,False,173.99265736666666,tree_fall,Non-corridor,False,False,,False,False,True,2026-06-19T10:34:30Z
FKID003092,feedback_Mar_Apr_2024,False,16.297705333333333,vehicle_breakdown,Bellary Road 1,False,False,,False,False,True,2026-06-19T10:34:30Z
FKID003095,feedback_Mar_Apr_2024,False,6.283415033333333,vehicle_breakdown,Mysore Road,False,False,,False,False,True,2026-06-19T10:34:30Z
FKID003096,feedback_Mar_Apr_2024,False,59.30142481666667,vehicle_breakdown,Mysore Road,False,False,,False,False,True,2026-06-19T10:34:30Z
FKID003107,feedback_Mar_Apr_2024,False,33.80299288333333,vehicle_breakdown,ORR East 2,False,False,,False,False,True,2026-06-19T10:34:30Z
FKID003108,feedback_Mar_Apr_2024,False,88.10845821666666,others,Non-corridor,False,False,,False,False,True,2026-06-19T10:34:30Z
FKID003109,feedback_Mar_Apr_2024,False,64.20612750000001,vehicle_breakdown,ORR East 1,False,False,,False,False,True,2026-06-19T10:34:30Z
FKID003112,feedback_Mar_Apr_2024,False,11.605493183333333,vehicle_breakdown,Non-corridor,False,False,,False,False,True,2026-06-19T10:34:30Z
FKID003114,feedback_Mar_Apr_2024,False,6.5536546666666675,vehicle_breakdown,Bellary Road 1,False,False,,False,False,True,2026-06-19T10:34:30Z
FKID003117,feedback_Mar_Apr_2024,False,17.946091666666668,others,Non-corridor,False,False,,False,False,True,2026-06-19T10:34:30Z
FKID003118,feedback_Mar_Apr_2024,False,21.91443695,vehicle_breakdown,Bellary Road 2,False,False,,False,False,True,2026-06-19T10:34:30Z
FKID003119,feedback_Mar_Apr_2024,False,240.50731666666667,construction,ORR East 2,True,False,flagged_duration_anomaly,True,True,True,2026-06-19T10:34:30Z
FKID003127,feedback_Mar_Apr_2024,False,2.5198166666666664,public_event,Non-corridor,False,True,flagged_iso_anomaly,True,True,True,2026-06-19T10:34:30Z
FKID003131,feedback_Mar_Apr_2024,False,35.82966003333333,vehicle_breakdown,ORR North 1,False,False,,False,False,True,2026-06-19T10:34:30Z
FKID003132,feedback_Mar_Apr_2024,False,23.154083816666667,vehicle_breakdown,Bellary Road 1,False,False,,False,False,True,2026-06-19T10:34:30Z
FKID003133,feedback_Mar_Apr_2024,False,744.3306833333334,construction,ORR East 2,False,False,,False,False,True,2026-06-19T10:34:30Z
FKID003134,feedback_Mar_Apr_2024,False,1484.1286093333333,pot_holes,Varthur Road,False,False,,False,False,True,2026-06-19T10:34:30Z
FKID003138,feedback_Mar_Apr_2024,False,13.457770483333332,vehicle_breakdown,Old Madras Road,False,False,,False,False,True,2026-06-19T10:34:30Z
FKID003141,feedback_Mar_Apr_2024,False,51.76279426666667,vehicle_breakdown,Non-corridor,False,False,,False,False,True,2026-06-19T10:34:30Z
FKID003146,feedback_Mar_Apr_2024,False,14429.634270266666,others,West of Chord Road,True,False,flagged_duration_anomaly,True,True,True,2026-06-19T10:34:30Z
FKID003148,feedback_Mar_Apr_2024,False,18.787546516666666,vehicle_breakdown,IRR(Thanisandra road),False,False,,False,False,True,2026-06-19T10:34:30Z
FKID003150,feedback_Mar_Apr_2024,False,44.654022250000004,vehicle_breakdown,CBD 1,False,False,,False,False,True,2026-06-19T10:34:30Z
FKID003152,feedback_Mar_Apr_2024,False,76.91394981666667,vehicle_breakdown,ORR East 1,False,False,,False,False,True,2026-06-19T10:34:30Z
FKID003153,feedback_Mar_Apr_2024,False,376.53048333333334,procession,Non-corridor,True,False,flagged_duration_anomaly,True,True,True,2026-06-19T10:34:30Z
FKID003156,feedback_Mar_Apr_2024,False,16.368508033333335,vehicle_breakdown,Non-corridor,False,False,,False,False,True,2026-06-19T10:34:30Z
FKID003157,feedback_Mar_Apr_2024,False,17.55729665,vehicle_breakdown,Mysore Road,False,False,,False,False,True,2026-06-19T10:34:30Z
FKID003161,feedback_Mar_Apr_2024,False,51.695509916666666,others,Non-corridor,False,False,,False,False,True,2026-06-19T10:34:30Z
FKID003164,feedback_Mar_Apr_2024,False,23.54380595,vehicle_breakdown,ORR North 2,False,False,,False,False,True,2026-06-19T10:34:30Z
FKID003166,feedback_Mar_Apr_2024,False,65.48031155,vehicle_breakdown,Hosur Road,False,False,,False,False,True,2026-06-19T10:34:30Z
FKID003170,feedback_Mar_Apr_2024,False,66.91385481666667,vehicle_breakdown,Non-corridor,False,False,,False,False,True,2026-06-19T10:34:30Z
FKID003172,feedback_Mar_Apr_2024,False,9.63680495,others,Non-corridor,False,False,,False,False,True,2026-06-19T10:34:30Z
FKID003180,feedback_Mar_Apr_2024,False,164.95850000000002,procession,Non-corridor,False,True,flagged_iso_anomaly,True,True,True,2026-06-19T10:34:30Z
FKID003190,feedback_Mar_Apr_2024,False,30.901282016666666,vehicle_breakdown,ORR East 1,False,False,,False,False,True,2026-06-19T10:34:30Z
FKID003191,feedback_Mar_Apr_2024,False,36.214431233333336,vehicle_breakdown,Old Madras Road,False,False,,False,False,True,2026-06-19T10:34:30Z
FKID003194,feedback_Mar_Apr_2024,False,31877.127884183334,construction,ORR East 2,True,False,flagged_duration_anomaly,True,True,True,2026-06-19T10:34:30Z
FKID003195,feedback_Mar_Apr_2024,False,49.94344546666667,vehicle_breakdown,Tumkur Road,False,False,,False,False,True,2026-06-19T10:34:30Z
FKID003198,feedback_Mar_Apr_2024,False,19.206614733333332,pot_holes,Non-corridor,False,False,,False,False,True,2026-06-19T10:34:30Z
FKID003199,feedback_Mar_Apr_2024,False,59.84010705,tree_fall,Non-corridor,False,False,,False,False,True,2026-06-19T10:34:30Z
FKID003200,feedback_Mar_Apr_2024,False,99.30421715000001,vehicle_breakdown,Hosur Road,False,False,,False,False,True,2026-06-19T10:34:30Z
FKID003201,feedback_Mar_Apr_2024,False,17.4932504,pot_holes,Non-corridor,False,False,,False,False,True,2026-06-19T10:34:30Z
FKID003202,feedback_Mar_Apr_2024,False,14.928576566666667,pot_holes,Non-corridor,False,False,,False,False,True,2026-06-19T10:34:30Z
FKID003203,feedback_Mar_Apr_2024,False,15.4770977,pot_holes,Non-corridor,False,False,,False,False,True,2026-06-19T10:34:30Z
FKID003204,feedback_Mar_Apr_2024,False,16.411283,pot_holes,Non-corridor,False,False,,False,False,True,2026-06-19T10:34:30Z
FKID003205,feedback_Mar_Apr_2024,False,16.9942509,pot_holes,Non-corridor,False,False,,False,False,True,2026-06-19T10:34:30Z
FKID003206,feedback_Mar_Apr_2024,False,18.3650141,pot_holes,Non-corridor,False,False,,False,False,True,2026-06-19T10:34:30Z
FKID003207,feedback_Mar_Apr_2024,False,14.3002825,pot_holes,Non-corridor,False,False,,False,False,True,2026-06-19T10:34:30Z
FKID003209,feedback_Mar_Apr_2024,False,12.506670883333333,pot_holes,Non-corridor,False,False,,False,False,True,2026-06-19T10:34:30Z
FKID003210,feedback_Mar_Apr_2024,False,13.0632383,pot_holes,Non-corridor,False,False,,False,False,True,2026-06-19T10:34:30Z
FKID003211,feedback_Mar_Apr_2024,False,9.021900033333333,pot_holes,Non-corridor,False,False,,False,False,True,2026-06-19T10:34:30Z
FKID003212,feedback_Mar_Apr_2024,False,9.87261625,pot_holes,Non-corridor,False,False,,False,False,True,2026-06-19T10:34:30Z
FKID003215,feedback_Mar_Apr_2024,False,47.03375918333334,vehicle_breakdown,Tumkur Road,False,False,,False,False,True,2026-06-19T10:34:30Z
FKID003217,feedback_Mar_Apr_2024,False,129.54430614999998,vehicle_breakdown,Non-corridor,False,False,,False,False,True,2026-06-19T10:34:30Z
FKID003221,feedback_Mar_Apr_2024,False,61.873340950000006,vehicle_breakdown,Bellary Road 2,False,False,,False,False,True,2026-06-19T10:34:30Z
FKID003222,feedback_Mar_Apr_2024,False,30.303397416666666,vehicle_breakdown,Non-corridor,False,False,,False,False,True,2026-06-19T10:34:30Z
FKID003223,feedback_Mar_Apr_2024,False,45.28342463333333,vehicle_breakdown,Tumkur Road,False,False,,False,False,True,2026-06-19T10:34:30Z
FKID003226,feedback_Mar_Apr_2024,False,12989.914754183334,pot_holes,Mysore Road,False,False,,False,False,True,2026-06-19T10:34:30Z
FKID003235,feedback_Mar_Apr_2024,False,5696.365478299999,tree_fall,Non-corridor,True,True,flagged_duration_anomaly|flagged_iso_anomaly,True,True,True,2026-06-19T10:34:30Z
FKID003236,feedback_Mar_Apr_2024,False,18.49158505,vehicle_breakdown,ORR East 1,False,False,,False,False,True,2026-06-19T10:34:30Z
FKID003237,feedback_Mar_Apr_2024,False,123.11069673333333,tree_fall,Non-corridor,False,False,,False,False,True,2026-06-19T10:34:30Z
FKID003238,feedback_Mar_Apr_2024,False,27.822454966666665,tree_fall,ORR North 1,False,False,,False,False,True,2026-06-19T10:34:30Z
FKID003240,feedback_Mar_Apr_2024,False,29.09114751666667,vehicle_breakdown,Non-corridor,False,False,,False,False,True,2026-06-19T10:34:30Z
FKID003241,feedback_Mar_Apr_2024,False,55.80160463333333,tree_fall,Airport New South Road,False,False,,False,False,True,2026-06-19T10:34:30Z
FKID003242,feedback_Mar_Apr_2024,False,147.82595933333332,vehicle_breakdown,ORR East 1,False,False,,False,False,True,2026-06-19T10:34:30Z
FKID003246,feedback_Mar_Apr_2024,False,27.245910016666667,vehicle_breakdown,West of Chord Road,False,False,,False,False,True,2026-06-19T10:34:30Z
FKID003247,feedback_Mar_Apr_2024,False,80.64387239999999,water_logging,ORR North 1,False,False,,False,False,True,2026-06-19T10:34:30Z
FKID003248,feedback_Mar_Apr_2024,False,118.12879753333333,vehicle_breakdown,Old Airport Road,False,False,,False,False,True,2026-06-19T10:34:30Z
FKID003249,feedback_Mar_Apr_2024,False,831.3955135166667,water_logging,Non-corridor,False,False,,False,False,True,2026-06-19T10:34:30Z
FKID003251,feedback_Mar_Apr_2024,False,2397.0427186,water_logging,Non-corridor,False,False,,False,False,True,2026-06-19T10:34:30Z
FKID003252,feedback_Mar_Apr_2024,False,6867.212884783334,water_logging,Mysore Road,False,True,flagged_iso_anomaly,True,True,True,2026-06-19T10:34:30Z
FKID003259,feedback_Mar_Apr_2024,False,32.77034728333334,vehicle_breakdown,Magadi Road,False,False,,False,False,True,2026-06-19T10:34:30Z
FKID003260,feedback_Mar_Apr_2024,False,43.28897356666666,vehicle_breakdown,Magadi Road,False,False,,False,False,True,2026-06-19T10:34:30Z
FKID003261,feedback_Mar_Apr_2024,False,185.27675816666667,tree_fall,Mysore Road,False,False,,False,False,True,2026-06-19T10:34:30Z
FKID003262,feedback_Mar_Apr_2024,False,7171.72163575,water_logging,Non-corridor,False,False,,False,False,True,2026-06-19T10:34:30Z
FKID003263,feedback_Mar_Apr_2024,False,52.82519771666667,others,ORR East 2,False,False,,False,False,True,2026-06-19T10:34:30Z
FKID003264,feedback_Mar_Apr_2024,False,33.98230143333333,water_logging,Non-corridor,False,False,,False,False,True,2026-06-19T10:34:30Z
FKID003265,feedback_Mar_Apr_2024,False,62.629011799999994,tree_fall,Non-corridor,False,False,,False,False,True,2026-06-19T10:34:30Z
FKID003267,feedback_Mar_Apr_2024,False,2.361166116666667,tree_fall,West of Chord Road,False,False,,False,False,True,2026-06-19T10:34:30Z
FKID003269,feedback_Mar_Apr_2024,False,841.5602696333333,water_logging,Mysore Road,False,False,,False,False,True,2026-06-19T10:34:30Z
FKID003270,feedback_Mar_Apr_2024,False,31.003522133333334,water_logging,Non-corridor,False,False,,False,False,True,2026-06-19T10:34:30Z
FKID003271,feedback_Mar_Apr_2024,False,2161.8970669833334,tree_fall,Mysore Road,False,False,,False,False,True,2026-06-19T10:34:30Z
FKID003272,feedback_Mar_Apr_2024,False,6522.521589333333,water_logging,Non-corridor,False,True,flagged_iso_anomaly,True,True,True,2026-06-19T10:34:30Z
FKID003273,feedback_Mar_Apr_2024,False,0.9927395166666667,water_logging,Non-corridor,False,False,,False,False,True,2026-06-19T10:34:30Z
FKID003274,feedback_Mar_Apr_2024,False,70.98094761666667,water_logging,Non-corridor,False,False,,False,False,True,2026-06-19T10:34:30Z
FKID003275,feedback_Mar_Apr_2024,False,10957.913571666666,tree_fall,West of Chord Road,True,False,flagged_duration_anomaly,True,True,True,2026-06-19T10:34:30Z
FKID003278,feedback_Mar_Apr_2024,False,1.9894772,congestion,Non-corridor,False,False,,False,False,True,2026-06-19T10:34:30Z
FKID003281,feedback_Mar_Apr_2024,False,846.7670525833333,water_logging,Non-corridor,False,False,,False,False,True,2026-06-19T10:34:30Z
FKID003284,feedback_Mar_Apr_2024,False,125.9162801,congestion,Non-corridor,False,False,,False,False,True,2026-06-19T10:34:30Z
FKID003285,feedback_Mar_Apr_2024,False,108.5029804,vehicle_breakdown,Non-corridor,False,False,,False,False,True,2026-06-19T10:34:30Z
FKID003288,feedback_Mar_Apr_2024,False,27.2819623,vehicle_breakdown,Bellary Road 1,False,False,,False,False,True,2026-06-19T10:34:30Z
FKID003290,feedback_Mar_Apr_2024,False,81.68219065,water_logging,Non-corridor,False,False,,False,False,True,2026-06-19T10:34:30Z
FKID003292,feedback_Mar_Apr_2024,False,28.093455249999998,accident,Non-corridor,False,True,flagged_iso_anomaly,True,True,True,2026-06-19T10:34:30Z
FKID003297,feedback_Mar_Apr_2024,False,26221.808463183334,water_logging,ORR East 2,True,False,flagged_duration_anomaly,True,True,True,2026-06-19T10:34:30Z
FKID003298,feedback_Mar_Apr_2024,False,25252.723536983332,water_logging,CBD 2,True,False,flagged_duration_anomaly,True,True,True,2026-06-19T10:34:30Z
FKID003301,feedback_Mar_Apr_2024,False,23.377118366666664,vehicle_breakdown,Non-corridor,False,False,,False,False,True,2026-06-19T10:34:30Z
FKID003302,feedback_Mar_Apr_2024,False,59.983799999999995,construction,ORR East 2,True,False,flagged_duration_anomaly,True,True,True,2026-06-19T10:34:30Z
FKID003303,feedback_Mar_Apr_2024,False,397.89829058333333,construction,ORR East 2,True,False,flagged_duration_anomaly,True,True,True,2026-06-19T10:34:30Z
FKID003304,feedback_Mar_Apr_2024,False,3223.2303516666666,road_conditions,Mysore Road,False,True,flagged_iso_anomaly,True,True,True,2026-06-19T10:34:30Z
FKID003305,feedback_Mar_Apr_2024,False,7791.301535483333,road_conditions,Bellary Road 1,False,False,,False,False,True,2026-06-19T10:34:30Z
FKID003306,feedback_Mar_Apr_2024,False,57.63663505,vehicle_breakdown,Non-corridor,False,False,,False,False,True,2026-06-19T10:34:30Z
FKID003307,feedback_Mar_Apr_2024,False,10723.09310745,water_logging,CBD 2,False,False,,False,False,True,2026-06-19T10:34:30Z
FKID003310,feedback_Mar_Apr_2024,False,62.21196405,accident,Tumkur Road,False,False,,False,False,True,2026-06-19T10:34:30Z
