event_id,event_cause,corridor,closure_binary,hour_of_day,day_of_week,duration_clean,priority_numeric,trust_score,month,event_cause_enc,corridor_enc,is_planned,row_idx
FKID002283,vehicle_breakdown,Non-corridor,0,9,4,111.59204438333333,1.0,1.0,3,13,11,0,2283
FKID002284,others,Varthur Road,0,10,4,99.1271216,3.0,1.0,3,5,20,0,2284
FKID002285,vehicle_breakdown,Hennur Main Road,0,11,4,46.373055349999994,3.0,1.0,3,13,6,0,2285
FKID002286,tree_fall,Non-corridor,0,9,2,16.442733933333333,1.0,1.0,3,12,11,0,2286
FKID002287,vehicle_breakdown,Non-corridor,0,13,4,48.24556945,1.0,1.0,3,13,11,0,2287
FKID002288,vehicle_breakdown,ORR North 1,0,11,4,67.59724811666666,3.0,0.7,3,13,14,0,2288
FKID002289,others,ORR North 1,0,13,4,67.59724811666666,3.0,1.0,3,5,14,0,2289
FKID002290,congestion,Hennur Main Road,0,10,4,67.59724811666666,3.0,0.7,3,1,6,0,2290
FKID002291,vehicle_breakdown,Non-corridor,0,13,4,23.094677766666667,1.0,1.0,3,13,11,0,2291
FKID002292,procession,Magadi Road,0,11,4,67.59724811666666,3.0,1.0,3,7,9,1,2292
FKID002293,vehicle_breakdown,Old Madras Road,0,14,4,10.697492350000001,3.0,1.0,3,13,18,0,2293
FKID002294,vehicle_breakdown,Bellary Road 2,0,15,4,61.77526506666666,3.0,1.0,3,13,3,0,2294
FKID002295,vehicle_breakdown,Old Airport Road,1,18,4,67.59724811666666,3.0,0.7,3,13,17,0,2295
FKID002296,congestion,ORR North 2,0,10,4,67.59724811666666,3.0,0.7,3,1,15,0,2296
FKID002297,vehicle_breakdown,ORR North 1,0,10,4,67.59724811666666,3.0,0.7,3,13,14,0,2297
FKID002298,accident,Old Airport Road,0,18,4,67.59724811666666,3.0,0.7,3,0,17,0,2298
FKID002299,congestion,ORR North 2,0,10,2,67.59724811666666,3.0,0.7,3,1,15,0,2299
FKID002300,vehicle_breakdown,Non-corridor,0,16,4,67.59724811666666,1.0,1.0,3,13,11,0,2300
FKID002301,vehicle_breakdown,Hosur Road,0,1,5,89.98981611666666,3.0,1.0,3,13,7,0,2301
FKID002302,vehicle_breakdown,Bellary Road 1,0,10,2,67.59724811666666,3.0,1.0,3,13,2,0,2302
FKID002303,vehicle_breakdown,Hosur Road,0,1,5,67.59724811666666,3.0,1.0,3,13,7,0,2303
FKID002304,vehicle_breakdown,Mysore Road,0,10,2,44.60061098333333,3.0,1.0,3,13,10,0,2304
FKID002305,pot_holes,West of Chord Road,0,10,2,67.59724811666666,3.0,1.0,3,6,21,0,2305
FKID002306,vehicle_breakdown,ORR North 1,0,1,5,67.59724811666666,3.0,0.7,3,13,14,0,2306
FKID002307,pot_holes,West of Chord Road,0,10,2,67.59724811666666,3.0,1.0,3,6,21,0,2307
FKID002308,vehicle_breakdown,Non-corridor,0,2,5,102.37431906666667,1.0,1.0,3,13,11,0,2308
FKID002309,others,Hosur Road,0,2,5,330.18084595,3.0,1.0,3,5,7,0,2309
FKID002310,construction,ORR East 2,0,3,5,67.59724811666666,3.0,1.0,3,2,13,0,2310
FKID002311,tree_fall,Tumkur Road,0,11,2,239.99684209999998,3.0,1.0,3,12,19,0,2311
FKID002312,construction,Bellary Road 1,1,3,5,1440.0,3.0,0.48999999999999994,3,2,2,0,2312
FKID002313,vehicle_breakdown,Tumkur Road,0,8,2,67.59724811666666,3.0,1.0,3,13,19,0,2313
FKID002314,vehicle_breakdown,Bellary Road 2,0,11,2,67.59724811666666,3.0,1.0,3,13,3,0,2314
FKID002315,pot_holes,Bellary Road 2,0,11,2,67.59724811666666,3.0,1.0,3,6,3,0,2315
FKID002316,vehicle_breakdown,ORR North 2,0,4,5,83.04273458333334,3.0,1.0,3,13,15,0,2316
FKID002317,vehicle_breakdown,Bellary Road 1,1,3,5,67.59724811666666,3.0,1.0,3,13,2,0,2317
FKID002318,vehicle_breakdown,ORR West 1,0,8,2,67.59724811666666,3.0,1.0,3,13,16,0,2318
FKID002319,vehicle_breakdown,Bellary Road 1,0,11,2,67.59724811666666,3.0,1.0,3,13,2,0,2319
FKID002320,construction,ORR East 2,0,8,5,1440.0,3.0,0.7,3,2,13,0,2320
FKID002321,vehicle_breakdown,Mysore Road,0,7,5,17.988405883333332,3.0,1.0,3,13,10,0,2321
FKID002322,vehicle_breakdown,Non-corridor,0,5,5,67.59724811666666,1.0,1.0,3,13,11,0,2322
FKID002323,vehicle_breakdown,Tumkur Road,0,5,5,67.59724811666666,3.0,1.0,3,13,19,0,2323
FKID002324,vehicle_breakdown,Non-corridor,0,5,5,67.59724811666666,1.0,1.0,3,13,11,0,2324
FKID002325,tree_fall,CBD 2,1,7,5,67.59724811666666,3.0,1.0,3,12,5,0,2325
FKID002326,vehicle_breakdown,Old Madras Road,0,8,5,67.59724811666666,3.0,0.7,3,13,18,0,2326
FKID002327,vehicle_breakdown,Non-corridor,0,9,5,120.1229665,1.0,1.0,3,13,11,0,2327
FKID002328,vehicle_breakdown,Non-corridor,0,5,5,67.59724811666666,1.0,1.0,3,13,11,0,2328
FKID002329,vehicle_breakdown,Non-corridor,0,6,5,67.59724811666666,1.0,1.0,3,13,11,0,2329
FKID002330,others,ORR North 1,0,11,2,1440.0,3.0,0.7,3,5,14,0,2330
FKID002331,accident,Bellary Road 2,0,10,2,67.59724811666666,3.0,0.7,3,0,3,0,2331
FKID002332,vehicle_breakdown,West of Chord Road,0,10,5,67.59724811666666,3.0,1.0,3,13,21,0,2332
FKID002333,vehicle_breakdown,Magadi Road,0,10,5,15.682897033333335,3.0,1.0,3,13,9,0,2333
FKID002334,vehicle_breakdown,ORR East 2,0,12,2,18.770652916666666,3.0,1.0,3,13,13,0,2334
FKID002335,vehicle_breakdown,Bellary Road 2,0,9,5,26.713455833333335,3.0,1.0,3,13,3,0,2335
FKID002336,vehicle_breakdown,Old Airport Road,0,9,5,27.165104633333332,3.0,1.0,3,13,17,0,2336
FKID002337,construction,Mysore Road,0,10,5,0.30724999999999997,3.0,1.0,3,2,10,0,2337
FKID002338,others,West of Chord Road,0,13,2,67.59724811666666,3.0,1.0,3,5,21,0,2338
FKID002339,others,West of Chord Road,0,13,2,67.59724811666666,3.0,1.0,3,5,21,0,2339
FKID002340,tree_fall,Non-corridor,0,9,5,1440.0,1.0,0.48999999999999994,3,12,11,0,2340
FKID002341,vehicle_breakdown,Non-corridor,0,10,5,67.59724811666666,1.0,1.0,3,13,11,0,2341
FKID002342,congestion,Hennur Main Road,0,9,5,67.59724811666666,3.0,0.7,3,1,6,0,2342
FKID002343,others,West of Chord Road,0,13,2,67.59724811666666,3.0,1.0,3,5,21,0,2343
FKID002344,vehicle_breakdown,Old Madras Road,0,11,5,67.59724811666666,3.0,0.7,3,13,18,0,2344
FKID002345,road_conditions,Non-corridor,0,12,5,1440.0,1.0,1.0,3,10,11,0,2345
FKID002346,pot_holes,IRR(Thanisandra road),0,11,5,67.59724811666666,3.0,1.0,3,6,8,0,2346
FKID002347,pot_holes,CBD 2,0,13,2,67.59724811666666,3.0,1.0,3,6,5,0,2347
FKID002348,pot_holes,CBD 2,0,13,2,1.5017334166666667,3.0,1.0,3,6,5,0,2348
FKID002349,vehicle_breakdown,Magadi Road,0,14,2,32.257464766666665,3.0,1.0,3,13,9,0,2349
FKID002350,vehicle_breakdown,Non-corridor,0,11,5,72.78544391666667,1.0,1.0,3,13,11,0,2350
FKID002351,vehicle_breakdown,Non-corridor,0,11,5,107.52890245,1.0,1.0,3,13,11,0,2351
FKID002352,vehicle_breakdown,Bellary Road 2,0,12,5,67.59724811666666,3.0,1.0,3,13,3,0,2352
FKID002353,construction,Non-corridor,0,17,2,276.06891666666667,1.0,0.7,3,2,11,0,2353
FKID002354,construction,Non-corridor,1,7,3,67.59724811666666,1.0,1.0,1,2,11,0,2354
FKID002355,accident,Non-corridor,0,14,5,67.59724811666666,1.0,0.7,3,0,11,0,2355
FKID002356,congestion,ORR North 2,0,11,5,67.59724811666666,3.0,0.7,3,1,15,0,2356
FKID002357,vehicle_breakdown,Non-corridor,0,11,5,67.59724811666666,1.0,1.0,3,13,11,0,2357
FKID002358,vehicle_breakdown,Bellary Road 2,0,13,5,67.59724811666666,3.0,1.0,3,13,3,0,2358
FKID002359,construction,ORR East 2,0,1,6,67.59724811666666,3.0,1.0,3,2,13,0,2359
FKID002360,vehicle_breakdown,Old Madras Road,0,0,6,55.235213316666666,3.0,1.0,3,13,18,0,2360
FKID002361,others,ORR East 2,0,1,6,67.59724811666666,3.0,1.0,3,5,13,0,2361
FKID002362,vehicle_breakdown,Non-corridor,0,1,6,67.59724811666666,1.0,1.0,3,13,11,0,2362
FKID002363,others,Mysore Road,0,0,6,302.99378225,3.0,1.0,3,5,10,0,2363
FKID002364,vehicle_breakdown,Non-corridor,0,1,6,67.59724811666666,1.0,1.0,3,13,11,0,2364
FKID002365,vehicle_breakdown,ORR East 1,0,0,3,67.59724811666666,3.0,1.0,3,13,12,0,2365
FKID002366,vehicle_breakdown,Magadi Road,0,2,6,86.55830583333334,3.0,1.0,3,13,9,0,2366
FKID002367,vehicle_breakdown,Mysore Road,0,0,3,78.09311583333333,3.0,1.0,3,13,10,0,2367
FKID002368,accident,ORR North 1,0,1,3,34.21685993333333,3.0,1.0,3,0,14,0,2368
FKID002369,vehicle_breakdown,Old Madras Road,0,0,6,67.59724811666666,3.0,0.7,3,13,18,0,2369
FKID002370,vehicle_breakdown,ORR North 1,0,1,6,22.854111483333334,3.0,1.0,3,13,14,0,2370
FKID002371,vehicle_breakdown,Mysore Road,0,3,6,67.59724811666666,3.0,1.0,3,13,10,0,2371
FKID002372,vehicle_breakdown,Non-corridor,0,0,6,67.59724811666666,1.0,1.0,3,13,11,0,2372
FKID002373,vehicle_breakdown,Mysore Road,0,1,6,67.59724811666666,3.0,1.0,3,13,10,0,2373
FKID002374,congestion,Non-corridor,0,1,6,67.59724811666666,1.0,0.7,3,1,11,0,2374
FKID002375,vehicle_breakdown,Bellary Road 2,0,1,6,67.59724811666666,3.0,1.0,3,13,3,0,2375
FKID002376,construction,Non-corridor,0,4,6,67.59724811666666,1.0,1.0,3,2,11,0,2376
FKID002377,vehicle_breakdown,Hosur Road,0,5,6,2.5054130166666666,3.0,1.0,3,13,7,0,2377
FKID002378,vehicle_breakdown,Magadi Road,0,5,6,64.30445040000001,3.0,1.0,3,13,9,0,2378
FKID002379,vehicle_breakdown,Hosur Road,0,4,6,67.59724811666666,3.0,1.0,3,13,7,0,2379
FKID002380,construction,ORR East 2,0,1,3,823.1908999999999,3.0,0.7,3,2,13,0,2380
FKID002381,water_logging,Bellary Road 1,0,8,6,1440.0,3.0,1.0,3,15,2,0,2381
FKID002382,water_logging,Non-corridor,0,8,6,67.59724811666666,1.0,1.0,3,15,11,0,2382
FKID002383,others,Non-corridor,0,11,6,1440.0,1.0,0.7,3,5,11,0,2383
FKID002384,accident,Bellary Road 1,0,9,6,67.59724811666666,3.0,0.7,3,0,2,0,2384
FKID002385,construction,Non-corridor,0,6,6,21.925417683333333,1.0,1.0,3,2,11,0,2385
FKID002386,vehicle_breakdown,Bellary Road 1,0,2,3,67.59724811666666,3.0,1.0,3,13,2,0,2386
FKID002387,others,Bellary Road 1,0,8,6,14.34505785,3.0,1.0,3,5,2,0,2387
FKID002388,vehicle_breakdown,Non-corridor,0,10,6,50.05725543333333,1.0,1.0,3,13,11,0,2388
FKID002389,vehicle_breakdown,Mysore Road,0,11,6,39.02434768333333,3.0,1.0,3,13,10,0,2389
FKID002390,vehicle_breakdown,Tumkur Road,0,12,6,67.59724811666666,3.0,1.0,3,13,19,0,2390
FKID002391,vehicle_breakdown,Bellary Road 1,0,13,6,67.59724811666666,3.0,1.0,3,13,2,0,2391
FKID002392,accident,ORR North 2,0,2,3,67.59724811666666,3.0,0.7,3,0,15,0,2392
FKID002393,vehicle_breakdown,Non-corridor,0,1,3,67.59724811666666,1.0,1.0,3,13,11,0,2393
FKID002394,accident,Non-corridor,0,1,3,67.59724811666666,1.0,0.7,3,0,11,0,2394
FKID002395,water_logging,ORR East 1,0,13,6,67.59724811666666,3.0,1.0,3,15,12,0,2395
FKID002396,vehicle_breakdown,Bellary Road 1,0,14,6,29.16649395,3.0,1.0,3,13,2,0,2396
FKID002397,vehicle_breakdown,Mysore Road,0,11,6,67.59724811666666,3.0,1.0,3,13,10,0,2397
FKID002398,accident,Bellary Road 2,0,12,6,67.59724811666666,3.0,0.7,3,0,3,0,2398
FKID002399,accident,West of Chord Road,0,14,6,67.59724811666666,3.0,0.7,3,0,21,0,2399
FKID002400,vehicle_breakdown,ORR North 1,0,15,6,67.59724811666666,3.0,0.7,3,13,14,0,2400
FKID002401,vehicle_breakdown,Non-corridor,0,4,3,84.40798688333332,1.0,1.0,3,13,11,0,2401
FKID002402,vehicle_breakdown,CBD 2,0,13,6,67.59724811666666,3.0,1.0,3,13,5,0,2402
FKID002403,vehicle_breakdown,Mysore Road,0,14,6,67.59724811666666,3.0,1.0,3,13,10,0,2403
FKID002404,vehicle_breakdown,CBD 2,0,13,6,67.59724811666666,3.0,1.0,3,13,5,0,2404
FKID002405,vehicle_breakdown,Varthur Road,0,4,3,67.59724811666666,3.0,1.0,3,13,20,0,2405
FKID002406,others,Old Airport Road,0,18,6,1.6053822999999998,3.0,1.0,3,5,17,0,2406
FKID002407,others,West of Chord Road,0,7,3,67.59724811666666,3.0,1.0,1,5,21,0,2407
FKID002408,public_event,Old Airport Road,0,18,6,410.30448333333334,3.0,1.0,3,9,17,1,2408
FKID002409,public_event,Old Airport Road,0,18,6,409.17351666666667,3.0,1.0,3,9,17,1,2409
FKID002410,public_event,Old Airport Road,0,18,6,413.85461666666663,3.0,1.0,3,9,17,1,2410
FKID002411,public_event,Old Airport Road,0,19,6,384.93605,3.0,1.0,3,9,17,1,2411
FKID002412,vehicle_breakdown,Non-corridor,0,17,6,67.59724811666666,1.0,1.0,3,13,11,0,2412
FKID002413,vehicle_breakdown,Bannerghata Road,0,2,3,67.59724811666666,3.0,1.0,3,13,1,0,2413
FKID002414,vehicle_breakdown,Tumkur Road,0,5,3,12.03063225,3.0,1.0,3,13,19,0,2414
FKID002415,vehicle_breakdown,Mysore Road,0,23,6,8.410828716666666,3.0,1.0,3,13,10,0,2415
FKID002416,public_event,Old Airport Road,0,18,6,400.49101666666667,3.0,1.0,3,9,17,1,2416
FKID002417,vehicle_breakdown,Mysore Road,0,3,0,23.780724000000003,3.0,1.0,3,13,10,0,2417
FKID002418,others,Non-corridor,0,5,3,1440.0,1.0,0.48999999999999994,3,5,11,0,2418
FKID002419,pot_holes,Non-corridor,0,4,0,1440.0,1.0,1.0,3,6,11,0,2419
FKID002420,vehicle_breakdown,West of Chord Road,0,5,3,29.734221366666667,3.0,1.0,3,13,21,0,2420
FKID002421,vehicle_breakdown,Mysore Road,0,4,0,60.74641678333333,3.0,1.0,3,13,10,0,2421
FKID002422,vehicle_breakdown,Non-corridor,0,3,3,67.59724811666666,1.0,1.0,3,13,11,0,2422
FKID002423,vehicle_breakdown,Tumkur Road,0,5,3,67.59724811666666,3.0,1.0,3,13,19,0,2423
FKID002424,pot_holes,Hosur Road,0,4,0,67.59724811666666,3.0,1.0,3,6,7,0,2424
FKID002425,vehicle_breakdown,Mysore Road,0,2,0,67.59724811666666,3.0,1.0,3,13,10,0,2425
FKID002426,vehicle_breakdown,Bellary Road 1,0,2,0,67.59724811666666,3.0,1.0,3,13,2,0,2426
FKID002427,accident,Bellary Road 2,0,9,0,67.59724811666666,3.0,0.7,3,0,3,0,2427
FKID002428,others,Non-corridor,0,6,0,38.768891116666666,1.0,1.0,3,5,11,0,2428
FKID002429,vehicle_breakdown,Non-corridor,0,5,0,57.316075016666666,1.0,1.0,3,13,11,0,2429
FKID002430,vehicle_breakdown,Hennur Main Road,0,6,0,67.59724811666666,3.0,1.0,3,13,6,0,2430
FKID002431,vehicle_breakdown,Bellary Road 1,0,6,0,67.59724811666666,3.0,1.0,3,13,2,0,2431
FKID002432,vehicle_breakdown,Old Madras Road,0,2,0,67.59724811666666,3.0,0.7,3,13,18,0,2432
FKID002433,vehicle_breakdown,Mysore Road,0,7,0,67.59724811666666,3.0,1.0,3,13,10,0,2433
FKID002434,others,Mysore Road,0,7,3,6.82868555,3.0,1.0,3,5,10,0,2434
FKID002435,vehicle_breakdown,Non-corridor,0,5,3,67.59724811666666,1.0,1.0,3,13,11,0,2435
FKID002436,vehicle_breakdown,Bellary Road 2,0,9,0,67.59724811666666,3.0,1.0,3,13,3,0,2436
FKID002437,vehicle_breakdown,Non-corridor,0,8,3,54.46608108333333,1.0,1.0,3,13,11,0,2437
FKID002438,vehicle_breakdown,ORR North 1,0,12,0,40.761785499999995,3.0,1.0,3,13,14,0,2438
FKID002439,vehicle_breakdown,Mysore Road,0,12,0,90.19987731666667,3.0,1.0,3,13,10,0,2439
FKID002440,public_event,Non-corridor,0,13,0,0.20875000000000002,1.0,1.0,3,9,11,1,2440
FKID002441,vehicle_breakdown,Non-corridor,0,5,3,67.59724811666666,1.0,1.0,3,13,11,0,2441
FKID002442,construction,Non-corridor,0,9,3,1440.0,1.0,0.48999999999999994,3,2,11,0,2442
FKID002443,vehicle_breakdown,Tumkur Road,0,11,0,67.59724811666666,3.0,1.0,3,13,19,0,2443
FKID002444,vehicle_breakdown,Bellary Road 1,0,10,3,86.78634966666667,3.0,1.0,3,13,2,0,2444
FKID002445,public_event,Non-corridor,0,7,3,67.59724811666666,1.0,1.0,1,9,11,1,2445
FKID002446,vehicle_breakdown,Non-corridor,0,10,3,81.11977473333333,1.0,1.0,3,13,11,0,2446
FKID002447,construction,Non-corridor,0,10,3,1440.0,1.0,1.0,3,2,11,0,2447
FKID002448,vehicle_breakdown,Hosur Road,0,12,0,67.59724811666666,3.0,1.0,3,13,7,0,2448
FKID002449,vehicle_breakdown,Non-corridor,0,12,0,67.59724811666666,1.0,1.0,3,13,11,0,2449
FKID002450,vehicle_breakdown,Non-corridor,0,15,0,8.9473605,1.0,1.0,3,13,11,0,2450
FKID002451,accident,Bellary Road 2,0,14,0,67.59724811666666,3.0,0.7,3,0,3,0,2451
FKID002452,vehicle_breakdown,Non-corridor,0,12,0,67.59724811666666,1.0,1.0,3,13,11,0,2452
FKID002453,vehicle_breakdown,Non-corridor,1,11,3,30.47674805,1.0,1.0,3,13,11,0,2453
FKID002454,vehicle_breakdown,Mysore Road,0,0,1,67.59724811666666,3.0,1.0,3,13,10,0,2454
FKID002455,vehicle_breakdown,Magadi Road,0,11,3,67.566669,3.0,1.0,3,13,9,0,2455
FKID002456,water_logging,Non-corridor,0,2,1,4.666376866666667,1.0,1.0,3,15,11,0,2456
FKID002457,vehicle_breakdown,Tumkur Road,0,1,1,21.935244516666668,3.0,1.0,3,13,19,0,2457
FKID002458,vehicle_breakdown,Non-corridor,0,1,1,31.711534466666667,1.0,1.0,3,13,11,0,2458
FKID002459,vehicle_breakdown,Tumkur Road,0,1,1,67.59724811666666,3.0,1.0,3,13,19,0,2459
FKID002460,vehicle_breakdown,Non-corridor,0,2,1,121.07565023333333,1.0,1.0,3,13,11,0,2460
FKID002461,water_logging,Non-corridor,0,2,1,121.41991448333333,1.0,1.0,3,15,11,0,2461
FKID002462,pot_holes,Bellary Road 1,0,1,1,1440.0,3.0,1.0,3,6,2,0,2462
FKID002463,construction,ORR East 2,0,2,1,784.37205,3.0,1.0,3,2,13,0,2463
FKID002464,vehicle_breakdown,Mysore Road,0,9,3,67.59724811666666,3.0,1.0,3,13,10,0,2464
FKID002465,vehicle_breakdown,Non-corridor,0,9,3,67.59724811666666,1.0,1.0,3,13,11,0,2465
FKID002466,vehicle_breakdown,Non-corridor,0,11,3,55.092613899999996,1.0,1.0,3,13,11,0,2466
FKID002467,vehicle_breakdown,Mysore Road,0,12,3,9.4180207,3.0,1.0,3,13,10,0,2467
FKID002468,congestion,ORR North 2,0,9,3,67.59724811666666,3.0,0.7,3,1,15,0,2468
FKID002469,pot_holes,CBD 1,1,2,1,67.59724811666666,3.0,1.0,3,6,4,0,2469
FKID002470,vehicle_breakdown,Bannerghata Road,0,12,3,67.59724811666666,3.0,1.0,3,13,1,0,2470
FKID002471,vehicle_breakdown,Tumkur Road,0,3,1,9.946038833333334,3.0,1.0,3,13,19,0,2471
FKID002472,vehicle_breakdown,Tumkur Road,0,2,1,67.59724811666666,3.0,1.0,3,13,19,0,2472
FKID002473,vehicle_breakdown,Non-corridor,0,10,3,67.59724811666666,1.0,1.0,3,13,11,0,2473
FKID002474,pot_holes,CBD 1,1,2,1,45.08455431666666,3.0,1.0,3,6,4,0,2474
FKID002475,vehicle_breakdown,Hennur Main Road,0,3,1,39.94712393333334,3.0,1.0,3,13,6,0,2475
FKID002476,vehicle_breakdown,ORR West 1,0,12,3,47.0778124,3.0,1.0,3,13,16,0,2476
FKID002477,vehicle_breakdown,Mysore Road,0,13,3,43.93709355,3.0,1.0,3,13,10,0,2477
FKID002478,accident,Hosur Road,0,4,1,19.286777033333333,3.0,1.0,3,0,7,0,2478
FKID002479,vehicle_breakdown,Bellary Road 1,0,11,3,67.59724811666666,3.0,1.0,3,13,2,0,2479
FKID002480,congestion,Hennur Main Road,0,11,3,67.59724811666666,3.0,0.7,3,1,6,0,2480
FKID002481,vehicle_breakdown,Bellary Road 1,0,4,1,26.211784233333333,3.0,1.0,3,13,2,0,2481
FKID002482,vehicle_breakdown,Non-corridor,0,3,1,67.59724811666666,1.0,1.0,3,13,11,0,2482
FKID002483,public_event,Old Madras Road,1,7,3,67.59724811666666,3.0,1.0,1,9,18,1,2483
FKID002484,vehicle_breakdown,Magadi Road,0,11,3,67.59724811666666,3.0,1.0,3,13,9,0,2484
FKID002485,vehicle_breakdown,Non-corridor,0,11,3,67.59724811666666,1.0,1.0,3,13,11,0,2485
FKID002486,construction,Non-corridor,1,7,3,67.59724811666666,1.0,1.0,1,2,11,0,2486
FKID002487,vehicle_breakdown,Non-corridor,0,6,1,67.59724811666666,1.0,1.0,3,13,11,0,2487
FKID002488,vehicle_breakdown,Mysore Road,0,5,1,20.760291183333333,3.0,1.0,3,13,10,0,2488
FKID002489,pot_holes,Non-corridor,0,5,1,1440.0,1.0,0.7,3,6,11,0,2489
FKID002490,vehicle_breakdown,Airport New South Road,0,4,1,67.59724811666666,3.0,1.0,3,13,0,0,2490
FKID002491,vehicle_breakdown,Bellary Road 2,0,4,1,67.59724811666666,3.0,1.0,3,13,3,0,2491
FKID002492,vehicle_breakdown,West of Chord Road,0,3,1,67.59724811666666,3.0,1.0,3,13,21,0,2492
FKID002493,vehicle_breakdown,West of Chord Road,0,3,1,67.59724811666666,3.0,1.0,3,13,21,0,2493
FKID002494,vehicle_breakdown,Non-corridor,0,7,1,67.59724811666666,1.0,1.0,3,13,11,0,2494
FKID002495,construction,Non-corridor,0,0,4,66.40621666666667,1.0,1.0,3,2,11,0,2495
FKID002496,pot_holes,Non-corridor,0,8,1,1440.0,1.0,1.0,3,6,11,0,2496
FKID002497,vehicle_breakdown,ORR North 1,0,5,1,67.59724811666666,3.0,0.7,3,13,14,0,2497
FKID002498,vehicle_breakdown,Airport New South Road,0,5,1,67.59724811666666,3.0,1.0,3,13,0,0,2498
FKID002499,others,Non-corridor,0,1,4,67.59724811666666,1.0,1.0,3,5,11,0,2499
FKID002500,vehicle_breakdown,Tumkur Road,0,7,1,14.798998433333333,3.0,1.0,3,13,19,0,2500
FKID002501,vehicle_breakdown,ORR East 2,0,7,1,1.3184935833333333,3.0,1.0,3,13,13,0,2501
FKID002502,pot_holes,Non-corridor,0,8,1,67.59724811666666,1.0,1.0,3,6,11,0,2502
FKID002503,water_logging,CBD 2,0,8,1,1397.64799305,3.0,1.0,3,15,5,0,2503
FKID002504,others,Non-corridor,0,1,4,67.59724811666666,1.0,1.0,3,5,11,0,2504
FKID002505,vehicle_breakdown,Tumkur Road,0,2,4,17.37361458333333,3.0,1.0,3,13,19,0,2505
FKID002506,vehicle_breakdown,Non-corridor,0,2,4,137.26294234999997,1.0,1.0,3,13,11,0,2506
FKID002507,vehicle_breakdown,Bellary Road 1,0,9,1,67.59724811666666,3.0,1.0,3,13,2,0,2507
FKID002508,vehicle_breakdown,ORR East 2,0,7,1,67.59724811666666,3.0,1.0,3,13,13,0,2508
FKID002509,vehicle_breakdown,ORR East 2,0,7,1,67.59724811666666,3.0,1.0,3,13,13,0,2509
FKID002510,vehicle_breakdown,Non-corridor,0,0,4,67.59724811666666,1.0,1.0,3,13,11,0,2510
FKID002511,vehicle_breakdown,Hosur Road,0,7,1,67.59724811666666,3.0,1.0,3,13,7,0,2511
FKID002512,vehicle_breakdown,Non-corridor,0,0,4,67.59724811666666,1.0,1.0,3,13,11,0,2512
FKID002513,vehicle_breakdown,Tumkur Road,0,0,4,67.59724811666666,3.0,1.0,3,13,19,0,2513
FKID002514,vehicle_breakdown,Bellary Road 1,1,8,1,67.59724811666666,3.0,1.0,3,13,2,0,2514
FKID002515,pot_holes,Non-corridor,0,10,1,67.59724811666666,1.0,1.0,3,6,11,0,2515
FKID002516,vehicle_breakdown,CBD 2,0,11,1,67.59724811666666,3.0,1.0,3,13,5,0,2516
FKID002517,vehicle_breakdown,Mysore Road,0,11,1,55.2758047,3.0,1.0,3,13,10,0,2517
FKID002518,congestion,ORR North 2,0,10,1,67.59724811666666,3.0,0.7,3,1,15,0,2518
FKID002519,accident,ORR North 1,0,9,1,67.59724811666666,3.0,0.7,3,0,14,0,2519
FKID002520,accident,ORR North 1,0,9,1,67.59724811666666,3.0,0.7,3,0,14,0,2520
FKID002521,vehicle_breakdown,Non-corridor,0,3,4,12.261251683333334,1.0,1.0,3,13,11,0,2521
FKID002522,construction,Mysore Road,0,3,4,67.59724811666666,3.0,1.0,3,2,10,0,2522
FKID002523,vehicle_breakdown,Magadi Road,0,11,1,61.61077986666667,3.0,1.0,3,13,9,0,2523
FKID002524,road_conditions,Non-corridor,0,3,4,67.59724811666666,1.0,1.0,3,10,11,0,2524
FKID002525,water_logging,IRR(Thanisandra road),0,3,4,67.59724811666666,3.0,1.0,3,15,8,0,2525
FKID002526,water_logging,Magadi Road,0,3,4,67.59724811666666,3.0,1.0,3,15,9,0,2526
FKID002527,vehicle_breakdown,Magadi Road,0,11,1,64.27595888333333,3.0,1.0,3,13,9,0,2527
FKID002528,vehicle_breakdown,Bellary Road 1,0,3,4,14.07579545,3.0,1.0,3,13,2,0,2528
FKID002529,vehicle_breakdown,ORR North 2,0,11,1,67.59724811666666,3.0,1.0,3,13,15,0,2529
FKID002530,pot_holes,Non-corridor,0,4,4,67.59724811666666,1.0,1.0,3,6,11,0,2530
FKID002531,vehicle_breakdown,Non-corridor,0,13,1,67.59724811666666,1.0,1.0,3,13,11,0,2531
FKID002532,vehicle_breakdown,ORR East 1,1,4,4,21.646528683333333,3.0,1.0,3,13,12,0,2532
FKID002533,construction,Non-corridor,0,4,4,1440.0,1.0,1.0,3,2,11,0,2533
FKID002534,road_conditions,Non-corridor,0,4,4,1440.0,1.0,1.0,3,10,11,0,2534
FKID002535,road_conditions,Non-corridor,0,4,4,1440.0,1.0,1.0,3,10,11,0,2535
FKID002536,others,Non-corridor,0,4,4,67.59724811666666,1.0,1.0,3,5,11,0,2536
FKID002537,vehicle_breakdown,Bellary Road 1,0,13,1,67.59724811666666,3.0,1.0,3,13,2,0,2537
FKID002538,vehicle_breakdown,Tumkur Road,0,23,1,67.59724811666666,3.0,1.0,3,13,19,0,2538
FKID002539,vehicle_breakdown,ORR North 1,0,17,1,67.59724811666666,3.0,0.7,3,13,14,0,2539
FKID002540,vehicle_breakdown,ORR North 1,0,13,1,67.59724811666666,3.0,0.7,3,13,14,0,2540
