event_id,event_cause,corridor_fill,start_local,log_duration_actual,duration_min_actual,mu_seq_logspace,sigma_seq_logspace,dur_pred_seq_min,resid_seq_logspace,absresid_seq_logspace,resid_std_seq,in_50pct_interval,in_80pct_interval,in_95pct_interval,interval_width_95,crps_seq,n_earlier_stratum,prior_level,mu_prior_logspace,sigma_prior_logspace,dur_pred_prior_min,resid_prior_logspace,crps_prior,hi_prob_pred,hi_actual,brier_i,ewma_resid_logspace,dur_pred_l45_p50,year_week
FKID000725,vehicle_breakdown,Tumkur Road,2024-03-11 04:56:49.109000+05:30,3.0373,19.85,2.9404,0.2305,17.92,0.0969,0.0969,0.4205,True,True,True,0.9035,0.069887,10,stratum,3.5342,0.7689,33.27,-0.4969,0.30351,0.241,0,0.058088,0.3048,42.5,2024-W10
FKID000744,vehicle_breakdown,West of Chord Road,2024-03-11 06:53:49.149000+05:30,4.7561,115.29,3.2374,0.001,24.47,1.5187,1.5187,1518.6995,False,False,False,0.0039,1.518137,1,stratum,3.5256,0.7337,32.97,1.2305,0.844942,1.0,1,0.0,0.6689,187.19,2024-W11
FKID000755,vehicle_breakdown,Bannerghata Road,2024-03-11 07:32:17.213000+05:30,2.4413,10.49,4.6978,0.001,108.71,-2.2566,2.2566,-2256.5922,False,False,False,0.0039,2.25603,1,stratum,3.5262,0.6457,33.0,-1.085,0.745443,0.241,0,0.058088,-0.2087,34.43,2024-W11
FKID000763,vehicle_breakdown,Mysore Road,2024-03-11 07:35:29.012000+05:30,3.2595,25.04,3.507,0.1712,32.35,-0.2475,0.2475,-1.4457,False,False,True,0.6711,0.162263,17,stratum,3.4976,0.9394,32.04,-0.2382,0.243497,0.2738,0,0.074972,-0.2204,47.81,2024-W11
FKID000766,vehicle_breakdown,Mysore Road,2024-03-11 08:02:45.775000+05:30,3.9028,48.54,3.4936,0.1625,31.91,0.4092,0.4092,2.518,False,False,False,0.637,0.318119,18,stratum,3.4976,0.9394,32.04,0.4052,0.28821,0.2738,0,0.074972,-0.0315,47.99,2024-W11
FKID000778,vehicle_breakdown,Bellary Road 1,2024-03-11 09:22:06.167000+05:30,3.4273,29.79,3.8764,0.2018,47.25,-0.4491,0.4491,-2.2249,False,False,False,0.7912,0.337048,7,stratum,3.6906,1.0557,39.07,-0.2633,0.272759,0.2738,0,0.074972,-0.1568,49.4,2024-W11
FKID000781,vehicle_breakdown,Non-corridor,2024-03-11 09:46:54.855000+05:30,4.791,119.42,3.8183,0.1535,44.53,0.9727,0.9727,6.3376,False,False,False,0.6016,0.886102,36,stratum,3.6949,0.9277,39.24,1.0961,0.680812,0.241,1,0.576059,0.1821,26.99,2024-W11
FKID000775,others,Mysore Road,2024-03-11 10:59:58.825000+05:30,5.0496,154.97,8.4366,0.7352,4611.7,-3.3869,3.3869,-4.6069,False,False,False,2.8819,2.972135,5,stratum,6.4744,2.8532,647.33,-1.4247,0.944853,0.044,0,0.001932,-0.8886,109.12,2024-W11
FKID000791,vehicle_breakdown,Non-corridor,2024-03-11 12:58:57.639000+05:30,4.2864,71.71,3.8439,0.1515,45.71,0.4426,0.4426,2.9205,False,False,False,0.5941,0.357235,37,stratum,3.6949,0.9277,39.24,0.5916,0.362395,0.241,0,0.058088,-0.4893,27.08,2024-W11
FKID000798,tree_fall,West of Chord Road,2024-03-11 15:22:47.561000+05:30,3.4906,31.81,10.5297,0.001,37409.29,-7.0391,7.0391,-7039.0678,False,False,False,0.0039,7.038511,1,cause,6.5149,2.4587,674.12,-3.0243,1.896402,0.044,0,0.001932,-2.4542,266.67,2024-W11
FKID000807,others,Bellary Road 1,2024-03-11 23:59:46.603000+05:30,3.5127,32.54,5.8872,1.5749,359.41,-2.3746,2.3746,-1.5078,False,False,True,6.1735,1.57673,3,stratum,6.1202,3.3279,453.93,-2.6075,1.553501,0.044,0,0.001932,-2.4303,57.4,2024-W11
FKID000808,water_logging,Non-corridor,2024-03-12 00:48:39.165000+05:30,9.4157,12279.15,7.2802,0.4355,1450.24,2.1356,2.1356,4.9034,False,False,False,1.7072,1.889846,29,stratum,9.533,2.0582,13807.62,-0.1173,0.483656,0.0159,0,0.000252,-1.0606,1516.92,2024-W11
FKID000826,water_logging,Varthur Road,2024-03-12 01:38:25.226000+05:30,7.3032,1484.0,9.1827,2.0384,9726.5,-1.8795,1.8795,-0.9221,False,True,True,7.9903,1.122641,0,cause,9.1827,2.0384,9726.5,-1.8795,1.122641,0.0,0,0.0,-1.3063,3043.07,2024-W11
FKID000829,others,ORR North 1,2024-03-12 01:51:12.270000+05:30,0.7099,1.03,9.5217,3.0336,13652.2,-8.8118,8.8118,-2.9047,False,False,False,11.8917,7.103521,0,stratum,9.5217,3.0336,13652.2,-8.8118,7.103521,0.0,0,0.0,-3.5579,388.03,2024-W11
FKID000830,others,ORR North 2,2024-03-12 01:58:23.225000+05:30,10.3338,30752.38,6.2612,3.0003,522.82,4.0726,4.0726,1.3574,False,False,True,11.7613,2.621364,0,stratum,6.2612,3.0003,522.82,4.0726,2.621364,0.2738,1,0.527353,-1.2688,9497.62,2024-W11
FKID000841,vehicle_breakdown,Varthur Road,2024-03-12 02:16:39.120000+05:30,4.1533,62.65,4.1542,0.3747,62.7,-0.0009,0.0009,-0.0024,True,True,True,1.469,0.087576,2,stratum,3.7226,0.9337,40.37,0.4307,0.296085,0.241,0,0.058088,-0.8884,35.23,2024-W11
FKID000846,road_conditions,Non-corridor,2024-03-12 02:35:57.829000+05:30,10.4697,35231.5,8.7501,0.8875,6310.03,1.7197,1.7197,1.9377,False,False,True,3.4789,1.236747,3,stratum,9.4451,2.2068,12645.28,1.0246,0.702166,0.0159,0,0.000252,-0.106,1899.81,2024-W11
FKID000845,vehicle_breakdown,Non-corridor,2024-03-12 02:44:14.812000+05:30,4.331,75.02,3.8553,0.1481,46.24,0.4757,0.4757,3.2125,False,False,False,0.5805,0.392205,38,stratum,3.6949,0.9277,39.24,0.6361,0.384301,0.241,1,0.576059,0.0685,28.4,2024-W11
FKID000843,vehicle_breakdown,ORR East 1,2024-03-12 02:45:50.667000+05:30,0.8232,1.28,3.877,1.3422,47.28,-3.0537,3.0537,-2.2751,False,False,False,5.2615,2.307036,0,stratum,3.877,1.3422,47.28,-3.0537,2.307036,0.241,0,0.058088,-0.8682,39.12,2024-W11
FKID000970,construction,ORR East 2,2024-03-12 02:47:54.368000+05:30,6.6449,767.86,7.0776,0.3224,1184.07,-0.4327,0.4327,-1.3421,False,False,True,1.2637,0.277594,7,stratum,6.6598,0.5156,779.38,-0.0149,0.120673,0.0,0,0.0,-0.7375,699.66,2024-W11
FKID000844,vehicle_breakdown,Non-corridor,2024-03-12 02:49:32.689000+05:30,4.0893,58.7,3.8673,0.1448,46.81,0.222,0.222,1.5328,False,False,True,0.5678,0.148174,39,stratum,3.6949,0.9277,39.24,0.3944,0.282705,0.241,0,0.058088,-0.4496,28.4,2024-W11
FKID000869,vehicle_breakdown,Non-corridor,2024-03-12 03:05:54.165000+05:30,4.4146,81.65,3.8728,0.1414,47.08,0.5418,0.5418,3.8318,False,False,False,0.5543,0.462054,40,stratum,3.6949,0.9277,39.24,0.7198,0.429037,0.241,1,0.576059,-0.1522,28.41,2024-W11
FKID000887,pot_holes,Bellary Road 1,2024-03-12 04:08:41.348000+05:30,9.9924,21858.36,8.0623,0.001,3171.44,1.9301,1.9301,1930.1275,False,False,False,0.0039,1.929565,1,stratum,8.5675,2.35,5256.91,1.4249,0.883671,0.0,0,0.0,0.4725,3869.6,2024-W11
FKID000890,pot_holes,Non-corridor,2024-03-12 04:43:41.667000+05:30,10.2248,27578.03,9.5557,0.487,14124.59,0.6691,0.6691,1.3739,False,False,True,1.9089,0.432135,6,stratum,9.7728,2.123,17549.66,0.452,0.534382,0.0,0,0.0,0.5315,2733.41,2024-W11
FKID000895,construction,Non-corridor,2024-03-12 05:04:02.576000+05:30,0.5445,0.72,5.6373,0.9957,279.69,-5.0928,5.0928,-5.1146,False,False,False,3.9033,4.53098,10,stratum,6.382,3.195,590.1,-5.8375,4.120101,0.241,0,0.058088,-1.1558,822.15,2024-W11
FKID000896,vehicle_breakdown,Old Airport Road,2024-03-12 05:52:47.869000+05:30,0.8125,1.25,3.9685,0.2744,51.9,-3.156,3.156,-11.502,False,False,False,1.0756,3.001188,3,stratum,3.1249,1.1074,21.76,-2.3124,1.702427,0.241,0,0.058088,-1.7559,31.93,2024-W11
FKID000907,others,Mysore Road,2024-03-12 09:41:43.768000+05:30,4.347,76.25,7.8701,0.7975,2616.79,-3.5231,3.5231,-4.4177,False,False,False,3.1262,3.073143,6,stratum,6.4744,2.8532,647.33,-2.1274,1.271825,0.0159,0,0.000252,-2.286,72.96,2024-W11
FKID000909,water_logging,Non-corridor,2024-03-12 10:02:46.958000+05:30,4.9334,137.85,7.3478,0.4274,1551.75,-2.4144,2.4144,-5.6483,False,False,False,1.6756,2.173216,30,stratum,9.533,2.0582,13807.62,-4.5996,3.456646,0.0159,0,0.000252,-2.3245,1074.91,2024-W11
FKID000914,vehicle_breakdown,Hosur Road,2024-03-12 10:28:04.217000+05:30,4.3855,79.28,3.3544,0.4332,27.63,1.031,1.031,2.3799,False,False,False,1.6983,0.789128,5,stratum,3.6831,0.8952,38.77,0.7024,0.418448,0.2738,1,0.527353,-1.3179,41.81,2024-W11
FKID000915,vehicle_breakdown,Hosur Road,2024-03-12 11:22:12.853000+05:30,4.5834,96.84,3.4905,0.3999,31.8,1.0928,1.0928,2.7325,False,False,False,1.5678,0.867964,6,stratum,3.6831,0.8952,38.77,0.9003,0.54279,0.2738,1,0.527353,-0.5946,41.28,2024-W11
FKID001282,construction,Non-corridor,2024-03-12 11:26:43.641000+05:30,7.9659,2880.04,5.2256,0.995,184.98,2.7403,2.7403,2.7541,False,False,False,3.9004,2.180671,11,stratum,6.382,3.195,590.1,1.5839,1.053653,0.044,0,0.001932,0.4058,159.67,2024-W11
FKID000931,road_conditions,Non-corridor,2024-03-12 12:15:53.036000+05:30,7.2355,1386.89,9.1248,0.7772,9178.8,-1.8892,1.8892,-2.4308,False,False,False,3.0467,1.454579,4,stratum,9.4451,2.2068,12645.28,-2.2096,1.331364,0.044,0,0.001932,-0.2827,1686.95,2024-W11
FKID000968,tree_fall,Non-corridor,2024-03-12 15:09:46.207000+05:30,9.8698,19335.92,7.3277,0.329,1520.91,2.542,2.542,7.7261,False,False,False,1.2898,2.35642,50,stratum,6.7849,2.4635,883.42,3.0848,1.943045,1.0,1,0.0,0.5647,22950.85,2024-W11
FKID000988,construction,Non-corridor,2024-03-12 22:47:35.689000+05:30,0.7756,1.17,5.4309,0.9427,227.34,-4.6553,4.6553,-4.9382,False,False,False,3.6954,4.123402,12,stratum,6.382,3.195,590.1,-5.6064,3.905969,0.241,0,0.058088,-1.0013,403.75,2024-W11
FKID000990,vehicle_breakdown,ORR North 2,2024-03-12 23:13:32.173000+05:30,4.2716,70.64,3.9618,0.3738,51.55,0.3099,0.3099,0.829,False,True,True,1.4651,0.184338,5,stratum,3.533,0.9242,33.23,0.7386,0.439707,0.241,0,0.058088,-0.6079,39.67,2024-W11
FKID000998,construction,Tumkur Road,2024-03-12 23:47:27.617000+05:30,8.4358,4608.31,6.3296,2.8669,559.91,2.1063,2.1063,0.7347,False,True,True,11.2383,1.260982,0,cause,6.3296,2.8669,559.91,2.1063,1.260982,1.0,1,0.0,0.2063,4626.75,2024-W11
FKID000999,vehicle_breakdown,Tumkur Road,2024-03-12 23:54:53.862000+05:30,4.365,77.65,2.9442,0.2116,18.0,1.4208,1.4208,6.7156,False,False,False,0.8293,1.301411,11,stratum,3.5342,0.7689,33.27,0.8308,0.506656,0.241,1,0.576059,0.5707,41.01,2024-W11
FKID001011,vehicle_breakdown,Old Airport Road,2024-03-13 01:17:13.393000+05:30,4.2531,69.33,3.192,0.6077,23.34,1.0612,1.0612,1.7461,False,False,True,2.3823,0.738139,4,stratum,3.1249,1.1074,21.76,1.1282,0.681456,0.241,0,0.058088,0.7178,35.81,2024-W11
FKID001010,vehicle_breakdown,Non-corridor,2024-03-13 01:57:29.843000+05:30,2.951,18.13,3.8858,0.1386,47.7,-0.9347,0.9347,-6.7436,False,False,False,0.5434,0.856536,41,stratum,3.6949,0.9277,39.24,-0.7438,0.442757,0.241,0,0.058088,0.222,28.45,2024-W11
FKID001014,construction,ORR East 2,2024-03-13 02:07:00.750000+05:30,5.7983,328.75,7.0543,0.3009,1156.8,-1.2559,1.2559,-4.1734,False,False,False,1.1797,1.086148,8,stratum,6.6598,0.5156,779.38,-0.8614,0.590774,0.2738,0,0.074972,-0.2213,3351.12,2024-W11
FKID001012,others,Non-corridor,2024-03-13 02:12:02.528000+05:30,3.8029,43.83,6.5703,0.6215,712.57,-2.7674,2.7674,-4.4526,False,False,False,2.4364,2.416759,16,stratum,6.7457,3.1072,849.37,-2.9428,1.761819,0.0,0,0.0,-0.9852,74.54,2024-W11
FKID001009,vehicle_breakdown,ORR North 1,2024-03-13 02:33:57.084000+05:30,3.8001,43.7,3.7272,0.2592,40.56,0.0728,0.0728,0.2809,True,True,True,1.0161,0.068682,3,stratum,3.5683,0.8366,34.46,0.2317,0.220949,0.241,0,0.058088,-0.6678,42.89,2024-W11
FKID001013,vehicle_breakdown,Mysore Road,2024-03-13 02:41:51.788000+05:30,4.6855,107.37,3.5146,0.1555,32.6,1.1709,1.1709,7.5287,False,False,False,0.6097,1.083195,19,stratum,3.4976,0.9394,32.04,1.1879,0.750104,0.2738,1,0.527353,-0.1162,50.32,2024-W11
FKID001025,construction,ORR East 2,2024-03-13 02:51:15.238000+05:30,6.6405,764.51,6.9513,0.2969,1043.47,-0.3107,0.3107,-1.0465,False,True,True,1.164,0.188452,9,stratum,6.6598,0.5156,779.38,-0.0192,0.120788,0.0,0,0.0,-0.1745,721.6,2024-W11
FKID001027,pot_holes,Mysore Road,2024-03-13 03:46:39.334000+05:30,9.7493,17141.22,8.3213,1.0672,4109.44,1.428,1.428,1.3381,False,False,True,4.1835,0.915472,0,stratum,8.3213,1.0672,4109.44,1.428,0.915472,0.0,0,0.0,0.3062,4555.54,2024-W11
FKID001035,vehicle_breakdown,Non-corridor,2024-03-13 05:21:38.431000+05:30,4.6129,99.78,3.864,0.1371,46.66,0.7489,0.7489,5.4628,False,False,False,0.5374,0.671579,42,stratum,3.6949,0.9277,39.24,0.9181,0.55233,0.241,1,0.576059,0.439,28.47,2024-W11
FKID001057,vehicle_breakdown,ORR North 1,2024-03-13 07:42:05.452000+05:30,3.7798,42.81,3.7474,0.199,41.41,0.0325,0.0325,0.1631,True,True,True,0.7799,0.048602,4,stratum,3.5683,0.8366,34.46,0.2115,0.216724,0.241,0,0.058088,0.3171,35.45,2024-W11
FKID001058,pot_holes,Old Airport Road,2024-03-13 07:51:15.366000+05:30,8.7089,6055.45,9.6762,2.1799,15933.08,-0.9673,0.9673,-0.4437,True,True,True,8.5453,0.677929,0,cause,9.6762,2.1799,15933.08,-0.9673,0.677929,0.0,0,0.0,-0.0683,7834.35,2024-W11
FKID001068,vehicle_breakdown,ORR East 1,2024-03-13 08:53:38.959000+05:30,3.3403,27.23,0.8232,0.001,1.28,2.517,2.517,2517.0172,False,False,False,0.0039,2.516455,1,stratum,3.877,1.3422,47.28,-0.5367,0.398168,0.241,0,0.058088,0.7073,33.22,2024-W11
FKID001079,vehicle_breakdown,Magadi Road,2024-03-13 09:42:00.522000+05:30,3.5294,33.1,3.979,0.2035,52.47,-0.4497,0.4497,-2.2096,False,False,False,0.7978,0.33681,8,stratum,3.6719,0.9025,38.33,-0.1425,0.219876,0.241,0,0.058088,0.3602,38.84,2024-W11
FKID001080,vehicle_breakdown,ORR North 1,2024-03-13 10:05:04.351000+05:30,4.1749,64.03,3.7553,0.1609,41.75,0.4196,0.4196,2.6087,False,False,False,0.6305,0.329321,5,stratum,3.5683,0.8366,34.46,0.6066,0.363653,0.241,0,0.058088,0.378,35.65,2024-W11
FKID001091,vehicle_breakdown,Non-corridor,2024-03-13 10:05:16.579000+05:30,2.7512,14.66,3.8811,0.135,47.48,-1.1299,1.1299,-8.368,False,False,False,0.5293,1.053675,43,stratum,3.6949,0.9277,39.24,-0.9436,0.569839,0.241,0,0.058088,-0.0743,28.77,2024-W11
FKID001095,tree_fall,Bellary Road 1,2024-03-13 10:52:56.176000+05:30,3.063,20.39,7.604,0.3166,2005.29,-4.541,4.541,-14.3417,False,False,False,1.2412,4.362379,6,stratum,5.9003,1.2173,364.16,-2.8373,2.158669,0.0,0,0.0,-1.4143,871.57,2024-W11
FKID001099,vehicle_breakdown,Airport New South Road,2024-03-13 11:34:48.427000+05:30,4.182,64.5,3.9996,0.683,53.58,0.1824,0.1824,0.2671,True,True,True,2.6772,0.178928,0,stratum,3.9996,0.683,53.58,0.1824,0.178928,0.241,0,0.058088,-0.9353,30.89,2024-W11
FKID001106,water_logging,Mysore Road,2024-03-13 11:44:19.137000+05:30,7.2026,1341.86,9.4264,0.5328,12411.21,-2.2239,2.2239,-4.1736,False,False,False,2.0888,1.923254,9,cause,9.1827,2.0384,9726.5,-1.9802,1.188662,0.0,0,0.0,-1.3219,1448.23,2024-W11
FKID001107,water_logging,Bellary Road 1,2024-03-13 11:47:39.199000+05:30,8.2725,3913.54,7.6058,1.1009,2008.87,0.6666,0.6666,0.6055,True,True,True,4.3155,0.413566,3,cause,9.1827,2.0384,9726.5,-0.9103,0.635877,0.0,0,0.0,-0.7253,1577.04,2024-W11
FKID001118,others,Non-corridor,2024-03-13 12:49:00.410000+05:30,9.3149,11100.93,6.4137,0.6056,609.16,2.9012,2.9012,4.7904,False,False,False,2.374,2.559472,17,stratum,6.7457,3.1072,849.37,2.5692,1.528456,0.4348,0,0.189036,0.3626,8707.44,2024-W11
FKID001132,vehicle_breakdown,Non-corridor,2024-03-13 13:09:29.304000+05:30,4.4879,87.94,3.8559,0.1344,46.27,0.6321,0.6321,4.7046,False,False,False,0.5267,0.556264,44,stratum,3.6949,0.9277,39.24,0.7931,0.471938,0.241,1,0.576059,0.4435,27.98,2024-W11
FKID001145,vehicle_breakdown,ORR East 1,2024-03-13 14:26:29.470000+05:30,1.4902,3.44,2.6299,0.7417,12.87,-1.1397,1.1397,-1.5367,False,False,True,2.9074,0.761238,2,stratum,3.877,1.3422,47.28,-2.3868,1.669983,0.241,0,0.058088,-0.0315,35.02,2024-W11
FKID001159,vehicle_breakdown,Mysore Road,2024-03-14 00:35:22.925000+05:30,3.1481,22.29,3.5714,0.158,34.57,-0.4233,0.4233,-2.6787,False,False,False,0.6195,0.334508,20,stratum,3.4976,0.9394,32.04,-0.3495,0.270817,0.241,0,0.058088,-0.149,47.46,2024-W11
FKID001162,others,Bellary Road 2,2024-03-14 00:40:26.721000+05:30,4.3463,76.19,7.1239,1.9498,1240.32,-2.7776,2.7776,-1.4246,False,False,True,7.6431,1.813004,0,stratum,7.1239,1.9498,1240.32,-2.7776,1.813004,0.0,0,0.0,-0.9376,635.55,2024-W11
FKID001170,vehicle_breakdown,Non-corridor,2024-03-14 01:06:18.482000+05:30,3.0797,20.75,3.8697,0.1321,46.93,-0.79,0.79,-5.9792,False,False,False,0.5179,0.715442,45,stratum,3.6949,0.9277,39.24,-0.6152,0.373823,0.241,0,0.058088,-0.8933,31.7,2024-W11
FKID001178,construction,Non-corridor,2024-03-14 01:33:19.155000+05:30,5.905,365.88,5.1069,0.9292,164.15,0.7982,0.7982,0.859,False,True,True,3.6426,0.475017,13,stratum,6.382,3.195,590.1,-0.477,0.775006,0.044,0,0.001932,-0.3859,262.87,2024-W11
FKID001195,pot_holes,Non-corridor,2024-03-14 02:37:32.373000+05:30,9.6113,14931.45,9.6464,0.4292,15464.66,-0.0351,0.0351,-0.0818,True,True,True,1.6823,0.101435,7,stratum,9.7728,2.123,17549.66,-0.1616,0.501044,0.0,0,0.0,-0.2806,3248.26,2024-W11
FKID001198,protest,Non-corridor,2024-03-14 02:47:05.330000+05:30,1.3023,2.68,3.0528,3.9478,20.17,-1.7504,1.7504,-0.4434,True,True,True,15.4753,1.227238,0,stratum,3.0528,3.9478,20.17,-1.7504,1.227238,0.241,0,0.058088,-0.7216,14.8,2024-W11
FKID001197,vehicle_breakdown,Non-corridor,2024-03-14 02:47:45.221000+05:30,2.6018,12.49,3.8529,0.1304,46.13,-1.2511,1.2511,-9.5954,False,False,False,0.5111,1.177522,46,stratum,3.6949,0.9277,39.24,-1.0931,0.678506,0.241,0,0.058088,-0.8804,31.5,2024-W11
FKID001223,vehicle_breakdown,Bellary Road 2,2024-03-14 03:51:38.900000+05:30,3.4168,29.47,3.9028,0.334,48.54,-0.4859,0.4859,-1.4548,False,False,True,1.3094,0.319174,4,stratum,3.7465,0.8545,41.37,-0.3296,0.24981,0.241,0,0.058088,-0.7621,44.07,2024-W11
FKID001225,vehicle_breakdown,Non-corridor,2024-03-14 04:06:45.126000+05:30,3.508,32.38,3.8267,0.1303,44.91,-0.3187,0.3187,-2.4464,False,False,False,0.5106,0.2458,47,stratum,3.6949,0.9277,39.24,-0.1868,0.231753,0.241,0,0.058088,-0.6291,29.42,2024-W11
FKID001240,vehicle_breakdown,Non-corridor,2024-03-14 05:05:15.157000+05:30,1.4285,3.17,3.8202,0.1278,44.62,-2.3917,2.3917,-18.7196,False,False,False,0.5008,2.319622,48,stratum,3.6949,0.9277,39.24,-2.2663,1.747373,0.241,0,0.058088,-1.1579,29.38,2024-W11
FKID001256,pot_holes,Old Madras Road,2024-03-14 06:35:15.427000+05:30,10.0315,22729.7,10.9436,0.6873,56590.16,-0.9121,0.9121,-1.3272,False,False,True,2.694,0.583439,0,stratum,10.9436,0.6873,56590.16,-0.9121,0.583439,0.0,0,0.0,-1.0841,6422.51,2024-W11
FKID001254,vehicle_breakdown,Non-corridor,2024-03-14 06:58:22.049000+05:30,3.9089,48.84,3.7722,0.1339,42.47,0.1367,0.1367,1.0212,False,True,True,0.5248,0.082606,49,stratum,3.6949,0.9277,39.24,0.214,0.236403,0.241,0,0.058088,-0.7179,29.95,2024-W11
FKID001255,vehicle_breakdown,Bellary Road 1,2024-03-14 07:04:09.642000+05:30,3.2705,25.32,3.8223,0.1848,44.71,-0.5518,0.5518,-2.9862,False,False,False,0.7243,0.447666,8,stratum,3.6906,1.0557,39.07,-0.4201,0.31252,0.241,0,0.058088,-0.668,40.9,2024-W11
FKID001265,vehicle_breakdown,ORR West 1,2024-03-14 07:20:51.813000+05:30,3.1588,22.54,3.7495,0.3875,41.5,-0.5907,0.5907,-1.5246,False,False,True,1.5189,0.393607,2,stratum,3.846,0.8182,45.81,-0.6872,0.408841,0.241,0,0.058088,-0.6449,36.05,2024-W11
FKID001266,pot_holes,Mysore Road,2024-03-14 08:21:19.328000+05:30,10.6311,41403.4,9.7493,0.001,17141.2,0.8818,0.8818,881.8429,False,False,False,0.0039,0.88128,1,stratum,8.3213,1.0672,4109.44,2.3099,1.719282,0.0,0,0.0,-0.1868,4010.26,2024-W11
FKID001267,pot_holes,Bellary Road 1,2024-03-14 10:00:19.082000+05:30,8.6427,5667.64,8.9916,0.6553,8033.98,-0.3489,0.3489,-0.5323,True,True,True,2.5689,0.225534,2,stratum,8.5675,2.35,5256.91,0.0752,0.550139,0.0,0,0.0,-0.2354,3896.48,2024-W11
FKID001272,vehicle_breakdown,Magadi Road,2024-03-14 10:30:59.197000+05:30,2.2238,8.24,3.9319,0.1878,50.01,-1.7081,1.7081,-9.0958,False,False,False,0.7362,1.602195,9,stratum,3.6719,0.9025,38.33,-1.4481,0.980416,0.241,0,0.058088,-0.6773,36.09,2024-W11
FKID001274,vehicle_breakdown,Non-corridor,2024-03-14 11:18:54.486000+05:30,4.3267,74.69,3.7749,0.1313,42.59,0.5518,0.5518,4.2032,False,False,False,0.5146,0.477754,50,stratum,3.6949,0.9277,39.24,0.6318,0.382131,0.241,1,0.576059,-0.3085,30.2,2024-W11
FKID001324,tree_fall,Non-corridor,2024-03-14 13:05:35.640000+05:30,4.3867,79.37,7.3767,0.3263,1597.25,-2.99,2.99,-9.164,False,False,False,1.279,2.805908,51,stratum,6.7849,2.4635,883.42,-2.3983,1.43999,0.044,0,0.001932,-1.113,173.29,2024-W11
FKID001329,vehicle_breakdown,Magadi Road,2024-03-14 13:21:04.447000+05:30,5.0396,153.41,3.7652,0.2298,42.17,1.2744,1.2744,5.545,False,False,False,0.9009,1.144719,10,stratum,3.6719,0.9025,38.33,1.3677,0.909609,0.241,1,0.576059,-0.3968,36.26,2024-W11
FKID001331,accident,ORR North 1,2024-03-14 15:52:42.703000+05:30,3.971,52.04,3.602,0.4238,35.67,0.369,0.369,0.8707,False,True,True,1.6612,0.219678,0,stratum,3.602,0.4238,35.67,0.369,0.219678,0.241,0,0.058088,-0.167,32.07,2024-W11
FKID001356,construction,ORR East 2,2024-03-15 01:22:05.755000+05:30,2.2691,8.67,6.937,0.2778,1028.68,-4.6679,4.6679,-16.8044,False,False,False,1.0889,4.511174,10,stratum,6.6598,0.5156,779.38,-4.3907,4.099764,0.2738,0,0.074972,-1.5173,3118.82,2024-W11
FKID001355,tree_fall,Non-corridor,2024-03-15 01:31:29.314000+05:30,4.0516,56.49,7.32,0.325,1509.28,-3.2684,3.2684,-10.0567,False,False,False,1.274,3.085047,52,stratum,6.7849,2.4635,883.42,-2.7333,1.675178,0.044,0,0.001932,-2.0426,387.18,2024-W11
FKID001375,road_conditions,ORR West 1,2024-03-15 03:06:49.204000+05:30,4.1473,62.26,9.4907,1.8875,13235.44,-5.3434,5.3434,-2.8309,False,False,False,7.3991,4.281073,0,stratum,9.4907,1.8875,13235.44,-5.3434,4.281073,0.0,0,0.0,-3.0329,2012.82,2024-W11
FKID001373,vehicle_breakdown,ORR East 1,2024-03-15 03:18:17.400000+05:30,4.5928,97.77,2.23,0.5589,8.3,2.3628,2.3628,4.2276,False,False,False,2.1909,2.047467,3,stratum,3.877,1.3422,47.28,0.7158,0.462465,0.241,1,0.576059,-1.4142,40.18,2024-W11
FKID001371,vehicle_breakdown,Non-corridor,2024-03-15 03:19:41.694000+05:30,1.2875,2.62,3.7855,0.1292,43.06,-2.498,2.498,-19.3365,False,False,False,0.5064,2.425131,51,stratum,3.6949,0.9277,39.24,-2.4074,1.88675,0.241,0,0.058088,-1.7393,31.8,2024-W11
FKID001374,tree_fall,Non-corridor,2024-03-15 03:28:59.053000+05:30,3.4754,31.31,7.2593,0.3246,1420.26,-3.7839,3.7839,-11.657,False,False,False,1.2725,3.600779,53,stratum,6.7849,2.4635,883.42,-3.3095,2.12404,0.0159,0,0.000252,-2.3527,400.44,2024-W11
FKID001380,construction,Non-corridor,2024-03-15 04:19:23.165000+05:30,7.5564,1911.97,5.1529,0.8699,171.93,2.4035,2.4035,2.763,False,False,False,3.41,1.91426,14,stratum,6.382,3.195,590.1,1.1744,0.916962,0.0159,0,0.000252,-0.9258,282.72,2024-W11
FKID001388,vehicle_breakdown,Tumkur Road,2024-03-15 04:23:09.439000+05:30,2.6578,13.27,3.0618,0.2233,20.37,-0.404,0.404,-1.8094,False,False,True,0.8751,0.284226,12,stratum,3.5342,0.7689,33.27,-0.8763,0.540034,0.241,0,0.058088,-0.7693,44.55,2024-W11
FKID001387,congestion,ORR North 1,2024-03-15 04:54:29.386000+05:30,3.6581,37.79,4.4501,0.3564,84.64,-0.7921,0.7921,-2.2222,False,False,False,1.3973,0.594244,2,cause,3.9432,1.0765,50.58,-0.2852,0.281526,0.241,0,0.058088,-0.7761,46.24,2024-W11
FKID001400,road_conditions,Non-corridor,2024-03-15 06:02:50.155000+05:30,0.9853,1.68,8.7852,0.7031,6535.62,-7.7999,7.7999,-11.0942,False,False,False,2.756,7.403206,5,stratum,9.4451,2.2068,12645.28,-8.4598,7.214815,0.0,0,0.0,-2.8832,2271.9,2024-W11
