risk_rank,event_id,event_cause,operational_risk_score,ors_percentile,operational_tier,service_tier,in_layer5_flag,critical_alert_indicator,generated_at
791,FKID005422,vehicle_breakdown,51.511955424635794,0.7741566609491137,Elevated,,False,0.0,2026-06-20T01:47:21.561543+00:00
792,FKID006136,vehicle_breakdown,51.50170165550902,0.7738707833047456,Elevated,,False,0.0,2026-06-20T01:47:21.561543+00:00
793,FKID000478,procession,51.49990339444511,0.7735849056603774,Elevated,,False,0.0,2026-06-20T01:47:21.561543+00:00
794,FKID008170,vehicle_breakdown,51.472358577036324,0.7732990280160091,Elevated,,False,0.0,2026-06-20T01:47:21.561543+00:00
795,FKID008169,vehicle_breakdown,51.43721572583786,0.773013150371641,Elevated,,False,0.0,2026-06-20T01:47:21.561543+00:00
796,FKID001159,vehicle_breakdown,51.434325586468965,0.7727272727272727,Elevated,,False,0.0,2026-06-20T01:47:21.561543+00:00
797,FKID007368,accident,51.41474576956708,0.7724413950829045,Elevated,,False,0.0,2026-06-20T01:47:21.561543+00:00
798,FKID001287,vehicle_breakdown,51.398707910448664,0.7721555174385363,Elevated,,False,0.0,2026-06-20T01:47:21.561543+00:00
799,FKID001291,vehicle_breakdown,51.37925596609761,0.7718696397941681,Elevated,,False,0.0,2026-06-20T01:47:21.561543+00:00
800,FKID003131,vehicle_breakdown,51.364534597963214,0.7715837621497998,Elevated,,False,0.0,2026-06-20T01:47:21.561543+00:00
801,FKID000931,road_conditions,51.29493739016436,0.7712978845054317,Elevated,,False,0.0,2026-06-20T01:47:21.561543+00:00
802,FKID004063,tree_fall,51.258520114077186,0.7710120068610634,Elevated,,False,0.0,2026-06-20T01:47:21.561543+00:00
803,FKID004003,tree_fall,51.249167906484274,0.7707261292166953,Elevated,,False,0.0,2026-06-20T01:47:21.561543+00:00
804,FKID000632,vehicle_breakdown,51.219258436139526,0.7704402515723271,Elevated,,False,0.0,2026-06-20T01:47:21.561543+00:00
805,FKID007462,road_conditions,51.208384322324356,0.7701543739279588,Elevated,,False,0.0,2026-06-20T01:47:21.561543+00:00
806,FKID003535,vehicle_breakdown,51.17070978747123,0.7698684962835907,Elevated,,False,0.0,2026-06-20T01:47:21.561543+00:00
807,FKID004778,vehicle_breakdown,51.16070334735673,0.7695826186392224,Elevated,,False,0.0,2026-06-20T01:47:21.561543+00:00
808,FKID005419,vehicle_breakdown,51.157573545590814,0.7692967409948542,Elevated,,False,0.0,2026-06-20T01:47:21.561543+00:00
809,FKID000559,pot_holes,51.15368443494933,0.769010863350486,Elevated,,False,0.0,2026-06-20T01:47:21.561543+00:00
810,FKID007755,pot_holes,51.126700558787185,0.7687249857061178,Elevated,,False,0.0,2026-06-20T01:47:21.561543+00:00
811,FKID004446,vehicle_breakdown,51.11946087281989,0.7684391080617495,Elevated,,False,0.0,2026-06-20T01:47:21.561543+00:00
812,FKID003080,vehicle_breakdown,51.10318202915006,0.7681532304173814,Elevated,,False,0.0,2026-06-20T01:47:21.561543+00:00
813,FKID007160,others,51.10028616479649,0.7678673527730131,Elevated,,False,0.0,2026-06-20T01:47:21.561543+00:00
814,FKID002226,vehicle_breakdown,51.07351966977398,0.7675814751286449,Elevated,,False,0.0,2026-06-20T01:47:21.561543+00:00
815,FKID000467,vehicle_breakdown,51.02489932815095,0.7672955974842768,Elevated,,False,0.0,2026-06-20T01:47:21.561543+00:00
816,FKID000659,pot_holes,50.990368483070384,0.7670097198399085,Elevated,,False,0.0,2026-06-20T01:47:21.561543+00:00
817,FKID000933,road_conditions,50.93096135146963,0.7667238421955404,Elevated,,False,0.0,2026-06-20T01:47:21.561543+00:00
818,FKID001865,procession,50.88864721002588,0.7664379645511721,Elevated,,False,0.0,2026-06-20T01:47:21.561543+00:00
819,FKID004189,accident,50.855200089653856,0.7661520869068039,Elevated,,False,0.0,2026-06-20T01:47:21.561543+00:00
820,FKID000778,vehicle_breakdown,50.80924142159824,0.7658662092624356,Elevated,,False,0.0,2026-06-20T01:47:21.561543+00:00
821,FKID002450,vehicle_breakdown,50.791987838775576,0.7655803316180675,Elevated,,False,0.0,2026-06-20T01:47:21.561543+00:00
822,FKID005895,vehicle_breakdown,50.77077475157182,0.7652944539736992,Elevated,,False,0.0,2026-06-20T01:47:21.561543+00:00
823,FKID000846,road_conditions,50.74999823965408,0.7650085763293311,Elevated,,False,0.0,2026-06-20T01:47:21.561543+00:00
824,FKID002548,water_logging,50.74842803063032,0.7647226986849628,Elevated,,False,0.0,2026-06-20T01:47:21.561543+00:00
825,FKID002233,others,50.727324170541586,0.7644368210405946,Elevated,,False,0.0,2026-06-20T01:47:21.561543+00:00
826,FKID006870,pot_holes,50.72500059732168,0.7641509433962265,Elevated,,False,0.0,2026-06-20T01:47:21.561543+00:00
827,FKID007445,vehicle_breakdown,50.70631480960368,0.7638650657518582,Elevated,,False,0.0,2026-06-20T01:47:21.561543+00:00
828,FKID002075,accident,50.681520784628404,0.76357918810749,Elevated,,False,0.0,2026-06-20T01:47:21.561543+00:00
829,FKID006344,water_logging,50.67605421690207,0.7632933104631218,Elevated,,False,0.0,2026-06-20T01:47:21.561543+00:00
830,FKID002885,vehicle_breakdown,50.63335985302685,0.7630074328187536,Elevated,,False,0.0,2026-06-20T01:47:21.561543+00:00
831,FKID003726,vehicle_breakdown,50.59885399056882,0.7627215551743853,Elevated,,False,0.0,2026-06-20T01:47:21.561543+00:00
832,FKID004235,vehicle_breakdown,50.588318734957305,0.7624356775300172,Elevated,,False,0.0,2026-06-20T01:47:21.561543+00:00
833,FKID002207,vehicle_breakdown,50.514689539416544,0.7621497998856489,Elevated,,False,0.0,2026-06-20T01:47:21.561543+00:00
834,FKID008062,water_logging,50.50198973333824,0.7618639222412807,Elevated,,False,0.0,2026-06-20T01:47:21.561543+00:00
835,FKID002894,road_conditions,50.45245293394183,0.7615780445969125,Elevated,,False,0.0,2026-06-20T01:47:21.561543+00:00
836,FKID007612,vehicle_breakdown,50.33543894723742,0.7612921669525443,Elevated,,False,0.0,2026-06-20T01:47:21.561543+00:00
837,FKID002950,vehicle_breakdown,50.31379900263874,0.7610062893081762,Elevated,,False,0.0,2026-06-20T01:47:21.561543+00:00
838,FKID002304,vehicle_breakdown,50.296691047794894,0.7607204116638079,Elevated,,False,0.0,2026-06-20T01:47:21.561543+00:00
839,FKID001198,protest,50.28593143499177,0.7604345340194397,Elevated,,False,0.0,2026-06-20T01:47:21.561543+00:00
840,FKID006126,vehicle_breakdown,50.24261378033967,0.7601486563750715,Elevated,,False,0.0,2026-06-20T01:47:21.561543+00:00
841,FKID002367,vehicle_breakdown,50.23074175151508,0.7598627787307033,Elevated,,False,0.0,2026-06-20T01:47:21.561543+00:00
842,FKID007569,others,50.22262393872554,0.759576901086335,Elevated,,False,0.0,2026-06-20T01:47:21.561543+00:00
843,FKID001169,vehicle_breakdown,50.21228301480035,0.7591480846197828,Elevated,,False,0.0,2026-06-20T01:47:21.561543+00:00
844,FKID001173,vehicle_breakdown,50.21228301480035,0.7591480846197828,Elevated,,False,0.0,2026-06-20T01:47:21.561543+00:00
845,FKID002554,vehicle_breakdown,50.20824937280004,0.7587192681532304,Elevated,,False,0.0,2026-06-20T01:47:21.561543+00:00
846,FKID000348,tree_fall,50.190972721214536,0.7584333905088622,Elevated,,False,0.0,2026-06-20T01:47:21.561543+00:00
847,FKID007578,vehicle_breakdown,50.1841354126854,0.758147512864494,Elevated,,False,0.0,2026-06-20T01:47:21.561543+00:00
848,FKID002799,water_logging,50.063961346949384,0.7578616352201258,Elevated,,False,0.0,2026-06-20T01:47:21.561543+00:00
849,FKID003132,vehicle_breakdown,50.007639389287945,0.7575757575757576,Elevated,,False,0.0,2026-06-20T01:47:21.561543+00:00
850,FKID000598,vehicle_breakdown,49.99514506191858,0.7572898799313894,Elevated,,False,0.0,2026-06-20T01:47:21.561543+00:00
851,FKID002477,vehicle_breakdown,49.93403468859399,0.7570040022870211,Elevated,,False,0.0,2026-06-20T01:47:21.561543+00:00
852,FKID004272,construction,49.92109352004118,0.756718124642653,Elevated,,False,0.0,2026-06-20T01:47:21.561543+00:00
853,FKID004774,vehicle_breakdown,49.90956867115432,0.7564322469982847,Elevated,,False,0.0,2026-06-20T01:47:21.561543+00:00
854,FKID005994,vehicle_breakdown,49.90497272526173,0.7561463693539165,Elevated,,False,0.0,2026-06-20T01:47:21.561543+00:00
855,FKID005965,vehicle_breakdown,49.90477171125198,0.7558604917095483,Elevated,,False,0.0,2026-06-20T01:47:21.561543+00:00
856,FKID000525,tree_fall,49.901450003358974,0.7555746140651801,Elevated,,False,0.0,2026-06-20T01:47:21.561543+00:00
857,FKID007876,pot_holes,49.88782270501278,0.7552887364208118,Elevated,,False,0.0,2026-06-20T01:47:21.561543+00:00
858,FKID005605,road_conditions,49.876525751831124,0.7550028587764437,Elevated,,False,0.0,2026-06-20T01:47:21.561543+00:00
859,FKID001140,vehicle_breakdown,49.83832279409649,0.7547169811320755,Elevated,,False,0.0,2026-06-20T01:47:21.561543+00:00
860,FKID002278,vehicle_breakdown,49.8207063766671,0.7544311034877073,Elevated,,False,0.0,2026-06-20T01:47:21.561543+00:00
861,FKID002935,vehicle_breakdown,49.80352917075449,0.7541452258433391,Elevated,,False,0.0,2026-06-20T01:47:21.561543+00:00
862,FKID001324,tree_fall,49.7593018235992,0.7538593481989708,Elevated,,False,0.0,2026-06-20T01:47:21.561543+00:00
863,FKID002276,vehicle_breakdown,49.75290396391284,0.7535734705546027,Elevated,,False,0.0,2026-06-20T01:47:21.561543+00:00
864,FKID002644,pot_holes,49.73323153256566,0.7532875929102344,Elevated,,False,0.0,2026-06-20T01:47:21.561543+00:00
865,FKID001143,vehicle_breakdown,49.65308309733283,0.7530017152658662,Elevated,,False,0.0,2026-06-20T01:47:21.561543+00:00
866,FKID001477,accident,49.652223225786884,0.752715837621498,Elevated,,False,0.0,2026-06-20T01:47:21.561543+00:00
867,FKID007225,road_conditions,49.647494537913865,0.7524299599771298,Elevated,,False,0.0,2026-06-20T01:47:21.561543+00:00
868,FKID006710,vehicle_breakdown,49.63522386105003,0.7521440823327615,Elevated,,False,0.0,2026-06-20T01:47:21.561543+00:00
869,FKID003362,pot_holes,49.634895574154235,0.7518582046883934,Elevated,,False,0.0,2026-06-20T01:47:21.561543+00:00
870,FKID001307,pot_holes,49.61870236113773,0.751429388221841,Elevated,,False,0.0,2026-06-20T01:47:21.561543+00:00
871,FKID001308,pot_holes,49.61870236113773,0.751429388221841,Elevated,,False,0.0,2026-06-20T01:47:21.561543+00:00
872,FKID006868,pot_holes,49.573762197844275,0.7508576329331046,Elevated,,False,0.0,2026-06-20T01:47:21.561543+00:00
873,FKID006869,pot_holes,49.573762197844275,0.7508576329331046,Elevated,,False,0.0,2026-06-20T01:47:21.561543+00:00
874,FKID006149,vehicle_breakdown,49.54213153655194,0.7504288164665524,Elevated,,False,0.0,2026-06-20T01:47:21.561543+00:00
875,FKID002429,vehicle_breakdown,49.53520235504437,0.7501429388221841,Elevated,,False,0.0,2026-06-20T01:47:21.561543+00:00
876,FKID000609,vehicle_breakdown,49.52005490893295,0.7498570611778159,Elevated,,False,0.0,2026-06-20T01:47:21.561543+00:00
877,FKID000604,vehicle_breakdown,49.51496725200412,0.7495711835334476,Elevated,,False,0.0,2026-06-20T01:47:21.561543+00:00
878,FKID000273,vehicle_breakdown,49.51016974887516,0.7491423670668954,Elevated,,False,0.0,2026-06-20T01:47:21.561543+00:00
879,FKID000274,vehicle_breakdown,49.51016974887516,0.7491423670668954,Elevated,,False,0.0,2026-06-20T01:47:21.561543+00:00
880,FKID005635,accident,49.50379082504521,0.7487135506003431,Elevated,,False,0.0,2026-06-20T01:47:21.561543+00:00
881,FKID005986,vehicle_breakdown,49.46975412864062,0.7484276729559748,Elevated,,False,0.0,2026-06-20T01:47:21.561543+00:00
882,FKID000674,others,49.466151302615,0.7481417953116066,Elevated,,False,0.0,2026-06-20T01:47:21.561543+00:00
883,FKID000655,others,49.46539948123932,0.7478559176672385,Elevated,,False,0.0,2026-06-20T01:47:21.561543+00:00
884,FKID003095,vehicle_breakdown,49.455822777730646,0.7474271012006861,Elevated,,False,0.0,2026-06-20T01:47:21.561543+00:00
885,FKID003096,vehicle_breakdown,49.455822777730646,0.7474271012006861,Elevated,,False,0.0,2026-06-20T01:47:21.561543+00:00
886,FKID003858,tree_fall,49.45035449880207,0.7469982847341338,Elevated,,False,0.0,2026-06-20T01:47:21.561543+00:00
887,FKID006416,vehicle_breakdown,49.444552871795345,0.7467124070897656,Elevated,,False,0.0,2026-06-20T01:47:21.561543+00:00
888,FKID005226,others,49.41876062293285,0.7464265294453973,Elevated,,False,0.0,2026-06-20T01:47:21.561543+00:00
889,FKID001778,pot_holes,49.417652072891116,0.7461406518010292,Elevated,,False,0.0,2026-06-20T01:47:21.561543+00:00
890,FKID000415,pot_holes,49.40714366743057,0.7458547741566609,Elevated,,False,0.0,2026-06-20T01:47:21.561543+00:00
891,FKID000587,vehicle_breakdown,49.386720663214824,0.7455688965122927,Elevated,,False,0.0,2026-06-20T01:47:21.561543+00:00
892,FKID003944,tree_fall,49.38393364170289,0.7452830188679245,Elevated,,False,0.0,2026-06-20T01:47:21.561543+00:00
893,FKID002467,vehicle_breakdown,49.36816960159678,0.7449971412235563,Elevated,,False,0.0,2026-06-20T01:47:21.561543+00:00
894,FKID004120,vehicle_breakdown,49.362942629573816,0.7447112635791882,Elevated,,False,0.0,2026-06-20T01:47:21.561543+00:00
895,FKID006632,tree_fall,49.34729654639924,0.7444253859348199,Elevated,,False,0.0,2026-06-20T01:47:21.561543+00:00
896,FKID000588,vehicle_breakdown,49.34562102603402,0.7441395082904517,Elevated,,False,0.0,2026-06-20T01:47:21.561543+00:00
897,FKID006792,construction,49.34473820750995,0.7438536306460835,Elevated,,False,0.0,2026-06-20T01:47:21.561543+00:00
898,FKID003811,tree_fall,49.33347445423117,0.7435677530017153,Elevated,,False,0.0,2026-06-20T01:47:21.561543+00:00
899,FKID003367,others,49.32469453957483,0.743281875357347,Elevated,,False,0.0,2026-06-20T01:47:21.561543+00:00
900,FKID000267,vehicle_breakdown,49.28969010725307,0.7429959977129789,Elevated,,False,0.0,2026-06-20T01:47:21.561543+00:00
901,FKID004609,public_event,49.25138925114885,0.7427101200686106,Elevated,,False,0.0,2026-06-20T01:47:21.561543+00:00
902,FKID003607,vehicle_breakdown,49.24087997647731,0.7424242424242424,Elevated,,False,0.0,2026-06-20T01:47:21.561543+00:00
903,FKID002607,vehicle_breakdown,49.23953224055109,0.7421383647798742,Elevated,,False,0.0,2026-06-20T01:47:21.561543+00:00
904,FKID000822,others,49.15002341105753,0.741852487135506,Elevated,,False,0.0,2026-06-20T01:47:21.561543+00:00
905,FKID000028,pot_holes,49.14614922682027,0.7415666094911378,Elevated,,False,0.0,2026-06-20T01:47:21.561543+00:00
906,FKID007825,vehicle_breakdown,49.13460701841723,0.7412807318467696,Elevated,,False,0.0,2026-06-20T01:47:21.561543+00:00
907,FKID004221,vehicle_breakdown,49.12191743029616,0.7409948542024014,Elevated,,False,0.0,2026-06-20T01:47:21.561543+00:00
908,FKID000539,vehicle_breakdown,49.091053318497,0.7407089765580331,Elevated,,False,0.0,2026-06-20T01:47:21.561543+00:00
909,FKID005884,vehicle_breakdown,49.07622838895758,0.740423098913665,Elevated,,False,0.0,2026-06-20T01:47:21.561543+00:00
910,FKID004222,vehicle_breakdown,49.061724834058595,0.7401372212692967,Elevated,,False,0.0,2026-06-20T01:47:21.561543+00:00
911,FKID000250,vehicle_breakdown,49.05842641286311,0.7398513436249285,Elevated,,False,0.0,2026-06-20T01:47:21.561543+00:00
912,FKID003452,others,49.0437774516366,0.7395654659805603,Elevated,,False,0.0,2026-06-20T01:47:21.561543+00:00
913,FKID000532,pot_holes,49.0372053655923,0.7392795883361921,Elevated,,False,0.0,2026-06-20T01:47:21.561543+00:00
914,FKID006465,vehicle_breakdown,49.01712999875156,0.7389937106918238,Elevated,,False,0.0,2026-06-20T01:47:21.561543+00:00
915,FKID006588,vehicle_breakdown,49.00963568575145,0.7387078330474557,Elevated,,False,0.0,2026-06-20T01:47:21.561543+00:00
916,FKID007864,vehicle_breakdown,49.00101026138951,0.7384219554030875,Elevated,,False,0.0,2026-06-20T01:47:21.561543+00:00
917,FKID001872,vehicle_breakdown,48.9722515348469,0.7381360777587193,Elevated,,False,0.0,2026-06-20T01:47:21.561543+00:00
918,FKID000936,pot_holes,48.96635582797384,0.7378502001143511,Elevated,,False,0.0,2026-06-20T01:47:21.561543+00:00
919,FKID005925,pot_holes,48.93052903923243,0.7375643224699828,Elevated,,False,0.0,2026-06-20T01:47:21.561543+00:00
920,FKID003587,vehicle_breakdown,48.92202226641016,0.7372784448256147,Elevated,,False,0.0,2026-06-20T01:47:21.561543+00:00
921,FKID006650,public_event,48.91101625869174,0.7369925671812464,Elevated,,False,0.0,2026-06-20T01:47:21.561543+00:00
922,FKID002771,water_logging,48.894738549726206,0.7365637507146942,Elevated,,False,0.0,2026-06-20T01:47:21.561543+00:00
923,FKID002800,water_logging,48.894738549726206,0.7365637507146942,Elevated,,False,0.0,2026-06-20T01:47:21.561543+00:00
924,FKID004674,construction,48.879164572457206,0.7361349342481418,Elevated,,False,0.0,2026-06-20T01:47:21.561543+00:00
925,FKID006813,accident,48.86171942061669,0.7358490566037735,Elevated,,False,0.0,2026-06-20T01:47:21.561543+00:00
926,FKID007475,vehicle_breakdown,48.83095399924806,0.7355631789594054,Elevated,,False,0.0,2026-06-20T01:47:21.561543+00:00
927,FKID004687,vehicle_breakdown,48.82091776096481,0.7352773013150372,Elevated,,False,0.0,2026-06-20T01:47:21.561543+00:00
928,FKID003444,vehicle_breakdown,48.786554765445516,0.7349914236706689,Elevated,,False,0.0,2026-06-20T01:47:21.561543+00:00
929,FKID005125,construction,48.76689874452405,0.7347055460263008,Elevated,,False,0.0,2026-06-20T01:47:21.561543+00:00
930,FKID004005,water_logging,48.75267021118398,0.7344196683819325,Elevated,,False,0.0,2026-06-20T01:47:21.561543+00:00
931,FKID003288,vehicle_breakdown,48.75000952309988,0.7341337907375644,Elevated,,False,0.0,2026-06-20T01:47:21.561543+00:00
932,FKID001540,pot_holes,48.749088342955915,0.7338479130931961,Elevated,,False,0.0,2026-06-20T01:47:21.561543+00:00
933,FKID004113,others,48.74053691453497,0.7335620354488279,Elevated,,False,0.0,2026-06-20T01:47:21.561543+00:00
934,FKID003414,vehicle_breakdown,48.72606388101564,0.7332761578044596,Elevated,,False,0.0,2026-06-20T01:47:21.561543+00:00
935,FKID002417,vehicle_breakdown,48.71367406234096,0.7329902801600915,Elevated,,False,0.0,2026-06-20T01:47:21.561543+00:00
936,FKID004682,others,48.67607526145473,0.7327044025157232,Elevated,,False,0.0,2026-06-20T01:47:21.561543+00:00
937,FKID001999,vehicle_breakdown,48.675444840588455,0.7324185248713551,Elevated,,False,0.0,2026-06-20T01:47:21.561543+00:00
938,FKID001879,pot_holes,48.6595410045756,0.7321326472269869,Elevated,,False,0.0,2026-06-20T01:47:21.561543+00:00
939,FKID005019,vehicle_breakdown,48.606600724711306,0.7318467695826186,Elevated,,False,0.0,2026-06-20T01:47:21.561543+00:00
940,FKID006604,vehicle_breakdown,48.59910504130889,0.7315608919382505,Elevated,,False,0.0,2026-06-20T01:47:21.561543+00:00
941,FKID006348,vehicle_breakdown,48.570475077911375,0.7312750142938822,Elevated,,False,0.0,2026-06-20T01:47:21.561543+00:00
942,FKID002421,vehicle_breakdown,48.566935030014896,0.730989136649514,Elevated,,False,0.0,2026-06-20T01:47:21.561543+00:00
943,FKID007076,vehicle_breakdown,48.532668365470414,0.7307032590051458,Elevated,,False,0.0,2026-06-20T01:47:21.561543+00:00
944,FKID003539,construction,48.482225288559775,0.7304173813607776,Elevated,,False,0.0,2026-06-20T01:47:21.561543+00:00
945,FKID006811,vehicle_breakdown,48.46925303890857,0.7301315037164093,Elevated,,False,0.0,2026-06-20T01:47:21.561543+00:00
946,FKID001855,vehicle_breakdown,48.433523142820576,0.7297026872498571,Elevated,,False,0.0,2026-06-20T01:47:21.561543+00:00
947,FKID001858,vehicle_breakdown,48.433523142820576,0.7297026872498571,Elevated,,False,0.0,2026-06-20T01:47:21.561543+00:00
948,FKID000725,vehicle_breakdown,48.402720484142264,0.7292738707833047,Elevated,,False,0.0,2026-06-20T01:47:21.561543+00:00
949,FKID001851,vehicle_breakdown,48.37133194751274,0.7289879931389366,Elevated,,False,0.0,2026-06-20T01:47:21.561543+00:00
