planned_event_id,planned_cause,retrieved_event_id,retrieved_cause,retrieved_corridor,gower_score,hybrid_score,final_score,rank
FKID006650,public_event,FKID004884,public_event,Non-corridor,0.9287,0.9607,0.9479,6
FKID006650,public_event,FKID004885,public_event,Non-corridor,0.9281,0.9607,0.9477,7
FKID006650,public_event,FKID004906,public_event,Non-corridor,0.8642,0.9824,0.9351,8
FKID006650,public_event,FKID005291,public_event,Non-corridor,0.8274,0.9913,0.9258,9
FKID006650,public_event,FKID006806,public_event,Non-corridor,0.8419,0.9457,0.9041,10
FKID006666,public_event,FKID003577,public_event,Mysore Road,0.8449,0.9636,0.9161,1
FKID006666,public_event,FKID006638,public_event,Bellary Road 2,0.8701,0.75,0.798,2
FKID006666,public_event,FKID006633,public_event,Bellary Road 2,0.8701,0.75,0.798,3
FKID006666,public_event,FKID006635,public_event,Bellary Road 2,0.8151,0.75,0.776,4
FKID006666,public_event,FKID004386,public_event,Magadi Road,0.8368,0.7196,0.7665,5
FKID006666,public_event,FKID005273,public_event,Magadi Road,0.8368,0.7196,0.7664,6
FKID006666,public_event,FKID004629,public_event,Magadi Road,0.8203,0.715,0.7571,7
FKID006666,public_event,FKID003704,public_event,Mysore Road,0.7028,0.787,0.7533,8
FKID006666,public_event,FKID007013,public_event,West of Chord Road,0.7769,0.7326,0.7503,9
FKID006666,public_event,FKID007012,public_event,West of Chord Road,0.7768,0.7326,0.7503,10
FKID006703,procession,FKID001047,procession,Hosur Road,0.8559,0.9372,0.9047,1
FKID006703,procession,FKID002684,procession,Hosur Road,0.8145,0.9287,0.883,2
FKID006703,procession,FKID004485,procession,Magadi Road,0.8639,0.7368,0.7876,3
FKID006703,procession,FKID004801,procession,Magadi Road,0.8139,0.7455,0.7728,4
FKID006703,procession,FKID006985,vehicle_breakdown,Hosur Road,0.8742,0.6413,0.7345,5
FKID006703,procession,FKID004671,procession,Magadi Road,0.7431,0.7281,0.7341,6
FKID006703,procession,FKID007017,vehicle_breakdown,Hosur Road,0.8603,0.6457,0.7315,7
FKID006703,procession,FKID007025,vehicle_breakdown,Hosur Road,0.8589,0.6457,0.7309,8
FKID006703,procession,FKID004488,procession,Hennur Main Road,0.7726,0.7,0.729,9
FKID006703,procession,FKID005659,procession,Hennur Main Road,0.7697,0.7,0.7279,10
FKID006806,public_event,FKID002445,public_event,Non-corridor,1.0,1.0,1.0,1
FKID006806,public_event,FKID005099,public_event,Non-corridor,0.9121,0.9739,0.9492,2
FKID006806,public_event,FKID005098,public_event,Non-corridor,0.9119,0.9739,0.9491,3
FKID006806,public_event,FKID002440,public_event,Non-corridor,0.8901,0.9648,0.9349,4
FKID006806,public_event,FKID004430,public_event,Non-corridor,0.8078,0.9783,0.9101,5
FKID006806,public_event,FKID006105,public_event,Non-corridor,0.8471,0.9458,0.9063,6
FKID006806,public_event,FKID006547,public_event,Non-corridor,0.8635,0.9326,0.905,7
FKID006806,public_event,FKID006650,public_event,Non-corridor,0.8419,0.9457,0.9041,8
FKID006806,public_event,FKID004609,public_event,Non-corridor,0.843,0.9328,0.8969,9
FKID006806,public_event,FKID006581,public_event,Non-corridor,0.8375,0.9283,0.892,10
FKID006807,protest,FKID008080,protest,Mysore Road,0.7263,0.9457,0.8579,1
FKID006807,protest,FKID007450,protest,Mysore Road,0.676,0.9196,0.8221,2
FKID006807,protest,FKID007303,protest,Old Airport Road,0.7352,0.737,0.7362,3
FKID006807,protest,FKID006587,others,Mysore Road,0.8744,0.637,0.7319,4
FKID006807,protest,FKID005765,others,Mysore Road,0.8643,0.6324,0.7252,5
FKID006807,protest,FKID007095,others,Mysore Road,0.8647,0.6283,0.7229,6
FKID006807,protest,FKID005555,others,Mysore Road,0.851,0.6326,0.72,7
FKID006807,protest,FKID006642,pot_holes,Mysore Road,0.8237,0.6457,0.7169,8
FKID006807,protest,FKID006643,construction,Mysore Road,0.8237,0.6457,0.7169,9
FKID006807,protest,FKID005913,others,Mysore Road,0.8321,0.6368,0.7149,10
FKID006838,procession,FKID005271,procession,Non-corridor,0.975,1.0,0.99,1
FKID006838,procession,FKID004505,procession,Non-corridor,0.9529,0.9957,0.9786,2
FKID006838,procession,FKID004738,procession,Non-corridor,0.8974,0.9957,0.9563,3
FKID006838,procession,FKID005956,procession,Non-corridor,0.9187,0.9694,0.9491,4
FKID006838,procession,FKID004418,procession,Non-corridor,0.8829,0.9826,0.9427,5
FKID006838,procession,FKID004471,procession,Non-corridor,0.8776,0.9824,0.9405,6
FKID006838,procession,FKID000361,procession,Non-corridor,0.9039,0.9591,0.937,7
FKID006838,procession,FKID004753,procession,Non-corridor,0.8717,0.9739,0.933,8
FKID006838,procession,FKID004127,procession,Non-corridor,0.8768,0.965,0.9297,9
FKID006838,procession,FKID004747,procession,Non-corridor,0.8684,0.9696,0.9291,10
FKID007012,public_event,FKID007013,public_event,West of Chord Road,0.9997,1.0,0.9999,1
FKID007012,public_event,FKID004700,public_event,West of Chord Road,0.948,0.9824,0.9686,2
FKID007012,public_event,FKID006248,public_event,Bellary Road 2,0.8316,0.7324,0.7721,3
FKID007012,public_event,FKID006633,public_event,Bellary Road 2,0.795,0.7326,0.7576,4
FKID007012,public_event,FKID006638,public_event,Bellary Road 2,0.795,0.7326,0.7576,5
FKID007012,public_event,FKID004629,public_event,Magadi Road,0.7843,0.7324,0.7532,6
FKID007012,public_event,FKID006666,public_event,Mysore Road,0.7768,0.7326,0.7503,7
FKID007012,public_event,FKID004386,public_event,Magadi Road,0.7638,0.737,0.7477,8
FKID007012,public_event,FKID005273,public_event,Magadi Road,0.7637,0.737,0.7477,9
FKID007012,public_event,FKID006635,public_event,Bellary Road 2,0.7404,0.7326,0.7357,10
FKID007013,public_event,FKID007012,public_event,West of Chord Road,0.9997,1.0,0.9999,1
FKID007013,public_event,FKID004700,public_event,West of Chord Road,0.9477,0.9824,0.9685,2
FKID007013,public_event,FKID006248,public_event,Bellary Road 2,0.8313,0.7324,0.772,3
FKID007013,public_event,FKID006638,public_event,Bellary Road 2,0.7953,0.7326,0.7577,4
FKID007013,public_event,FKID006633,public_event,Bellary Road 2,0.7953,0.7326,0.7577,5
FKID007013,public_event,FKID004629,public_event,Magadi Road,0.784,0.7324,0.753,6
FKID007013,public_event,FKID006666,public_event,Mysore Road,0.7769,0.7326,0.7503,7
FKID007013,public_event,FKID004386,public_event,Magadi Road,0.7635,0.737,0.7476,8
FKID007013,public_event,FKID005273,public_event,Magadi Road,0.7634,0.737,0.7475,9
FKID007013,public_event,FKID006635,public_event,Bellary Road 2,0.7401,0.7326,0.7356,10
FKID007161,procession,FKID004671,procession,Magadi Road,0.9354,0.9476,0.9427,1
FKID007161,procession,FKID004801,procession,Magadi Road,0.8979,0.965,0.9382,2
FKID007161,procession,FKID004485,procession,Magadi Road,0.8339,0.9563,0.9074,3
FKID007161,procession,FKID002292,procession,Magadi Road,0.832,0.9243,0.8874,4
FKID007161,procession,FKID001980,procession,Magadi Road,0.8493,0.9111,0.8864,5
FKID007161,procession,FKID004703,procession,Magadi Road,0.8126,0.9326,0.8846,6
FKID007161,procession,FKID007213,procession,Magadi Road,0.7749,0.8326,0.8095,7
FKID007161,procession,FKID007248,procession,Magadi Road,0.7745,0.8196,0.8015,8
FKID007161,procession,FKID007249,procession,Magadi Road,0.7628,0.8152,0.7942,9
FKID007161,procession,FKID006629,others,Magadi Road,0.8641,0.6457,0.733,10
FKID007173,public_event,FKID000737,public_event,Non-corridor,1.0,1.0,1.0,1
FKID007173,public_event,FKID000437,public_event,Non-corridor,1.0,1.0,1.0,2
FKID007173,public_event,FKID001481,public_event,Non-corridor,1.0,1.0,1.0,3
FKID007173,public_event,FKID008130,public_event,Non-corridor,1.0,1.0,1.0,4
FKID007173,public_event,FKID000433,public_event,Non-corridor,1.0,1.0,1.0,5
FKID007173,public_event,FKID005805,public_event,Non-corridor,1.0,1.0,1.0,6
FKID007173,public_event,FKID005806,public_event,Non-corridor,1.0,1.0,1.0,7
FKID007173,public_event,FKID001734,public_event,Non-corridor,1.0,1.0,1.0,8
FKID007173,public_event,FKID003755,public_event,Non-corridor,1.0,1.0,1.0,9
FKID007173,public_event,FKID004707,public_event,Non-corridor,1.0,1.0,1.0,10
FKID007186,procession,FKID007213,procession,Magadi Road,0.8649,0.7457,0.7934,1
FKID007186,procession,FKID006473,procession,Bellary Road 2,0.8655,0.7326,0.7858,2
FKID007186,procession,FKID007248,procession,Magadi Road,0.8274,0.7326,0.7705,3
FKID007186,procession,FKID007249,procession,Magadi Road,0.8129,0.7283,0.7621,4
FKID007186,procession,FKID007250,others,West of Chord Road,0.8191,0.6283,0.7046,5
FKID007186,procession,FKID006314,procession,Mysore Road,0.7174,0.6957,0.7043,6
FKID007186,procession,FKID007686,procession,Mysore Road,0.7174,0.6957,0.7043,7
FKID007186,procession,FKID006199,vehicle_breakdown,West of Chord Road,0.7676,0.6324,0.6865,8
FKID007186,procession,FKID005353,procession,Non-corridor,0.7585,0.6326,0.6829,9
FKID007186,procession,FKID007215,procession,Non-corridor,0.7452,0.6413,0.6829,10
FKID007191,procession,FKID004703,procession,Magadi Road,0.8889,0.75,0.8056,1
FKID007191,procession,FKID002212,procession,Bannerghata Road,0.8591,0.7324,0.7831,2
FKID007191,procession,FKID002282,procession,Hennur Main Road,0.8453,0.7366,0.7801,3
FKID007191,procession,FKID001047,procession,Hosur Road,0.8369,0.7411,0.7794,4
FKID007191,procession,FKID002684,procession,Hosur Road,0.8494,0.7235,0.7739,5
FKID007191,procession,FKID004488,procession,Hennur Main Road,0.8188,0.737,0.7697,6
FKID007191,procession,FKID005659,procession,Hennur Main Road,0.816,0.737,0.7686,7
FKID007191,procession,FKID002292,procession,Magadi Road,0.8308,0.7235,0.7664,8
FKID007191,procession,FKID001980,procession,Magadi Road,0.7942,0.7194,0.7493,9
FKID007191,procession,FKID005469,construction,Airport New South Road,0.8889,0.65,0.7456,10
FKID007213,procession,FKID007248,procession,Magadi Road,0.9625,0.987,0.9772,1
FKID007213,procession,FKID007249,procession,Magadi Road,0.9467,0.9826,0.9683,2
FKID007213,procession,FKID004801,procession,Magadi Road,0.8226,0.8324,0.8285,3
FKID007213,procession,FKID004485,procession,Magadi Road,0.8355,0.8237,0.8284,4
FKID007213,procession,FKID007161,procession,Magadi Road,0.7749,0.8326,0.8095,5
FKID007213,procession,FKID007186,procession,West of Chord Road,0.8649,0.7457,0.7934,6
FKID007213,procession,FKID004671,procession,Magadi Road,0.7518,0.815,0.7897,7
FKID007213,procession,FKID006473,procession,Bellary Road 2,0.8512,0.737,0.7826,8
FKID007213,procession,FKID004703,procession,Magadi Road,0.7401,0.8,0.776,9
FKID007213,procession,FKID002292,procession,Magadi Road,0.7225,0.7917,0.764,10
FKID007215,procession,FKID005353,procession,Non-corridor,0.9674,0.9913,0.9818,1
FKID007215,procession,FKID004750,procession,Non-corridor,0.9425,0.9957,0.9744,2
FKID007215,procession,FKID004184,procession,Non-corridor,0.917,0.9739,0.9512,3
FKID007215,procession,FKID004467,procession,Non-corridor,0.9133,0.9737,0.9495,4
FKID007215,procession,FKID006315,procession,Non-corridor,0.8426,0.9457,0.9044,5
FKID007215,procession,FKID001167,procession,Non-corridor,0.8426,0.9457,0.9044,6
FKID007215,procession,FKID002254,procession,Non-corridor,0.8328,0.9374,0.8955,7
FKID007215,procession,FKID007787,procession,Non-corridor,0.8454,0.9283,0.8951,8
FKID007215,procession,FKID000468,procession,Non-corridor,0.8072,0.9415,0.8878,9
FKID007215,procession,FKID004509,procession,Non-corridor,0.8102,0.937,0.8863,10
FKID007248,procession,FKID007249,procession,Magadi Road,0.9753,0.9957,0.9875,1
FKID007248,procession,FKID007213,procession,Magadi Road,0.9625,0.987,0.9772,2
FKID007248,procession,FKID004801,procession,Magadi Road,0.8511,0.8455,0.8477,3
FKID007248,procession,FKID004485,procession,Magadi Road,0.827,0.8368,0.8329,4
FKID007248,procession,FKID004671,procession,Magadi Road,0.7803,0.8281,0.809,5
FKID007248,procession,FKID007161,procession,Magadi Road,0.7745,0.8196,0.8015,6
FKID007248,procession,FKID006473,procession,Bellary Road 2,0.8427,0.75,0.7871,7
FKID007248,procession,FKID002292,procession,Magadi Road,0.751,0.8047,0.7833,8
FKID007248,procession,FKID007186,procession,West of Chord Road,0.8274,0.7326,0.7705,9
FKID007248,procession,FKID004703,procession,Magadi Road,0.7397,0.787,0.768,10
FKID007249,procession,FKID007248,procession,Magadi Road,0.9753,0.9957,0.9875,1
FKID007249,procession,FKID007213,procession,Magadi Road,0.9467,0.9826,0.9683,2
FKID007249,procession,FKID004801,procession,Magadi Road,0.8447,0.8411,0.8426,3
FKID007249,procession,FKID004485,procession,Magadi Road,0.8221,0.8411,0.8335,4
FKID007249,procession,FKID004671,procession,Magadi Road,0.7754,0.8324,0.8096,5
FKID007249,procession,FKID007161,procession,Magadi Road,0.7628,0.8152,0.7942,6
FKID007249,procession,FKID002292,procession,Magadi Road,0.7461,0.8091,0.7839,7
FKID007249,procession,FKID006473,procession,Bellary Road 2,0.8363,0.7457,0.7819,8
FKID007249,procession,FKID007186,procession,West of Chord Road,0.8129,0.7283,0.7621,9
FKID007249,procession,FKID004703,procession,Magadi Road,0.7251,0.7826,0.7596,10
FKID007303,protest,FKID006807,protest,Mysore Road,0.7352,0.737,0.7362,1
FKID007303,protest,FKID005978,vehicle_breakdown,Old Airport Road,0.874,0.6411,0.7342,2
FKID007303,protest,FKID005979,vehicle_breakdown,Old Airport Road,0.8692,0.6411,0.7323,3
FKID007303,protest,FKID005943,vehicle_breakdown,Old Airport Road,0.8554,0.6455,0.7294,4
FKID007303,protest,FKID006510,vehicle_breakdown,Old Airport Road,0.8483,0.65,0.7293,5
FKID007303,protest,FKID004576,vehicle_breakdown,Old Airport Road,0.8554,0.6411,0.7268,6
FKID007303,protest,FKID006167,others,Old Airport Road,0.8486,0.6455,0.7267,7
FKID007303,protest,FKID006016,pot_holes,Old Airport Road,0.8541,0.6411,0.7263,8
FKID007303,protest,FKID006134,others,Old Airport Road,0.8411,0.6455,0.7237,9
FKID007303,protest,FKID004932,vehicle_breakdown,Old Airport Road,0.8184,0.6411,0.712,10
FKID007408,procession,FKID002110,procession,Non-corridor,0.9714,0.9955,0.9858,1
FKID007408,procession,FKID007575,procession,Non-corridor,0.9548,0.9783,0.9689,2
FKID007408,procession,FKID000717,procession,Non-corridor,0.9486,0.9822,0.9688,3
FKID007408,procession,FKID002602,procession,Non-corridor,0.9466,0.9779,0.9653,4
FKID007408,procession,FKID001865,procession,Non-corridor,0.9456,0.9779,0.9649,5
FKID007408,procession,FKID000478,procession,Non-corridor,0.9472,0.9737,0.9631,6
FKID007408,procession,FKID001569,procession,Non-corridor,0.9372,0.9694,0.9565,7
FKID007408,procession,FKID001648,procession,Non-corridor,0.9498,0.9607,0.9563,8
FKID007408,procession,FKID004092,procession,Non-corridor,0.9296,0.9733,0.9558,9
FKID007408,procession,FKID001647,procession,Non-corridor,0.946,0.9607,0.9548,10
FKID007416,protest,FKID000625,vehicle_breakdown,CBD 2,0.8458,0.6324,0.7178,1
FKID007416,protest,FKID000772,vehicle_breakdown,CBD 2,0.8184,0.6411,0.712,2
FKID007416,protest,FKID002325,tree_fall,CBD 2,0.7801,0.6279,0.6888,3
FKID007416,protest,FKID000918,vehicle_breakdown,CBD 2,0.7524,0.615,0.67,4
FKID007416,protest,FKID000981,pot_holes,CBD 2,0.688,0.6368,0.6573,5
FKID007416,protest,FKID007450,protest,Mysore Road,0.7419,0.587,0.6489,6
FKID007416,protest,FKID008080,protest,Mysore Road,0.7262,0.587,0.6427,7
FKID007416,protest,FKID000378,protest,Non-corridor,0.6593,0.6192,0.6352,8
FKID007416,protest,FKID001198,protest,Non-corridor,0.6769,0.6061,0.6344,9
FKID007416,protest,FKID006017,road_conditions,CBD 2,0.6897,0.5828,0.6255,10
FKID007450,protest,FKID008080,protest,Mysore Road,0.9496,0.9739,0.9642,1
FKID007450,protest,FKID006807,protest,Mysore Road,0.676,0.9196,0.8221,2
FKID007450,protest,FKID007866,vehicle_breakdown,Mysore Road,0.8812,0.6457,0.7399,3
FKID007450,protest,FKID000123,vehicle_breakdown,Mysore Road,0.8785,0.6457,0.7388,4
FKID007450,protest,FKID001703,vehicle_breakdown,Mysore Road,0.8759,0.6455,0.7376,5
FKID007450,protest,FKID005641,vehicle_breakdown,Mysore Road,0.8764,0.6413,0.7353,6
FKID007450,protest,FKID007865,vehicle_breakdown,Mysore Road,0.8764,0.6413,0.7353,7
FKID007450,protest,FKID002163,vehicle_breakdown,Mysore Road,0.8711,0.6411,0.7331,8
FKID007450,protest,FKID002162,vehicle_breakdown,Mysore Road,0.8711,0.6411,0.7331,9
FKID007450,protest,FKID007480,vehicle_breakdown,Mysore Road,0.8637,0.6457,0.7329,10
FKID007487,public_event,FKID003758,public_event,Non-corridor,0.9533,0.9783,0.9683,1
FKID007487,public_event,FKID003755,public_event,Non-corridor,0.9533,0.9783,0.9683,2
FKID007487,public_event,FKID000433,public_event,Non-corridor,0.9533,0.9783,0.9683,3
FKID007487,public_event,FKID000437,public_event,Non-corridor,0.9533,0.9783,0.9683,4
FKID007487,public_event,FKID004771,public_event,Non-corridor,0.9533,0.9783,0.9683,5
FKID007487,public_event,FKID005806,public_event,Non-corridor,0.9533,0.9783,0.9683,6
FKID007487,public_event,FKID005805,public_event,Non-corridor,0.9533,0.9783,0.9683,7
FKID007487,public_event,FKID001734,public_event,Non-corridor,0.9533,0.9783,0.9683,8
FKID007487,public_event,FKID007173,public_event,Non-corridor,0.9533,0.9783,0.9683,9
FKID007487,public_event,FKID008130,public_event,Non-corridor,0.9533,0.9783,0.9683,10
FKID007575,procession,FKID001865,procession,Non-corridor,0.9689,0.9822,0.9769,1
FKID007575,procession,FKID000717,procession,Non-corridor,0.9648,0.9779,0.9726,2
FKID007575,procession,FKID007408,procession,Non-corridor,0.9548,0.9783,0.9689,3
FKID007575,procession,FKID004092,procession,Non-corridor,0.9555,0.9777,0.9688,4
FKID007575,procession,FKID002110,procession,Non-corridor,0.9262,0.9737,0.9547,5
FKID007575,procession,FKID000478,procession,Non-corridor,0.9391,0.952,0.9468,6
FKID007575,procession,FKID001569,procession,Non-corridor,0.934,0.9476,0.9422,7
FKID007575,procession,FKID000361,procession,Non-corridor,0.8748,0.9822,0.9393,8
FKID007575,procession,FKID002602,procession,Non-corridor,0.9018,0.9561,0.9344,9
FKID007575,procession,FKID001648,procession,Non-corridor,0.9076,0.9389,0.9264,10
FKID007686,procession,FKID006314,procession,Mysore Road,1.0,1.0,1.0,1
FKID007686,procession,FKID002071,procession,Mysore Road,0.7801,0.8148,0.8009,2
FKID007686,procession,FKID007646,construction,Mysore Road,0.8889,0.65,0.7456,3
FKID007686,procession,FKID004122,construction,Mysore Road,0.8889,0.65,0.7456,4
FKID007686,procession,FKID006808,vehicle_breakdown,Mysore Road,0.8889,0.65,0.7456,5
FKID007686,procession,FKID007681,construction,Mysore Road,0.8889,0.65,0.7456,6
FKID007686,procession,FKID003704,public_event,Mysore Road,0.8889,0.65,0.7456,7
FKID007686,procession,FKID002015,vip_movement,Mysore Road,0.8556,0.65,0.7322,8
FKID007686,procession,FKID002057,vip_movement,Mysore Road,0.8556,0.65,0.7322,9
FKID007686,procession,FKID001970,vip_movement,Mysore Road,0.8556,0.65,0.7322,10
FKID007787,procession,FKID004509,procession,Non-corridor,0.9439,0.9913,0.9723,1
FKID007787,procession,FKID000468,procession,Non-corridor,0.9206,0.9868,0.9603,2
FKID007787,procession,FKID002254,procession,Non-corridor,0.9089,0.9909,0.9581,3
FKID007787,procession,FKID006315,procession,Non-corridor,0.9199,0.9826,0.9575,4
FKID007787,procession,FKID001167,procession,Non-corridor,0.9199,0.9826,0.9575,5
FKID007787,procession,FKID004467,procession,Non-corridor,0.8655,0.9545,0.9189,6
FKID007787,procession,FKID007215,procession,Non-corridor,0.8454,0.9283,0.8951,7
FKID007787,procession,FKID005353,procession,Non-corridor,0.8499,0.9196,0.8917,8
FKID007787,procession,FKID004750,procession,Non-corridor,0.8266,0.9239,0.885,9
FKID007787,procession,FKID003180,procession,Non-corridor,0.8105,0.93,0.8822,10
FKID007967,vip_movement,FKID000241,vip_movement,Mysore Road,0.9513,0.9955,0.9778,1
FKID007967,vip_movement,FKID002015,vip_movement,Mysore Road,0.7707,0.8283,0.8052,2
FKID007967,vip_movement,FKID002008,vip_movement,Mysore Road,0.7707,0.8283,0.8052,3
FKID007967,vip_movement,FKID002057,vip_movement,Mysore Road,0.7707,0.8283,0.8052,4
FKID007967,vip_movement,FKID001970,vip_movement,Mysore Road,0.7707,0.8283,0.8052,5
FKID007967,vip_movement,FKID007965,vehicle_breakdown,Mysore Road,0.884,0.65,0.7436,6
FKID007967,vip_movement,FKID000372,others,Mysore Road,0.8712,0.6411,0.7331,7
FKID007967,vip_movement,FKID001483,vehicle_breakdown,Mysore Road,0.8688,0.6411,0.7322,8
FKID007967,vip_movement,FKID000379,vehicle_breakdown,Mysore Road,0.8688,0.6411,0.7322,9
FKID007967,vip_movement,FKID007935,vehicle_breakdown,Mysore Road,0.8604,0.6457,0.7316,10
FKID007991,public_event,FKID007173,public_event,Non-corridor,0.9392,1.0,0.9757,1
FKID007991,public_event,FKID005806,public_event,Non-corridor,0.9392,1.0,0.9757,2
FKID007991,public_event,FKID005805,public_event,Non-corridor,0.9392,1.0,0.9757,3
FKID007991,public_event,FKID001734,public_event,Non-corridor,0.9392,1.0,0.9757,4
FKID007991,public_event,FKID004771,public_event,Non-corridor,0.9392,1.0,0.9757,5
FKID007991,public_event,FKID004707,public_event,Non-corridor,0.9392,1.0,0.9757,6
FKID007991,public_event,FKID008130,public_event,Non-corridor,0.9392,1.0,0.9757,7
FKID007991,public_event,FKID001481,public_event,Non-corridor,0.9392,1.0,0.9757,8
FKID007991,public_event,FKID003755,public_event,Non-corridor,0.9392,1.0,0.9757,9
FKID007991,public_event,FKID000437,public_event,Non-corridor,0.9392,1.0,0.9757,10
FKID008054,public_event,FKID003763,public_event,ORR West 1,1.0,1.0,1.0,1
FKID008054,public_event,FKID001578,public_event,Old Madras Road,0.8889,0.75,0.8056,2
FKID008054,public_event,FKID002483,public_event,Old Madras Road,0.8889,0.75,0.8056,3
FKID008054,public_event,FKID006283,public_event,Hosur Road,0.8889,0.75,0.8056,4
FKID008054,public_event,FKID001573,public_event,Old Madras Road,0.8889,0.75,0.8056,5
FKID008054,public_event,FKID001581,public_event,Old Madras Road,0.8889,0.75,0.8056,6
FKID008054,public_event,FKID003704,public_event,Mysore Road,0.8889,0.75,0.8056,7
FKID008054,public_event,FKID004486,public_event,Bellary Road 1,0.8889,0.75,0.8056,8
FKID008054,public_event,FKID008131,public_event,Hennur Main Road,0.8889,0.75,0.8056,9
FKID008054,public_event,FKID000502,public_event,ORR East 1,0.8556,0.75,0.7922,10
FKID008080,protest,FKID007450,protest,Mysore Road,0.9496,0.9739,0.9642,1
FKID008080,protest,FKID006807,protest,Mysore Road,0.7263,0.9457,0.8579,2
FKID008080,protest,FKID006640,vehicle_breakdown,Mysore Road,0.8889,0.65,0.7456,3
FKID008080,protest,FKID007717,construction,Mysore Road,0.8889,0.65,0.7456,4
FKID008080,protest,FKID007155,vehicle_breakdown,Mysore Road,0.8889,0.65,0.7456,5
FKID008080,protest,FKID007667,vehicle_breakdown,Mysore Road,0.8841,0.6457,0.741,6
FKID008080,protest,FKID007888,vehicle_breakdown,Mysore Road,0.8841,0.6457,0.741,7
FKID008080,protest,FKID001237,vehicle_breakdown,Mysore Road,0.8788,0.6455,0.7388,8
FKID008080,protest,FKID000092,vehicle_breakdown,Mysore Road,0.8704,0.65,0.7381,9
FKID008080,protest,FKID007860,vehicle_breakdown,Mysore Road,0.8704,0.65,0.7381,10
FKID008130,public_event,FKID000737,public_event,Non-corridor,1.0,1.0,1.0,1
FKID008130,public_event,FKID000437,public_event,Non-corridor,1.0,1.0,1.0,2
FKID008130,public_event,FKID001481,public_event,Non-corridor,1.0,1.0,1.0,3
FKID008130,public_event,FKID000433,public_event,Non-corridor,1.0,1.0,1.0,4
FKID008130,public_event,FKID007173,public_event,Non-corridor,1.0,1.0,1.0,5
FKID008130,public_event,FKID005805,public_event,Non-corridor,1.0,1.0,1.0,6
FKID008130,public_event,FKID005806,public_event,Non-corridor,1.0,1.0,1.0,7
FKID008130,public_event,FKID001734,public_event,Non-corridor,1.0,1.0,1.0,8
FKID008130,public_event,FKID003755,public_event,Non-corridor,1.0,1.0,1.0,9
FKID008130,public_event,FKID004707,public_event,Non-corridor,1.0,1.0,1.0,10
FKID008131,public_event,FKID003704,public_event,Mysore Road,0.8889,0.75,0.8056,1
FKID008131,public_event,FKID004486,public_event,Bellary Road 1,0.8889,0.75,0.8056,2
FKID008131,public_event,FKID003763,public_event,ORR West 1,0.8889,0.75,0.8056,3
FKID008131,public_event,FKID001573,public_event,Old Madras Road,0.8889,0.75,0.8056,4
FKID008131,public_event,FKID008054,public_event,ORR West 1,0.8889,0.75,0.8056,5
FKID008131,public_event,FKID001581,public_event,Old Madras Road,0.8889,0.75,0.8056,6
FKID008131,public_event,FKID001578,public_event,Old Madras Road,0.8889,0.75,0.8056,7
FKID008131,public_event,FKID006283,public_event,Hosur Road,0.8889,0.75,0.8056,8
FKID008131,public_event,FKID002483,public_event,Old Madras Road,0.8889,0.75,0.8056,9
FKID008131,public_event,FKID000502,public_event,ORR East 1,0.8556,0.75,0.7922,10
