event_id,event_cause,corridor_fill,start_local,log_duration_actual,duration_min_actual,mu_seq_logspace,posterior_mean,posterior_sd,obs_sd,predictive_sd,sigma_seq_logspace,predictive_scale_source,obs_variance_source,predictive_scale_valid,predictive_scale_is_parameter_only,resid_seq_logspace,resid_std_seq,absresid_seq_logspace,in_50pct_interval,in_80pct_interval,in_95pct_interval,in_95pct_interval_param_only,predictive_interval_lower,predictive_interval_upper,interval_width_95,pred_p80_min,pred_p95_min,crps_seq,prior_level,n_earlier_stratum,source,evaluation_method
FKID000700,vehicle_breakdown,Bellary Road 1,2024-03-10 18:50:36.875000+05:30,3.3652,27.94,3.9581,3.9581,0.2163,0.5414,0.583,0.583,posterior_sd_plus_obs_sd,local_feedback,True,False,-0.5929,-1.017,0.5929,False,True,True,False,2.8154,5.1008,2.2854,84.52,135.6,0.358044,stratum,6,layer6_posterior_scoring,sequential_loo
FKID000706,tree_fall,Non-corridor,2024-03-11 00:21:33.457000+05:30,4.0569,56.8,7.3935,7.3935,0.329,2.3237,2.3468,2.3468,posterior_sd_plus_obs_sd,local_feedback,True,False,-3.3366,-1.4217,3.3366,False,False,True,False,2.7937,11.9933,9.1995,11713.92,77161.06,2.176543,stratum,49,layer6_posterior_scoring,sequential_loo
FKID000714,others,Non-corridor,2024-03-11 02:22:16.174000+05:30,5.6413,280.83,6.6299,6.6299,0.6584,2.609,2.6908,2.6908,posterior_sd_plus_obs_sd,local_feedback,True,False,-0.9885,-0.3674,0.9885,True,True,True,True,1.3558,11.9039,10.548,7290.84,63313.37,0.772105,stratum,15,layer6_posterior_scoring,sequential_loo
FKID000712,vehicle_breakdown,Non-corridor,2024-03-11 02:46:41.308000+05:30,3.7827,42.94,3.7958,3.7958,0.1639,0.9567,0.9707,0.9707,posterior_sd_plus_obs_sd,local_feedback,True,False,-0.013,-0.0134,0.013,True,True,True,True,1.8932,5.6983,3.8051,99.76,218.73,0.226912,stratum,33,layer6_posterior_scoring,sequential_loo
FKID000717,procession,Non-corridor,2024-03-11 03:26:27.926000+05:30,3.6964,39.3,1.3898,1.3898,0.001,1.5374,1.5374,1.5374,posterior_sd_plus_obs_sd,pooled_stratum,True,False,2.3066,1.5003,2.3066,False,False,True,False,-1.6236,4.4032,6.0268,13.64,49.33,1.529261,stratum,1,layer6_posterior_scoring,sequential_loo
FKID000720,vehicle_breakdown,Non-corridor,2024-03-11 04:14:57.426000+05:30,3.5637,34.29,3.7955,3.7955,0.1592,0.9426,0.9559,0.9559,posterior_sd_plus_obs_sd,local_feedback,True,False,-0.2318,-0.2425,0.2318,True,True,True,True,1.9219,5.6691,3.7472,98.48,213.4,0.245712,stratum,34,layer6_posterior_scoring,sequential_loo
FKID000721,vehicle_breakdown,Non-corridor,2024-03-11 04:43:23.589000+05:30,4.8691,129.2,3.7891,3.7891,0.155,0.9298,0.9426,0.9426,posterior_sd_plus_obs_sd,local_feedback,True,False,1.0799,1.1456,1.0799,False,True,True,False,1.9415,5.6367,3.6952,96.76,207.44,0.666224,stratum,35,layer6_posterior_scoring,sequential_loo
FKID000725,vehicle_breakdown,Tumkur Road,2024-03-11 04:56:49.109000+05:30,3.0373,19.85,2.9404,2.9404,0.2305,0.764,0.7981,0.7981,posterior_sd_plus_obs_sd,local_feedback,True,False,0.0969,0.1214,0.0969,True,True,True,True,1.3762,4.5046,3.1284,36.04,69.32,0.19119,stratum,10,layer6_posterior_scoring,sequential_loo
FKID000744,vehicle_breakdown,West of Chord Road,2024-03-11 06:53:49.149000+05:30,4.7561,115.29,3.2374,3.2374,0.001,0.5401,0.5401,0.5401,posterior_sd_plus_obs_sd,pooled_stratum,True,False,1.5187,2.812,1.5187,False,False,False,False,2.1788,4.2959,2.1171,39.12,60.91,1.214781,stratum,1,layer6_posterior_scoring,sequential_loo
FKID000755,vehicle_breakdown,Bannerghata Road,2024-03-11 07:32:17.213000+05:30,2.4413,10.49,4.6978,4.6978,0.001,0.7564,0.7564,0.7564,posterior_sd_plus_obs_sd,pooled_stratum,True,False,-2.2566,-2.9834,2.2566,False,False,False,False,3.2153,6.1804,2.965,206.36,379.69,1.830461,stratum,1,layer6_posterior_scoring,sequential_loo
FKID000763,vehicle_breakdown,Mysore Road,2024-03-11 07:35:29.012000+05:30,3.2595,25.04,3.507,3.507,0.1712,0.7179,0.7381,0.7381,posterior_sd_plus_obs_sd,local_feedback,True,False,-0.2475,-0.3354,0.2475,True,True,True,True,2.0604,4.9536,2.8932,61.06,111.28,0.205287,stratum,17,layer6_posterior_scoring,sequential_loo
FKID000766,vehicle_breakdown,Mysore Road,2024-03-11 08:02:45.775000+05:30,3.9028,48.54,3.4936,3.4936,0.1625,0.7,0.7186,0.7186,posterior_sd_plus_obs_sd,local_feedback,True,False,0.4092,0.5694,0.4092,True,True,True,False,2.0852,4.9021,2.817,59.25,106.3,0.258456,stratum,18,layer6_posterior_scoring,sequential_loo
FKID000778,vehicle_breakdown,Bellary Road 1,2024-03-11 09:22:06.167000+05:30,3.4273,29.79,3.8764,3.8764,0.2018,0.5441,0.5803,0.5803,posterior_sd_plus_obs_sd,local_feedback,True,False,-0.4491,-0.7739,0.4491,False,True,True,False,2.739,5.0138,2.2748,77.63,124.32,0.267737,stratum,7,layer6_posterior_scoring,sequential_loo
FKID000781,vehicle_breakdown,Non-corridor,2024-03-11 09:46:54.855000+05:30,4.791,119.42,3.8183,3.8183,0.1535,0.9338,0.9463,0.9463,posterior_sd_plus_obs_sd,local_feedback,True,False,0.9727,1.0279,0.9727,False,True,True,False,1.9636,5.673,3.7094,99.96,214.89,0.588287,stratum,36,layer6_posterior_scoring,sequential_loo
FKID000775,others,Mysore Road,2024-03-11 10:59:58.825000+05:30,5.0496,154.97,8.4366,8.4366,0.7352,1.7014,1.8534,1.8534,posterior_sd_plus_obs_sd,local_feedback,True,False,-3.3869,-1.8274,3.3869,False,False,True,False,4.8039,12.0693,7.2654,21947.44,97262.87,2.390614,stratum,5,layer6_posterior_scoring,sequential_loo
FKID000791,vehicle_breakdown,Non-corridor,2024-03-11 12:58:57.639000+05:30,4.2864,71.71,3.8439,3.8439,0.1515,0.9344,0.9466,0.9466,posterior_sd_plus_obs_sd,local_feedback,True,False,0.4426,0.4676,0.4426,True,True,True,False,1.9886,5.6991,3.7106,102.6,220.59,0.302293,stratum,37,layer6_posterior_scoring,sequential_loo
FKID000798,tree_fall,West of Chord Road,2024-03-11 15:22:47.561000+05:30,3.4906,31.81,10.5297,10.5297,0.001,3.0482,3.0482,3.0482,posterior_sd_plus_obs_sd,pooled_stratum,True,False,-7.0391,-2.3093,7.0391,False,False,False,False,4.5552,16.5042,11.949,486568.04,5629605.73,5.341035,cause,1,layer6_posterior_scoring,sequential_loo
FKID000807,others,Bellary Road 1,2024-03-11 23:59:46.603000+05:30,3.5127,32.54,5.8872,5.8872,1.5749,3.0965,3.474,3.474,posterior_sd_plus_obs_sd,local_feedback,True,False,-2.3746,-0.6835,2.3746,False,True,True,True,-0.9217,12.6962,13.6179,6706.5,109246.75,1.435293,stratum,3,layer6_posterior_scoring,sequential_loo
FKID000808,water_logging,Non-corridor,2024-03-12 00:48:39.165000+05:30,9.4157,12279.15,7.2802,7.2802,0.4355,2.3997,2.4389,2.4389,posterior_sd_plus_obs_sd,local_feedback,True,False,2.1356,0.8756,2.1356,False,True,True,False,2.4999,12.0604,9.5605,11301.85,80161.91,1.271716,stratum,29,layer6_posterior_scoring,sequential_loo
FKID000826,water_logging,Varthur Road,2024-03-12 01:38:25.226000+05:30,7.3032,1484.0,9.1827,9.1827,2.0384,2.1398,2.9552,2.9552,posterior_sd_plus_obs_sd,pooled_stratum,True,False,-1.8795,-0.636,1.8795,True,True,True,True,3.3904,14.975,11.5845,116996.23,1256259.97,1.15207,cause,0,layer6_posterior_scoring,sequential_loo
FKID000829,others,ORR North 1,2024-03-12 01:51:12.270000+05:30,0.7099,1.03,9.5217,9.5217,3.0336,4.8287,5.7025,5.7025,posterior_sd_plus_obs_sd,pooled_stratum,True,False,-8.8118,-1.5452,8.8118,False,False,True,False,-1.6553,20.6987,22.354,1657978.81,161752423.32,5.895749,stratum,0,layer6_posterior_scoring,sequential_loo
FKID000830,others,ORR North 2,2024-03-12 01:58:23.225000+05:30,10.3338,30752.38,6.2612,6.2612,3.0003,3.4434,4.5672,4.5672,posterior_sd_plus_obs_sd,pooled_stratum,True,False,4.0726,0.8917,4.0726,False,True,True,True,-2.6905,15.2128,17.9032,24463.24,958814.66,2.427242,stratum,0,layer6_posterior_scoring,sequential_loo
FKID000841,vehicle_breakdown,Varthur Road,2024-03-12 02:16:39.120000+05:30,4.1533,62.65,4.1542,4.1542,0.3747,0.5786,0.6894,0.6894,posterior_sd_plus_obs_sd,local_feedback,True,False,-0.0009,-0.0013,0.0009,True,True,True,True,2.8031,5.5054,2.7023,112.8,196.97,0.161101,stratum,2,layer6_posterior_scoring,sequential_loo
FKID000846,road_conditions,Non-corridor,2024-03-12 02:35:57.829000+05:30,10.4697,35231.5,8.7501,8.7501,0.8875,1.6789,1.899,1.899,posterior_sd_plus_obs_sd,local_feedback,True,False,1.7197,0.9056,1.7197,False,True,True,True,5.028,12.4721,7.4442,31203.23,143437.65,1.025835,stratum,3,layer6_posterior_scoring,sequential_loo
FKID000845,vehicle_breakdown,Non-corridor,2024-03-12 02:44:14.812000+05:30,4.331,75.02,3.8553,3.8553,0.1481,0.9247,0.9364,0.9364,posterior_sd_plus_obs_sd,local_feedback,True,False,0.4757,0.508,0.4757,True,True,True,False,2.0199,5.6907,3.6708,102.9,219.43,0.313223,stratum,38,layer6_posterior_scoring,sequential_loo
FKID000843,vehicle_breakdown,ORR East 1,2024-03-12 02:45:50.667000+05:30,0.8232,1.28,3.877,3.877,1.3422,1.1959,1.7977,1.7977,posterior_sd_plus_obs_sd,pooled_stratum,True,False,-3.0537,-1.6987,3.0537,False,False,True,False,0.3535,7.4005,7.047,218.2,927.85,2.105451,stratum,0,layer6_posterior_scoring,sequential_loo
FKID000970,construction,ORR East 2,2024-03-12 02:47:54.368000+05:30,6.6449,767.86,7.0776,7.0776,0.3224,1.0929,1.1394,1.1394,posterior_sd_plus_obs_sd,local_feedback,True,False,-0.4327,-0.3797,0.4327,True,True,True,True,4.8443,9.3108,4.4666,3090.85,7720.4,0.331041,stratum,7,layer6_posterior_scoring,sequential_loo
FKID000844,vehicle_breakdown,Non-corridor,2024-03-12 02:49:32.689000+05:30,4.0893,58.7,3.8673,3.8673,0.1448,0.9158,0.9271,0.9271,posterior_sd_plus_obs_sd,local_feedback,True,False,0.222,0.2395,0.222,True,True,True,True,2.0501,5.6845,3.6344,103.33,218.7,0.237778,stratum,39,layer6_posterior_scoring,sequential_loo
FKID000869,vehicle_breakdown,Non-corridor,2024-03-12 03:05:54.165000+05:30,4.4146,81.65,3.8728,3.8728,0.1414,0.9049,0.9159,0.9159,posterior_sd_plus_obs_sd,local_feedback,True,False,0.5418,0.5916,0.5418,True,True,True,False,2.0777,5.6679,3.5902,102.92,215.86,0.338309,stratum,40,layer6_posterior_scoring,sequential_loo
FKID000887,pot_holes,Bellary Road 1,2024-03-12 04:08:41.348000+05:30,9.9924,21858.36,8.0623,8.0623,0.001,0.8086,0.8086,0.8086,posterior_sd_plus_obs_sd,pooled_stratum,True,False,1.9301,2.3871,1.9301,False,False,False,False,6.4775,9.647,3.1696,6264.16,11993.74,1.47852,stratum,1,layer6_posterior_scoring,sequential_loo
FKID000890,pot_holes,Non-corridor,2024-03-12 04:43:41.667000+05:30,10.2248,27578.03,9.5557,9.5557,0.487,1.2255,1.3187,1.3187,posterior_sd_plus_obs_sd,local_feedback,True,False,0.6691,0.5074,0.6691,True,True,True,True,6.971,12.1405,5.1694,42855.52,123605.54,0.440772,stratum,6,layer6_posterior_scoring,sequential_loo
FKID000895,construction,Non-corridor,2024-03-12 05:04:02.576000+05:30,0.5445,0.72,5.6373,5.6373,0.9957,3.3138,3.4602,3.4602,posterior_sd_plus_obs_sd,local_feedback,True,False,-5.0928,-1.4718,5.0928,False,False,True,False,-1.1447,12.4192,13.564,5162.8,83179.5,3.356763,stratum,10,layer6_posterior_scoring,sequential_loo
FKID000896,vehicle_breakdown,Old Airport Road,2024-03-12 05:52:47.869000+05:30,0.8125,1.25,3.9685,3.9685,0.2744,0.4905,0.5621,0.5621,posterior_sd_plus_obs_sd,local_feedback,True,False,-3.156,-5.6149,3.156,False,False,False,False,2.8668,5.0701,2.2033,83.91,132.35,2.838879,stratum,3,layer6_posterior_scoring,sequential_loo
FKID000907,others,Mysore Road,2024-03-12 09:41:43.768000+05:30,4.347,76.25,7.8701,7.8701,0.7975,2.0346,2.1853,2.1853,posterior_sd_plus_obs_sd,local_feedback,True,False,-3.5231,-1.6122,3.5231,False,False,True,False,3.5869,12.1532,8.5663,16468.51,95277.13,2.388868,stratum,6,layer6_posterior_scoring,sequential_loo
FKID000909,water_logging,Non-corridor,2024-03-12 10:02:46.958000+05:30,4.9334,137.85,7.3478,7.3478,0.4274,2.3934,2.4313,2.4313,posterior_sd_plus_obs_sd,local_feedback,True,False,-2.4144,-0.993,2.4144,False,True,True,False,2.5824,12.1131,9.5307,12015.16,84701.44,1.453193,stratum,30,layer6_posterior_scoring,sequential_loo
FKID000914,vehicle_breakdown,Hosur Road,2024-03-12 10:28:04.217000+05:30,4.3855,79.28,3.3544,3.3544,0.4332,1.107,1.1888,1.1888,posterior_sd_plus_obs_sd,local_feedback,True,False,1.031,0.8673,1.031,False,True,True,False,1.0245,5.6844,4.6599,76.86,201.3,0.613776,stratum,5,layer6_posterior_scoring,sequential_loo
FKID000915,vehicle_breakdown,Hosur Road,2024-03-12 11:22:12.853000+05:30,4.5834,96.84,3.4905,3.4905,0.3999,1.095,1.1658,1.1658,posterior_sd_plus_obs_sd,local_feedback,True,False,1.0928,0.9375,1.0928,False,True,True,False,1.2056,5.7754,4.5698,86.5,222.19,0.65365,stratum,6,layer6_posterior_scoring,sequential_loo
FKID001282,construction,Non-corridor,2024-03-12 11:26:43.641000+05:30,7.9659,2880.04,5.2256,5.2256,0.995,3.4727,3.6124,3.6124,posterior_sd_plus_obs_sd,local_feedback,True,False,2.7403,0.7586,2.7403,False,True,True,False,-1.8548,12.306,14.1608,3888.14,70796.17,1.635891,stratum,11,layer6_posterior_scoring,sequential_loo
FKID000931,road_conditions,Non-corridor,2024-03-12 12:15:53.036000+05:30,7.2355,1386.89,9.1248,9.1248,0.7772,1.6608,1.8337,1.8337,posterior_sd_plus_obs_sd,local_feedback,True,False,-1.8892,-1.0303,1.8892,False,True,True,False,5.5307,12.7188,7.188,42959.06,187379.86,1.143003,stratum,4,layer6_posterior_scoring,sequential_loo
FKID000968,tree_fall,Non-corridor,2024-03-12 15:09:46.207000+05:30,9.8698,19335.92,7.3277,7.3277,0.329,2.3476,2.3705,2.3705,posterior_sd_plus_obs_sd,local_feedback,True,False,2.542,1.0724,2.542,False,True,True,False,2.6815,11.9739,9.2924,11189.1,75119.32,1.548134,stratum,50,layer6_posterior_scoring,sequential_loo
FKID000988,construction,Non-corridor,2024-03-12 22:47:35.689000+05:30,0.7756,1.17,5.4309,5.4309,0.9427,3.4178,3.5455,3.5455,posterior_sd_plus_obs_sd,local_feedback,True,False,-4.6553,-1.313,4.6553,False,False,True,False,-1.5182,12.3799,13.8982,4512.29,77854.06,2.96896,stratum,12,layer6_posterior_scoring,sequential_loo
FKID000990,vehicle_breakdown,ORR North 2,2024-03-12 23:13:32.173000+05:30,4.2716,70.64,3.9618,3.9618,0.3738,0.9138,0.9873,0.9873,posterior_sd_plus_obs_sd,local_feedback,True,False,0.3099,0.3139,0.3099,True,True,True,True,2.0267,5.8968,3.8701,119.62,265.58,0.269202,stratum,5,layer6_posterior_scoring,sequential_loo
FKID000998,construction,Tumkur Road,2024-03-12 23:47:27.617000+05:30,8.4358,4608.31,6.3296,6.3296,2.8669,0.001,2.8669,2.8669,posterior_sd_plus_obs_sd,pooled_stratum,True,False,2.1063,0.7347,2.1063,False,True,True,True,0.7104,11.9487,11.2383,6262.03,62642.42,1.260982,cause,0,layer6_posterior_scoring,sequential_loo
FKID000999,vehicle_breakdown,Tumkur Road,2024-03-12 23:54:53.862000+05:30,4.365,77.65,2.9442,2.9442,0.2116,0.7299,0.7599,0.7599,posterior_sd_plus_obs_sd,local_feedback,True,False,1.4208,1.8697,1.4208,False,False,True,False,1.4548,4.4336,2.9788,35.01,65.3,1.010217,stratum,11,layer6_posterior_scoring,sequential_loo
FKID001011,vehicle_breakdown,Old Airport Road,2024-03-13 01:17:13.393000+05:30,4.2531,69.33,3.192,3.192,0.6077,1.4539,1.5758,1.5758,posterior_sd_plus_obs_sd,local_feedback,True,False,1.0612,0.6734,1.0612,True,True,True,True,0.1034,6.2806,6.1772,90.67,324.05,0.643037,stratum,4,layer6_posterior_scoring,sequential_loo
FKID001010,vehicle_breakdown,Non-corridor,2024-03-13 01:57:29.843000+05:30,2.951,18.13,3.8858,3.8858,0.1386,0.8976,0.9083,0.9083,posterior_sd_plus_obs_sd,local_feedback,True,False,-0.9347,-1.0292,0.9347,False,True,True,False,2.1056,5.6659,3.5604,103.6,215.96,0.565435,stratum,41,layer6_posterior_scoring,sequential_loo
FKID001014,construction,ORR East 2,2024-03-13 02:07:00.750000+05:30,5.7983,328.75,7.0543,7.0543,0.3009,1.0482,1.0906,1.0906,posterior_sd_plus_obs_sd,local_feedback,True,False,-1.2559,-1.1516,1.2559,False,True,True,False,4.9168,9.1918,4.275,2898.01,6960.19,0.775657,stratum,8,layer6_posterior_scoring,sequential_loo
FKID001012,others,Non-corridor,2024-03-13 02:12:02.528000+05:30,3.8029,43.83,6.5703,6.5703,0.6215,2.5374,2.6124,2.6124,posterior_sd_plus_obs_sd,local_feedback,True,False,-2.7674,-1.0593,2.7674,False,True,True,False,1.45,11.6906,10.2406,6430.24,52431.25,1.681828,stratum,16,layer6_posterior_scoring,sequential_loo
FKID001009,vehicle_breakdown,ORR North 1,2024-03-13 02:33:57.084000+05:30,3.8001,43.7,3.7272,3.7272,0.2592,0.4722,0.5387,0.5387,posterior_sd_plus_obs_sd,local_feedback,True,False,0.0728,0.1352,0.0728,True,True,True,True,2.6714,4.7831,2.1116,64.41,99.82,0.129806,stratum,3,layer6_posterior_scoring,sequential_loo
FKID001013,vehicle_breakdown,Mysore Road,2024-03-13 02:41:51.788000+05:30,4.6855,107.37,3.5146,3.5146,0.1555,0.6874,0.7048,0.7048,posterior_sd_plus_obs_sd,local_feedback,True,False,1.1709,1.6614,1.1709,False,False,True,False,2.1332,4.896,2.7628,59.81,106.11,0.801606,stratum,19,layer6_posterior_scoring,sequential_loo
FKID001025,construction,ORR East 2,2024-03-13 02:51:15.238000+05:30,6.6405,764.51,6.9513,6.9513,0.2969,1.0896,1.1293,1.1293,posterior_sd_plus_obs_sd,local_feedback,True,False,-0.3107,-0.2751,0.3107,True,True,True,True,4.7379,9.1647,4.4268,2700.89,6691.82,0.297804,stratum,9,layer6_posterior_scoring,sequential_loo
FKID001027,pot_holes,Mysore Road,2024-03-13 03:46:39.334000+05:30,9.7493,17141.22,8.3213,8.3213,1.0672,0.4942,1.1761,1.1761,posterior_sd_plus_obs_sd,pooled_stratum,True,False,1.428,1.2142,1.428,False,True,True,True,6.0161,10.6264,4.6103,11059.2,28445.55,0.892641,stratum,0,layer6_posterior_scoring,sequential_loo
FKID001035,vehicle_breakdown,Non-corridor,2024-03-13 05:21:38.431000+05:30,4.6129,99.78,3.864,3.864,0.1371,0.8983,0.9087,0.9087,posterior_sd_plus_obs_sd,local_feedback,True,False,0.7489,0.8241,0.7489,False,True,True,False,2.0828,5.6451,3.5623,101.39,211.46,0.445558,stratum,42,layer6_posterior_scoring,sequential_loo
FKID001057,vehicle_breakdown,ORR North 1,2024-03-13 07:42:05.452000+05:30,3.7798,42.81,3.7474,3.7474,0.199,0.4097,0.4554,0.4554,posterior_sd_plus_obs_sd,local_feedback,True,False,0.0325,0.0713,0.0325,True,True,True,True,2.8548,4.64,1.7852,61.22,88.7,0.107351,stratum,4,layer6_posterior_scoring,sequential_loo
FKID001058,pot_holes,Old Airport Road,2024-03-13 07:51:15.366000+05:30,8.7089,6055.45,9.6762,9.6762,2.1799,0.001,2.1799,2.1799,posterior_sd_plus_obs_sd,pooled_stratum,True,False,-0.9673,-0.4437,0.9673,True,True,True,True,5.4036,13.9489,8.5453,99795.25,574853.16,0.677929,cause,0,layer6_posterior_scoring,sequential_loo
FKID001068,vehicle_breakdown,ORR East 1,2024-03-13 08:53:38.959000+05:30,3.3403,27.23,0.8232,0.8232,0.001,1.1959,1.1959,1.1959,posterior_sd_plus_obs_sd,pooled_stratum,True,False,2.517,2.1047,2.517,False,False,False,False,-1.5207,3.1672,4.6879,5.23,15.29,1.857574,stratum,1,layer6_posterior_scoring,sequential_loo
FKID001079,vehicle_breakdown,Magadi Road,2024-03-13 09:42:00.522000+05:30,3.5294,33.1,3.979,3.979,0.2035,0.5908,0.6249,0.6249,posterior_sd_plus_obs_sd,local_feedback,True,False,-0.4497,-0.7196,0.4497,False,True,True,False,2.7542,5.2039,2.4496,89.47,148.45,0.269844,stratum,8,layer6_posterior_scoring,sequential_loo
FKID001080,vehicle_breakdown,ORR North 1,2024-03-13 10:05:04.351000+05:30,4.1749,64.03,3.7553,3.7553,0.1609,0.3665,0.4003,0.4003,posterior_sd_plus_obs_sd,local_feedback,True,False,0.4196,1.0484,0.4196,False,True,True,False,2.9708,4.5398,1.569,58.87,81.57,0.254569,stratum,5,layer6_posterior_scoring,sequential_loo
FKID001091,vehicle_breakdown,Non-corridor,2024-03-13 10:05:16.579000+05:30,2.7512,14.66,3.8811,3.8811,0.135,0.8949,0.905,0.905,posterior_sd_plus_obs_sd,local_feedback,True,False,-1.1299,-1.2484,1.1299,False,True,True,False,2.1072,5.655,3.5478,102.83,213.81,0.71111,stratum,43,layer6_posterior_scoring,sequential_loo
FKID001095,tree_fall,Bellary Road 1,2024-03-13 10:52:56.176000+05:30,3.063,20.39,7.604,7.604,0.3166,0.8032,0.8634,0.8634,posterior_sd_plus_obs_sd,local_feedback,True,False,-4.541,-5.2596,4.541,False,False,False,False,5.9118,9.2963,3.3845,4148.26,8300.44,4.053906,stratum,6,layer6_posterior_scoring,sequential_loo
FKID001099,vehicle_breakdown,Airport New South Road,2024-03-13 11:34:48.427000+05:30,4.182,64.5,3.9996,3.9996,0.683,0.001,0.683,0.683,posterior_sd_plus_obs_sd,pooled_stratum,True,False,0.1824,0.2671,0.1824,True,True,True,True,2.661,5.3382,2.6772,95.97,166.83,0.178928,stratum,0,layer6_posterior_scoring,sequential_loo
FKID001106,water_logging,Mysore Road,2024-03-13 11:44:19.137000+05:30,7.2026,1341.86,9.4264,9.4264,0.5328,1.6561,1.7397,1.7397,posterior_sd_plus_obs_sd,local_feedback,True,False,-2.2239,-1.2783,2.2239,False,True,True,False,6.0166,12.8363,6.8198,53670.39,217084.94,1.408205,cause,9,layer6_posterior_scoring,sequential_loo
FKID001107,water_logging,Bellary Road 1,2024-03-13 11:47:39.199000+05:30,8.2725,3913.54,7.6058,7.6058,1.1009,2.2657,2.519,2.519,posterior_sd_plus_obs_sd,local_feedback,True,False,0.6666,0.2646,0.6666,True,True,True,True,2.6687,12.543,9.8743,16743.66,126644.16,0.658641,cause,3,layer6_posterior_scoring,sequential_loo
FKID001118,others,Non-corridor,2024-03-13 12:49:00.410000+05:30,9.3149,11100.93,6.4137,6.4137,0.6056,2.5458,2.6169,2.6169,posterior_sd_plus_obs_sd,local_feedback,True,False,2.9012,1.1086,2.9012,False,True,True,False,1.2846,11.5428,10.2582,5519.08,45165.73,1.777789,stratum,17,layer6_posterior_scoring,sequential_loo
FKID001132,vehicle_breakdown,Non-corridor,2024-03-13 13:09:29.304000+05:30,4.4879,87.94,3.8559,3.8559,0.1344,0.9007,0.9106,0.9106,posterior_sd_plus_obs_sd,local_feedback,True,False,0.6321,0.6941,0.6321,False,True,True,False,2.071,5.6407,3.5697,100.73,210.4,0.38113,stratum,44,layer6_posterior_scoring,sequential_loo
FKID001145,vehicle_breakdown,ORR East 1,2024-03-13 14:26:29.470000+05:30,1.4902,3.44,2.6299,2.6299,0.7417,1.2585,1.4608,1.4608,posterior_sd_plus_obs_sd,local_feedback,True,False,-1.1397,-0.7802,1.1397,False,True,True,True,-0.2333,5.4931,5.7264,46.44,152.35,0.679174,stratum,2,layer6_posterior_scoring,sequential_loo
FKID001159,vehicle_breakdown,Mysore Road,2024-03-14 00:35:22.925000+05:30,3.1481,22.29,3.5714,3.5714,0.158,0.7169,0.7342,0.7342,posterior_sd_plus_obs_sd,local_feedback,True,False,-0.4233,-0.5766,0.4233,True,True,True,False,2.1325,5.0104,2.8779,64.98,117.99,0.26633,stratum,20,layer6_posterior_scoring,sequential_loo
FKID001162,others,Bellary Road 2,2024-03-14 00:40:26.721000+05:30,4.3463,76.19,7.1239,7.1239,1.9498,2.2519,2.9787,2.9787,posterior_sd_plus_obs_sd,pooled_stratum,True,False,-2.7776,-0.9325,2.7776,False,True,True,True,1.2857,12.9622,11.6765,15226.42,166612.24,1.660577,stratum,0,layer6_posterior_scoring,sequential_loo
