event_id,event_cause,corridor,junction,T,archetype,archetype_label
FKID003014,water_logging,Bellary Road 1,,4022.929784933333,2,extreme
FKID003015,water_logging,CBD 1,,24577.17183665,2,extreme
FKID003017,water_logging,Non-corridor,,230.7993599,0,severe
FKID003021,water_logging,Non-corridor,,24.846647383333334,0,severe
FKID003022,accident,Non-corridor,,42.8945817,0,severe
FKID003023,water_logging,Non-corridor,,57.1615183,0,severe
FKID003024,water_logging,Mysore Road,,324.67876015,2,extreme
FKID003025,water_logging,ORR North 1,,984.9738974833333,2,extreme
FKID003026,water_logging,ORR North 1,,997.1460983833333,2,extreme
FKID003027,water_logging,Mysore Road,,11291.247543616666,3,moderate
FKID003028,water_logging,Magadi Road,,11452.698831166666,2,extreme
FKID003029,pot_holes,Hennur Main Road,,14607.215053783333,3,moderate
FKID003030,tree_fall,ORR North 1,,191.90470683333334,1,quick_clear
FKID003031,water_logging,Hennur Main Road,,21708.41339413333,2,extreme
FKID003035,tree_fall,Magadi Road,,9.963474483333332,1,quick_clear
FKID003036,tree_fall,Airport New South Road,,18.271439616666665,3,moderate
FKID003037,tree_fall,Non-corridor,,81.05660200000001,3,moderate
FKID003038,water_logging,Tumkur Road,,1345.3929395666667,2,extreme
FKID003039,tree_fall,Non-corridor,,4383.935256866666,0,severe
FKID003040,water_logging,Bellary Road 2,,14544.043576850001,2,extreme
FKID003041,tree_fall,Non-corridor,,21088.459648733333,0,severe
FKID003042,road_conditions,Bellary Road 2,,58.722754933333334,3,moderate
FKID003043,water_logging,Non-corridor,,14188.42255975,0,severe
FKID003047,pot_holes,ORR North 1,,135.51806013333334,1,quick_clear
FKID003048,water_logging,Non-corridor,,2860.77638925,0,severe
FKID003050,water_logging,Hennur Main Road,,21523.703026233336,2,extreme
FKID003051,water_logging,Bellary Road 2,,21697.96473765,2,extreme
FKID003057,vehicle_breakdown,Non-corridor,,6.703687566666667,0,severe
FKID003061,vehicle_breakdown,ORR North 1,,100.7026763,1,quick_clear
FKID003062,water_logging,Non-corridor,,21666.0209926,0,severe
FKID003063,vehicle_breakdown,Magadi Road,,46.057772066666665,1,quick_clear
FKID003064,road_conditions,West of Chord Road,,25669.197950716665,2,extreme
FKID003066,others,ORR West 1,,36.40983923333333,1,quick_clear
FKID003067,vehicle_breakdown,Hosur Road,,82.93424305,1,quick_clear
FKID003068,vehicle_breakdown,Non-corridor,,84.77698231666666,0,severe
FKID003070,water_logging,ORR North 2,,2790.3985524,2,extreme
FKID003071,vehicle_breakdown,ORR East 2,,25.358829383333333,1,quick_clear
FKID003072,vehicle_breakdown,ORR North 1,,124.40155733333333,1,quick_clear
FKID003073,others,Bellary Road 1,,4837.147761283334,2,extreme
FKID003076,vehicle_breakdown,Tumkur Road,,5.308476433333333,1,quick_clear
FKID003078,water_logging,Non-corridor,,230.06940948333335,0,severe
FKID003079,tree_fall,Bellary Road 1,,115.15186836666666,1,quick_clear
FKID003080,vehicle_breakdown,Mysore Road,,25.9249495,1,quick_clear
FKID003083,vehicle_breakdown,ORR West 1,,73.03041763333334,1,quick_clear
FKID003087,tree_fall,Non-corridor,,173.99265736666666,3,moderate
FKID003092,vehicle_breakdown,Bellary Road 1,,16.297705333333333,1,quick_clear
FKID003095,vehicle_breakdown,Mysore Road,,6.283415033333333,1,quick_clear
FKID003096,vehicle_breakdown,Mysore Road,,59.30142481666667,1,quick_clear
FKID003103,pot_holes,Non-corridor,,72290.59145953335,2,extreme
FKID003107,vehicle_breakdown,ORR East 2,,33.80299288333333,1,quick_clear
FKID003108,others,Non-corridor,,88.10845821666666,0,severe
FKID003109,vehicle_breakdown,ORR East 1,,64.20612750000001,1,quick_clear
FKID003112,vehicle_breakdown,Non-corridor,,11.605493183333333,0,severe
FKID003114,vehicle_breakdown,Bellary Road 1,,6.5536546666666675,1,quick_clear
FKID003117,others,Non-corridor,,17.946091666666668,0,severe
FKID003118,vehicle_breakdown,Bellary Road 2,,21.91443695,1,quick_clear
FKID003119,construction,ORR East 2,,240.50731666666667,1,quick_clear
FKID003127,public_event,Non-corridor,,2.5198166666666664,3,moderate
FKID003131,vehicle_breakdown,ORR North 1,,35.82966003333333,1,quick_clear
FKID003132,vehicle_breakdown,Bellary Road 1,,23.154083816666667,1,quick_clear
FKID003133,construction,ORR East 2,,744.3306833333334,2,extreme
FKID003134,pot_holes,Varthur Road,,1484.1286093333333,2,extreme
FKID003138,vehicle_breakdown,Old Madras Road,,13.457770483333332,1,quick_clear
FKID003141,vehicle_breakdown,Non-corridor,,51.76279426666667,0,severe
FKID003146,others,West of Chord Road,,14429.634270266666,2,extreme
FKID003148,vehicle_breakdown,IRR(Thanisandra road),,18.787546516666666,1,quick_clear
FKID003150,vehicle_breakdown,CBD 1,,44.654022250000004,1,quick_clear
FKID003152,vehicle_breakdown,ORR East 1,,76.91394981666667,1,quick_clear
FKID003153,procession,Non-corridor,,376.53048333333334,0,severe
FKID003156,vehicle_breakdown,Non-corridor,,16.368508033333335,0,severe
FKID003157,vehicle_breakdown,Mysore Road,,17.55729665,1,quick_clear
FKID003161,others,Non-corridor,,51.695509916666666,3,moderate
FKID003164,vehicle_breakdown,ORR North 2,,23.54380595,1,quick_clear
FKID003166,vehicle_breakdown,Hosur Road,,65.48031155,1,quick_clear
FKID003170,vehicle_breakdown,Non-corridor,,66.91385481666667,0,severe
FKID003172,others,Non-corridor,,9.63680495,0,severe
FKID003180,procession,Non-corridor,,164.95850000000002,3,moderate
FKID003190,vehicle_breakdown,ORR East 1,,30.901282016666666,1,quick_clear
FKID003191,vehicle_breakdown,Old Madras Road,,36.214431233333336,1,quick_clear
FKID003194,construction,ORR East 2,,31877.127884183334,2,extreme
FKID003195,vehicle_breakdown,Tumkur Road,,49.94344546666667,1,quick_clear
FKID003198,pot_holes,Non-corridor,,19.206614733333332,0,severe
FKID003199,tree_fall,Non-corridor,,59.84010705,3,moderate
FKID003200,vehicle_breakdown,Hosur Road,,99.30421715000001,1,quick_clear
FKID003201,pot_holes,Non-corridor,,17.4932504,0,severe
FKID003202,pot_holes,Non-corridor,,14.928576566666667,0,severe
FKID003203,pot_holes,Non-corridor,,15.4770977,0,severe
FKID003204,pot_holes,Non-corridor,,16.411283,0,severe
FKID003205,pot_holes,Non-corridor,,16.9942509,0,severe
FKID003206,pot_holes,Non-corridor,,18.3650141,0,severe
FKID003207,pot_holes,Non-corridor,,14.3002825,0,severe
FKID003209,pot_holes,Non-corridor,,12.506670883333333,0,severe
FKID003210,pot_holes,Non-corridor,,13.0632383,0,severe
FKID003211,pot_holes,Non-corridor,,9.021900033333333,0,severe
FKID003212,pot_holes,Non-corridor,,9.87261625,0,severe
FKID003215,vehicle_breakdown,Tumkur Road,,47.03375918333334,1,quick_clear
FKID003217,vehicle_breakdown,Non-corridor,,129.54430614999998,0,severe
FKID003221,vehicle_breakdown,Bellary Road 2,,61.873340950000006,1,quick_clear
FKID003222,vehicle_breakdown,Non-corridor,,30.303397416666666,0,severe
FKID003223,vehicle_breakdown,Tumkur Road,,45.28342463333333,1,quick_clear
FKID003226,pot_holes,Mysore Road,,12989.914754183334,2,extreme
FKID003235,tree_fall,Non-corridor,,5696.365478299999,3,moderate
FKID003236,vehicle_breakdown,ORR East 1,,18.49158505,1,quick_clear
FKID003237,tree_fall,Non-corridor,,123.11069673333333,3,moderate
FKID003238,tree_fall,ORR North 1,,27.822454966666665,1,quick_clear
FKID003240,vehicle_breakdown,Non-corridor,,29.09114751666667,0,severe
FKID003241,tree_fall,Airport New South Road,,55.80160463333333,1,quick_clear
FKID003242,vehicle_breakdown,ORR East 1,,147.82595933333332,1,quick_clear
FKID003246,vehicle_breakdown,West of Chord Road,,27.245910016666667,1,quick_clear
FKID003247,water_logging,ORR North 1,,80.64387239999999,1,quick_clear
FKID003248,vehicle_breakdown,Old Airport Road,,118.12879753333333,1,quick_clear
FKID003249,water_logging,Non-corridor,,831.3955135166667,0,severe
FKID003251,water_logging,Non-corridor,,2397.0427186,0,severe
FKID003252,water_logging,Mysore Road,,6867.212884783334,3,moderate
FKID003259,vehicle_breakdown,Magadi Road,,32.77034728333334,1,quick_clear
FKID003260,vehicle_breakdown,Magadi Road,,43.28897356666666,1,quick_clear
FKID003261,tree_fall,Mysore Road,,185.27675816666667,3,moderate
FKID003262,water_logging,Non-corridor,,7171.72163575,0,severe
FKID003263,others,ORR East 2,,52.82519771666667,1,quick_clear
FKID003264,water_logging,Non-corridor,,33.98230143333333,0,severe
FKID003265,tree_fall,Non-corridor,,62.629011799999994,0,severe
FKID003267,tree_fall,West of Chord Road,,2.361166116666667,1,quick_clear
FKID003269,water_logging,Mysore Road,,841.5602696333333,2,extreme
FKID003270,water_logging,Non-corridor,,31.003522133333334,0,severe
FKID003271,tree_fall,Mysore Road,,2161.8970669833334,3,moderate
FKID003272,water_logging,Non-corridor,,6522.521589333333,3,moderate
FKID003273,water_logging,Non-corridor,,0.9927395166666667,0,severe
FKID003274,water_logging,Non-corridor,,70.98094761666667,0,severe
FKID003275,tree_fall,West of Chord Road,,10957.913571666666,2,extreme
FKID003278,congestion,Non-corridor,,1.9894772,0,severe
FKID003281,water_logging,Non-corridor,,846.7670525833333,0,severe
FKID003284,congestion,Non-corridor,,125.9162801,0,severe
FKID003285,vehicle_breakdown,Non-corridor,,108.5029804,0,severe
FKID003288,vehicle_breakdown,Bellary Road 1,,27.2819623,1,quick_clear
FKID003290,water_logging,Non-corridor,,81.68219065,0,severe
FKID003292,accident,Non-corridor,,28.093455249999998,3,moderate
FKID003297,water_logging,ORR East 2,,26221.808463183334,2,extreme
FKID003298,water_logging,CBD 2,,25252.723536983332,2,extreme
FKID003301,vehicle_breakdown,Non-corridor,,23.377118366666664,0,severe
FKID003302,construction,ORR East 2,,59.983799999999995,1,quick_clear
FKID003303,construction,ORR East 2,,397.89829058333333,2,extreme
FKID003304,road_conditions,Mysore Road,,3223.2303516666666,3,moderate
FKID003305,road_conditions,Bellary Road 1,,7791.301535483333,2,extreme
FKID003306,vehicle_breakdown,Non-corridor,,57.63663505,0,severe
FKID003307,water_logging,CBD 2,,10723.09310745,2,extreme
FKID003310,accident,Tumkur Road,,62.21196405,1,quick_clear
FKID003311,tree_fall,Non-corridor,,486.97046405000003,0,severe
FKID003312,construction,ORR East 2,,750.6065166666667,2,extreme
FKID003316,vehicle_breakdown,Hosur Road,,46.13815655,1,quick_clear
FKID003317,tree_fall,Mysore Road,,17396.592224916665,2,extreme
FKID003323,others,Non-corridor,,57.6405702,0,severe
FKID003325,vehicle_breakdown,Bellary Road 1,,115.88590868333334,1,quick_clear
FKID003326,vehicle_breakdown,Tumkur Road,,105.8915411,1,quick_clear
FKID003327,pot_holes,Magadi Road,,10585.196077633333,2,extreme
FKID003328,tree_fall,Non-corridor,,40.36682893333333,0,severe
FKID003341,tree_fall,Non-corridor,,29.77319076666667,3,moderate
FKID003342,vehicle_breakdown,Bellary Road 1,,10.81146455,1,quick_clear
FKID003343,vehicle_breakdown,Bannerghata Road,,79.09793438333332,1,quick_clear
FKID003344,vehicle_breakdown,ORR West 1,,15.052173633333332,1,quick_clear
FKID003346,pot_holes,Old Madras Road,,9236.96378575,2,extreme
FKID003349,construction,West of Chord Road,,0.39299999999999996,1,quick_clear
FKID003355,pot_holes,Non-corridor,,12671.138812449999,0,severe
FKID003358,vehicle_breakdown,ORR East 2,,27.418236333333333,1,quick_clear
FKID003361,vehicle_breakdown,ORR East 1,,30.649880516666666,1,quick_clear
FKID003362,pot_holes,Hosur Road,AyyappaTempleJunc,151114.12124263335,2,extreme
FKID003363,vehicle_breakdown,Non-corridor,,50.121874866666666,3,moderate
FKID003364,vehicle_breakdown,Magadi Road,,60.88455116666667,1,quick_clear
FKID003365,vehicle_breakdown,Non-corridor,,32.11716358333334,0,severe
FKID003366,vehicle_breakdown,Old Madras Road,,18.52816173333333,1,quick_clear
FKID003367,others,Bellary Road 1,,1273.2366011333334,2,extreme
FKID003368,vehicle_breakdown,Non-corridor,,40.622727166666664,0,severe
FKID003378,vehicle_breakdown,Hosur Road,,107.0100683,1,quick_clear
FKID003387,vehicle_breakdown,Non-corridor,,45.149276816666664,0,severe
FKID003391,tree_fall,Non-corridor,,107.3134921,3,moderate
FKID003394,vehicle_breakdown,Non-corridor,,6.343955466666667,0,severe
FKID003395,vehicle_breakdown,Mysore Road,,97.06916886666666,1,quick_clear
FKID003396,pot_holes,ORR West 1,,109.25430580000001,1,quick_clear
FKID003401,vehicle_breakdown,Non-corridor,,16.730086149999998,3,moderate
FKID003402,vehicle_breakdown,Non-corridor,,109.45861035,0,severe
FKID003404,construction,ORR East 2,,727.09115,2,extreme
FKID003405,tree_fall,West of Chord Road,,3476.3552569333333,2,extreme
FKID003410,water_logging,Mysore Road,,23233.950044716665,2,extreme
FKID003412,pot_holes,Non-corridor,,4871.568496116667,0,severe
FKID003414,vehicle_breakdown,Tumkur Road,,2.0504059,1,quick_clear
FKID003416,vehicle_breakdown,Non-corridor,,19.155355633333333,0,severe
FKID003429,vehicle_breakdown,Hosur Road,,22.957331716666665,1,quick_clear
FKID003430,others,Bellary Road 1,,21.594104683333335,1,quick_clear
FKID003436,vehicle_breakdown,Non-corridor,,123.76114394999999,0,severe
FKID003439,vehicle_breakdown,Non-corridor,,12.062376916666667,0,severe
FKID003440,vehicle_breakdown,Non-corridor,,110.94811854999999,0,severe
FKID003442,vehicle_breakdown,Bellary Road 1,,19.97699008333333,1,quick_clear
FKID003443,vehicle_breakdown,Non-corridor,,33.289917816666666,0,severe
FKID003444,vehicle_breakdown,Tumkur Road,,86.64108061666667,1,quick_clear
FKID003445,vehicle_breakdown,Non-corridor,,4.059924333333333,0,severe
FKID003446,pot_holes,Non-corridor,,3975.1130913166667,0,severe
FKID003451,vehicle_breakdown,Non-corridor,,8.768508033333335,3,moderate
FKID003452,others,Non-corridor,,101.6763598,0,severe
FKID003454,pot_holes,Non-corridor,,5814.187975433333,0,severe
FKID003456,tree_fall,Non-corridor,,8425.193067016668,0,severe
FKID003458,vehicle_breakdown,Old Airport Road,,122.7237518,1,quick_clear
FKID003459,vehicle_breakdown,Non-corridor,,90.95861588333334,0,severe
FKID003465,construction,Non-corridor,,330.96583333333336,3,moderate
FKID003468,vehicle_breakdown,Bellary Road 1,,24.24073986666667,1,quick_clear
FKID003469,vehicle_breakdown,ORR North 2,,41.59923455,1,quick_clear
FKID003476,vehicle_breakdown,Mysore Road,,18.0877439,1,quick_clear
FKID003483,others,Hosur Road,AnepalyaJunc,136390.37416978335,2,extreme
FKID003484,others,IRR(Thanisandra road),,65.08393731666666,1,quick_clear
FKID003485,construction,Non-corridor,,2963.87893805,0,severe
FKID003486,vehicle_breakdown,Magadi Road,,15.24906015,1,quick_clear
FKID003490,vehicle_breakdown,Non-corridor,,131.94412271666667,0,severe
FKID003493,others,Tumkur Road,,92.57581136666666,1,quick_clear
FKID003497,accident,Bellary Road 2,,111.00052843333333,1,quick_clear
FKID003499,vehicle_breakdown,ORR North 2,,75.40505538333333,1,quick_clear
FKID003500,vehicle_breakdown,Non-corridor,,68.49113005,0,severe
FKID003501,others,Bellary Road 1,,2439.674774333333,2,extreme
FKID003502,others,Bellary Road 2,,14632.123789016665,2,extreme
FKID003505,vehicle_breakdown,Old Airport Road,,74.84090605,1,quick_clear
FKID003507,others,Non-corridor,,235.79430155,0,severe
FKID003510,construction,ORR East 1,,1576.6894166666668,2,extreme
FKID003511,vehicle_breakdown,ORR East 1,,145.02591746666667,1,quick_clear
FKID003518,vehicle_breakdown,Old Airport Road,,14.23674055,3,moderate
FKID003531,vehicle_breakdown,ORR North 1,,37.87514003333333,1,quick_clear
FKID003535,vehicle_breakdown,Bellary Road 1,,136.31685245,1,quick_clear
FKID003538,others,ORR North 2,,30.405308533333333,1,quick_clear
FKID003539,construction,Non-corridor,,1440.7202833333333,0,severe
FKID003540,water_logging,Bannerghata Road,,2414.280303016667,2,extreme
FKID003542,vehicle_breakdown,Mysore Road,,40.551200216666665,1,quick_clear
FKID003544,vehicle_breakdown,Bannerghata Road,,37.75064423333333,1,quick_clear
FKID003545,vehicle_breakdown,Bellary Road 1,,79.2974488,1,quick_clear
FKID003552,vehicle_breakdown,Mysore Road,,35.1868439,1,quick_clear
FKID003554,vehicle_breakdown,Mysore Road,,70.84477651666666,1,quick_clear
FKID003562,vehicle_breakdown,Mysore Road,,38.20066928333333,1,quick_clear
FKID003564,others,Bellary Road 2,,241.04827926666667,1,quick_clear
FKID003565,vehicle_breakdown,Varthur Road,,46.857148433333336,1,quick_clear
FKID003567,vehicle_breakdown,Non-corridor,,64.38512095,0,severe
FKID003569,tree_fall,Tumkur Road,,625.2399286,2,extreme
FKID003576,vehicle_breakdown,Bellary Road 1,,15.27002655,1,quick_clear
FKID003577,public_event,Mysore Road,,0.6063,1,quick_clear
FKID003578,others,Hosur Road,,21489.385033799997,3,moderate
FKID003580,vehicle_breakdown,Old Madras Road,,58.26014678333333,1,quick_clear
FKID003581,vehicle_breakdown,Old Madras Road,,34.93423536666667,1,quick_clear
FKID003587,vehicle_breakdown,Tumkur Road,,59.305708083333336,1,quick_clear
FKID003592,vehicle_breakdown,ORR East 1,,110.08692461666666,1,quick_clear
FKID003594,vehicle_breakdown,Mysore Road,,115.65848086666666,1,quick_clear
FKID003595,vehicle_breakdown,Non-corridor,,11.757047016666666,0,severe
FKID003596,vehicle_breakdown,Mysore Road,,41.90043643333333,1,quick_clear
FKID003599,others,Non-corridor,,48.774039916666666,0,severe
FKID003600,vehicle_breakdown,Non-corridor,,61.62912321666667,0,severe
FKID003604,vehicle_breakdown,Bellary Road 1,,165.32164101666666,1,quick_clear
FKID003607,vehicle_breakdown,Tumkur Road,,36.63884388333334,1,quick_clear
FKID003612,water_logging,ORR North 1,,4332.938050933333,2,extreme
FKID003616,water_logging,Bellary Road 1,,166.96345176666668,1,quick_clear
FKID003617,water_logging,Non-corridor,,200.69236025,0,severe
FKID003618,tree_fall,ORR North 1,,91.21919121666666,3,moderate
FKID003620,tree_fall,Non-corridor,,925.7372646833334,3,moderate
FKID003621,water_logging,Non-corridor,,1006.1655060333334,0,severe
FKID003622,tree_fall,ORR North 1,,1460.2014964666666,3,moderate
FKID003624,water_logging,Bellary Road 1,,47.057578199999995,1,quick_clear
FKID003625,water_logging,Tumkur Road,,290.6539000166667,1,quick_clear
FKID003628,others,Non-corridor,,995.1403278833333,0,severe
FKID003629,water_logging,Non-corridor,,8085.1825991999995,0,severe
FKID003631,water_logging,Mysore Road,,41.50739275,1,quick_clear
FKID003633,tree_fall,Non-corridor,,910.6879625166667,3,moderate
FKID003634,water_logging,Varthur Road,,4336.9783851,2,extreme
FKID003635,water_logging,Bellary Road 2,,2770.8328553166666,2,extreme
FKID003637,tree_fall,Tumkur Road,,266.31099951666664,1,quick_clear
FKID003640,water_logging,Non-corridor,,30.881768916666665,0,severe
FKID003643,tree_fall,Non-corridor,,18.83196996666667,0,severe
FKID003644,water_logging,Tumkur Road,,22.479101616666664,1,quick_clear
FKID003648,vehicle_breakdown,Tumkur Road,,27.599997716666667,1,quick_clear
